# bkg-pred	mN=2000GeV-pred	mN=2200GeV-pred	mN=2300GeV-pred	mN=2700GeV-pred	mN=3000GeV-pred
7.929372787475585938e-01 1.732722371816635132e-01 7.652766108512878418e-01 3.151800036430358887e-01 7.670766115188598633e-02 9.962416887283325195e-01
3.159344494342803955e-01 2.675994336605072021e-01 9.742621779441833496e-01 6.195950508117675781e-01 6.983318328857421875e-01 1.793403327465057373e-01
8.696125745773315430e-01 9.309322237968444824e-01 7.543209195137023926e-01 9.991270899772644043e-01 3.145355582237243652e-01 1.517195403575897217e-01
6.912282705307006836e-01 5.291515588760375977e-01 2.428440004587173462e-01 9.981147050857543945e-01 2.255711108446121216e-01 2.559835016727447510e-01
2.873826026916503906e-01 5.817269086837768555e-01 4.595041871070861816e-01 2.050306946039199829e-01 1.631966978311538696e-01 2.964604794979095459e-01
2.796651721000671387e-01 4.383961260318756104e-01 8.656725883483886719e-01 9.926330447196960449e-01 1.321171075105667114e-01 2.231115996837615967e-01
1.302522122859954834e-01 9.887080192565917969e-01 1.249493211507797241e-01 9.764736890792846680e-01 8.672528266906738281e-01 3.990744054317474365e-01
1.856074333190917969e-01 3.557677567005157471e-02 7.857601046562194824e-01 5.863634943962097168e-01 8.578265905380249023e-01 1.771609783172607422e-01
7.198777794837951660e-02 2.461982667446136475e-01 8.604786992073059082e-01 8.142982125282287598e-01 9.996046423912048340e-01 9.803598523139953613e-01
8.853015899658203125e-01 8.226596713066101074e-01 6.540425419807434082e-01 4.872268140316009521e-01 4.618693888187408447e-01 2.867102622985839844e-01
2.211349606513977051e-01 8.625696301460266113e-01 9.989802241325378418e-01 8.451807498931884766e-01 9.787210226058959961e-01 8.040639162063598633e-01
3.231267631053924561e-01 9.993115663528442383e-01 3.589871823787689209e-01 9.960399866104125977e-01 2.992575466632843018e-01 2.752862870693206787e-01
2.459346801042556763e-01 8.059145212173461914e-01 9.972370862960815430e-01 7.797225117683410645e-01 6.142013072967529297e-01 5.912954211235046387e-01
8.946624994277954102e-01 3.057967722415924072e-01 9.596447348594665527e-01 5.379415675997734070e-02 5.898278355598449707e-01 1.192004680633544922e-01
8.260937929153442383e-01 4.613594710826873779e-01 5.265758633613586426e-01 9.374774098396301270e-01 3.676495254039764404e-01 2.193689048290252686e-01
2.969495356082916260e-01 3.453046679496765137e-01 4.835134446620941162e-01 9.913213849067687988e-01 4.283875823020935059e-01 1.841862499713897705e-01
2.227145731449127197e-01 9.807058572769165039e-01 1.973969042301177979e-01 9.969858527183532715e-01 5.756468772888183594e-01 3.483568727970123291e-01
7.665635347366333008e-01 8.163001537322998047e-01 9.770764708518981934e-01 9.829427003860473633e-01 4.329655766487121582e-01 8.541833162307739258e-01
2.624295353889465332e-01 9.023864865303039551e-01 9.959421753883361816e-01 1.688105016946792603e-01 9.989041090011596680e-01 3.811396658420562744e-01
3.129646182060241699e-01 6.792913079261779785e-01 9.492000937461853027e-01 7.301917672157287598e-01 2.425444126129150391e-01 1.344728171825408936e-01
3.706735074520111084e-01 9.960332512855529785e-01 5.743227005004882812e-01 2.447423338890075684e-01 5.763499736785888672e-01 2.860263586044311523e-01
3.809294700622558594e-01 3.739389181137084961e-01 9.950190782546997070e-01 9.880871772766113281e-01 7.045860290527343750e-01 5.046923756599426270e-01
5.084277987480163574e-01 9.184551239013671875e-01 1.368519663810729980e-01 8.054524064064025879e-01 8.550418615341186523e-01 9.977177381515502930e-01
2.650357186794281006e-01 4.196331202983856201e-01 9.984129667282104492e-01 3.787663280963897705e-01 2.815975546836853027e-01 4.330120980739593506e-01
4.323346614837646484e-01 9.352205991744995117e-01 7.125455141067504883e-01 9.897896647453308105e-02 1.723868548870086670e-01 4.833667874336242676e-01
5.471296906471252441e-01 9.822149872779846191e-01 1.454136967658996582e-01 9.936222434043884277e-01 9.910479187965393066e-01 1.087731644511222839e-01
1.914639919996261597e-01 3.250249028205871582e-01 8.583644032478332520e-01 7.228431105613708496e-02 9.717044979333877563e-02 1.782183498144149780e-01
1.463586390018463135e-01 9.720072150230407715e-01 9.336469769477844238e-01 3.320709764957427979e-01 1.886479556560516357e-01 8.193520903587341309e-01
6.486126780509948730e-01 1.316553950309753418e-01 7.187879681587219238e-01 1.407919228076934814e-01 7.407346963882446289e-01 5.453099608421325684e-01
3.506450057029724121e-01 2.370277494192123413e-01 7.001028656959533691e-01 5.605631470680236816e-01 9.419264793395996094e-01 4.565061330795288086e-01
5.027240514755249023e-01 4.811993837356567383e-01 4.143628478050231934e-01 1.120814904570579529e-01 2.727245390415191650e-01 3.942286670207977295e-01
8.666463196277618408e-02 5.779833793640136719e-01 4.148593842983245850e-01 2.081466019153594971e-01 4.507913589477539062e-01 4.104825258255004883e-01
5.854744911193847656e-01 6.770486831665039062e-01 4.527747929096221924e-01 9.652150869369506836e-01 3.780357837677001953e-01 4.506943821907043457e-01
3.731589019298553467e-01 9.479172825813293457e-01 9.942827224731445312e-01 8.446623682975769043e-01 9.967848062515258789e-01 1.610908210277557373e-01
1.902338266372680664e-01 9.935008883476257324e-01 4.943907558917999268e-01 9.830548763275146484e-01 8.775070905685424805e-01 6.028521060943603516e-01
1.949662566184997559e-01 3.991179764270782471e-01 3.951911330223083496e-01 5.623060464859008789e-01 6.342145800590515137e-01 5.953941345214843750e-01
1.853753775358200073e-01 9.992178678512573242e-01 9.962223768234252930e-01 9.946292042732238770e-01 9.969651103019714355e-01 3.302442431449890137e-01
3.356676995754241943e-01 9.453324675559997559e-01 9.841200709342956543e-01 9.974721074104309082e-01 1.962743997573852539e-01 1.153161302208900452e-01
4.532577097415924072e-02 9.908096790313720703e-01 6.228735446929931641e-01 4.958379268646240234e-01 2.594064474105834961e-01 4.212960004806518555e-01
1.361056566238403320e-01 5.068984627723693848e-01 2.877875268459320068e-01 9.649689197540283203e-01 2.932375967502593994e-01 8.520704507827758789e-01
6.052003800868988037e-02 9.957520961761474609e-01 9.745627045631408691e-01 3.515865504741668701e-01 8.632866144180297852e-01 1.526409238576889038e-01
2.574083805084228516e-01 2.587474286556243896e-01 1.666044630110263824e-02 8.526132106781005859e-01 5.229718089103698730e-01 6.452800035476684570e-01
6.292915940284729004e-01 9.129638671875000000e-01 6.202135682106018066e-01 7.801840901374816895e-01 3.024944663047790527e-01 2.370181381702423096e-01
4.894267022609710693e-01 9.573382139205932617e-01 6.159774065017700195e-01 8.202265501022338867e-01 2.542296350002288818e-01 4.646343290805816650e-01
1.994155198335647583e-01 8.051632642745971680e-01 4.778794944286346436e-01 9.683845639228820801e-01 4.540045857429504395e-01 4.053660035133361816e-01
3.440737724304199219e-01 2.167545109987258911e-01 9.985865354537963867e-01 6.342170834541320801e-01 3.855496346950531006e-01 9.851098060607910156e-01
3.874542415142059326e-01 3.233274817466735840e-01 3.272385597229003906e-01 7.759418487548828125e-01 9.991849064826965332e-01 1.261449456214904785e-01
2.130102813243865967e-01 9.926204681396484375e-01 1.092956140637397766e-01 5.132359266281127930e-01 7.465143799781799316e-01 9.334979057312011719e-01
5.734165906906127930e-01 8.746699690818786621e-01 5.229673385620117188e-01 3.682199418544769287e-01 5.336023569107055664e-01 5.634348392486572266e-01
1.016517877578735352e-01 9.672852158546447754e-01 9.542645812034606934e-01 8.324468135833740234e-01 3.222601115703582764e-01 4.025103151798248291e-01
5.882060155272483826e-02 9.167081117630004883e-01 2.368313223123550415e-01 8.670069575309753418e-01 9.794432669878005981e-02 2.115740180015563965e-01
5.182248950004577637e-01 9.982153177261352539e-01 2.774745523929595947e-01 9.987094402313232422e-01 9.980564713478088379e-01 3.332509994506835938e-01
3.981456458568572998e-01 2.815415561199188232e-01 9.971213936805725098e-01 6.318668127059936523e-01 4.418647587299346924e-01 8.554722070693969727e-01
3.019099533557891846e-01 1.752214133739471436e-01 9.977329969406127930e-01 9.426928758621215820e-01 2.135940194129943848e-01 4.684825539588928223e-01
7.375814765691757202e-02 9.649046659469604492e-01 4.620049893856048584e-01 6.490998864173889160e-01 9.245563745498657227e-01 5.632472634315490723e-01
1.513925641775131226e-01 9.615985751152038574e-01 9.954757094383239746e-01 3.586210608482360840e-01 4.599433243274688721e-01 9.950472116470336914e-01
1.563035398721694946e-01 8.712638020515441895e-01 7.044612765312194824e-01 6.716535687446594238e-01 9.902592897415161133e-01 1.293022781610488892e-01
4.311369657516479492e-01 8.495864868164062500e-01 9.902050495147705078e-01 2.281398326158523560e-01 5.368266105651855469e-01 4.369167685508728027e-01
8.724886178970336914e-02 3.656626641750335693e-01 9.961941242218017578e-01 6.591376662254333496e-01 7.192499190568923950e-02 9.057959318161010742e-01
8.876515179872512817e-02 4.702446758747100830e-01 9.988902211189270020e-01 3.003842234611511230e-01 3.965346217155456543e-01 2.098672091960906982e-01
3.139424920082092285e-01 9.963501691818237305e-01 8.772985935211181641e-01 9.923281073570251465e-01 4.269892275333404541e-01 5.197737216949462891e-01
1.785914897918701172e-01 4.012576341629028320e-01 1.068272367119789124e-01 9.709436893463134766e-01 2.046920657157897949e-01 9.909145832061767578e-01
1.625675261020660400e-01 9.462863206863403320e-01 2.448575049638748169e-01 9.988229870796203613e-01 4.187129139900207520e-01 5.353110432624816895e-01
1.144802942872047424e-01 9.065403938293457031e-01 6.107009649276733398e-01 9.783542752265930176e-01 4.893496632575988770e-01 2.821453809738159180e-01
3.085042834281921387e-01 1.284833997488021851e-01 2.878194451332092285e-01 7.263051271438598633e-01 7.892768383026123047e-01 3.034875094890594482e-01
1.225794255733489990e-01 5.940094590187072754e-01 6.777566671371459961e-01 4.505360126495361328e-01 9.693599343299865723e-01 9.713642001152038574e-01
5.731627941131591797e-01 6.223220229148864746e-01 4.037340283393859863e-01 5.789500474929809570e-01 9.979548454284667969e-01 3.072098791599273682e-01
3.936986327171325684e-01 5.164144635200500488e-01 9.996734857559204102e-01 4.543449580669403076e-01 5.601413249969482422e-01 3.576667010784149170e-01
7.809762656688690186e-02 8.582815527915954590e-01 4.717221558094024658e-01 1.697342395782470703e-01 9.832185506820678711e-02 1.716737300157546997e-01
4.236209690570831299e-01 4.775009453296661377e-01 4.407562017440795898e-01 8.006960749626159668e-01 3.949079513549804688e-01 4.123679101467132568e-01
4.568515121936798096e-01 3.261049687862396240e-01 1.250830888748168945e-01 3.956881463527679443e-01 3.766976594924926758e-01 4.579008221626281738e-01
5.382625386118888855e-02 4.933860003948211670e-01 9.985626339912414551e-01 7.340371608734130859e-01 4.424459934234619141e-01 9.861881136894226074e-01
1.467437148094177246e-01 3.893917202949523926e-01 9.790773987770080566e-01 4.589190483093261719e-01 1.907471269369125366e-01 6.002747416496276855e-01
3.920045197010040283e-01 9.668607711791992188e-01 2.099289894104003906e-01 5.099970102310180664e-01 9.580925703048706055e-01 9.017555713653564453e-01
3.109178841114044189e-01 3.530526459217071533e-01 7.152687907218933105e-01 5.460420846939086914e-01 8.939510583877563477e-01 1.607025563716888428e-01
3.003799915313720703e-01 3.275589346885681152e-01 5.347885489463806152e-01 9.745734930038452148e-01 6.335500478744506836e-01 5.363142490386962891e-01
1.762306094169616699e-01 7.181037664413452148e-01 3.432676792144775391e-01 9.670165181159973145e-01 7.044451832771301270e-01 3.986854255199432373e-01
5.286158323287963867e-01 2.470667213201522827e-01 9.317554235458374023e-01 1.775883585214614868e-01 9.572308063507080078e-01 1.522493064403533936e-01
3.325633704662322998e-02 9.884026646614074707e-01 3.519992530345916748e-01 9.978744983673095703e-01 2.728857696056365967e-01 8.653869032859802246e-01
2.271313033998012543e-02 3.063356578350067139e-01 4.967084228992462158e-01 1.123162955045700073e-01 5.793332457542419434e-01 4.222730398178100586e-01
1.722889393568038940e-01 7.956208586692810059e-01 8.465083241462707520e-01 8.848950862884521484e-01 5.688538402318954468e-02 2.336760163307189941e-01
1.732998043298721313e-01 9.925791621208190918e-01 8.936039805412292480e-01 6.176250576972961426e-01 1.150119826197624207e-01 5.931934118270874023e-01
7.600806355476379395e-01 9.871017932891845703e-01 6.439496278762817383e-01 7.868829965591430664e-01 9.680221676826477051e-01 7.689253985881805420e-02
3.747638165950775146e-01 9.877657890319824219e-01 3.611541539430618286e-02 5.284835100173950195e-01 5.368444323539733887e-01 6.189859509468078613e-01
1.899577081203460693e-01 8.486090898513793945e-01 2.416978031396865845e-01 1.676680892705917358e-01 6.295352578163146973e-01 7.654312252998352051e-01
2.150465250015258789e-01 2.036488056182861328e-01 9.798088669776916504e-01 9.992212057113647461e-01 6.034456491470336914e-01 1.615884453058242798e-01
4.853996932506561279e-01 6.955416202545166016e-01 7.684044837951660156e-01 2.827737033367156982e-01 6.185861825942993164e-01 7.283633351325988770e-01
3.293731510639190674e-01 5.355549454689025879e-01 9.870327711105346680e-01 2.698694467544555664e-01 9.804459214210510254e-01 7.209230065345764160e-01
7.864069938659667969e-01 9.855312108993530273e-01 6.292163729667663574e-01 4.089138805866241455e-01 3.172342479228973389e-01 1.435733884572982788e-01
1.556027680635452271e-01 9.901037216186523438e-01 2.812982499599456787e-01 6.868903040885925293e-01 9.926411509513854980e-01 4.195671379566192627e-01
2.253207564353942871e-01 5.103936195373535156e-01 1.766041070222854614e-01 3.128384053707122803e-01 5.740815401077270508e-01 4.585921764373779297e-01
5.257545709609985352e-01 6.205496191978454590e-01 8.958406448364257812e-01 9.950321912765502930e-01 6.226465106010437012e-01 9.900618791580200195e-01
6.918367743492126465e-02 9.957113265991210938e-01 6.366996169090270996e-01 8.980636000633239746e-01 9.989007711410522461e-01 5.991383194923400879e-01
1.697014868259429932e-01 7.868022918701171875e-01 1.509684026241302490e-01 1.298979520797729492e-01 3.269997537136077881e-01 4.698167443275451660e-01
2.479687482118606567e-01 9.743961691856384277e-01 9.899775981903076172e-01 9.962512850761413574e-01 8.571271300315856934e-01 5.586557388305664062e-01
1.178087890148162842e-01 5.662842988967895508e-01 1.520936042070388794e-01 3.872993290424346924e-01 9.903162121772766113e-01 3.780836760997772217e-01
7.163063883781433105e-01 4.917992055416107178e-01 2.780525386333465576e-01 1.425273865461349487e-01 2.527320571243762970e-02 3.083508014678955078e-01
6.086357831954956055e-01 9.984014630317687988e-01 8.418019860982894897e-02 5.123831033706665039e-01 4.941605031490325928e-01 5.735447406768798828e-01
6.383200287818908691e-01 8.093404173851013184e-01 8.567100763320922852e-01 3.527820408344268799e-01 9.720547795295715332e-01 5.235293507575988770e-01
5.812204480171203613e-01 6.497374176979064941e-01 2.765353322029113770e-01 4.753433763980865479e-01 9.997739195823669434e-01 7.334840893745422363e-01
1.982746869325637817e-01 6.655851006507873535e-01 1.199972108006477356e-01 9.994227886199951172e-01 1.171362400054931641e-01 3.167119324207305908e-01
2.539445757865905762e-01 9.750866293907165527e-01 8.763084411621093750e-01 4.073945283889770508e-01 5.274917483329772949e-01 4.498358368873596191e-01
5.764182806015014648e-01 3.222315013408660889e-01 4.318807125091552734e-01 4.100213646888732910e-01 2.663230299949645996e-01 4.573815762996673584e-01
3.960608541965484619e-01 4.783477783203125000e-01 9.967341423034667969e-01 3.881831169128417969e-01 7.147194743156433105e-01 1.220994368195533752e-01
1.931494325399398804e-01 5.630723237991333008e-01 8.458747267723083496e-01 3.105328381061553955e-01 1.529882401227951050e-01 7.612577080726623535e-01
5.556337833404541016e-01 2.160439491271972656e-01 8.769574761390686035e-01 1.191011741757392883e-01 4.670163989067077637e-02 6.484032869338989258e-01
2.706710696220397949e-01 9.697842001914978027e-01 2.014872729778289795e-01 4.169083833694458008e-01 8.519026041030883789e-01 6.054489612579345703e-01
5.285037159919738770e-01 9.812948703765869141e-01 6.703029274940490723e-01 4.924179613590240479e-01 6.568126380443572998e-02 4.369862675666809082e-01
6.556130051612854004e-01 9.198257923126220703e-01 4.448351562023162842e-01 1.651621162891387939e-01 2.823458798229694366e-02 9.971178770065307617e-01
4.984171390533447266e-01 5.623431205749511719e-01 9.839617013931274414e-01 3.242536485195159912e-01 9.653731584548950195e-01 2.248004376888275146e-01
5.516773462295532227e-01 6.076084375381469727e-01 9.845437407493591309e-01 8.724977970123291016e-01 9.631231427192687988e-01 9.667429924011230469e-01
8.955881595611572266e-01 2.389042675495147705e-01 9.991239905357360840e-01 4.387951195240020752e-01 3.112344443798065186e-01 1.953325569629669189e-01
1.346734017133712769e-01 5.503921508789062500e-01 4.691792130470275879e-01 5.729816555976867676e-01 2.416596412658691406e-01 3.790666162967681885e-01
6.775145530700683594e-01 9.954398870468139648e-01 9.980971217155456543e-01 8.750178217887878418e-01 2.805953323841094971e-01 5.631225109100341797e-01
2.182878851890563965e-01 8.595051765441894531e-01 4.944900274276733398e-01 8.922380208969116211e-01 3.281922340393066406e-01 2.622791230678558350e-01
2.446605563163757324e-01 7.547848820686340332e-01 9.837883710861206055e-01 2.466820031404495239e-01 9.184810519218444824e-01 2.904288470745086670e-01
4.765169322490692139e-02 9.883100986480712891e-01 9.159401655197143555e-01 4.671644270420074463e-01 3.764292001724243164e-01 6.143268346786499023e-01
4.903115630149841309e-01 5.873421430587768555e-01 9.612150192260742188e-01 9.972544312477111816e-01 4.674949347972869873e-01 9.432972073554992676e-01
5.354098975658416748e-02 9.996147155761718750e-01 6.219441294670104980e-01 7.991855740547180176e-01 6.372002959251403809e-01 1.711288839578628540e-01
3.318237960338592529e-01 9.230905175209045410e-01 9.960053563117980957e-01 5.631231665611267090e-01 4.770473539829254150e-01 9.514415264129638672e-01
4.920458793640136719e-01 3.450420200824737549e-01 9.980904459953308105e-01 9.996757507324218750e-01 9.705918431282043457e-01 6.648944616317749023e-01
8.144848346710205078e-01 9.969678521156311035e-01 3.383520245552062988e-01 7.002644538879394531e-01 1.059929579496383667e-01 1.536260396242141724e-01
5.314951539039611816e-01 4.616599082946777344e-01 8.477271199226379395e-01 7.320641279220581055e-01 9.995137453079223633e-01 1.899493187665939331e-01
6.115078330039978027e-01 3.843520283699035645e-01 9.894347786903381348e-01 5.884714722633361816e-01 7.970969676971435547e-01 3.519153594970703125e-01
4.764538109302520752e-01 9.971750974655151367e-01 9.889800548553466797e-01 9.988301396369934082e-01 5.336631536483764648e-01 4.497262835502624512e-01
1.132679637521505356e-02 9.739097952842712402e-02 9.213344454765319824e-01 8.347573280334472656e-01 4.760529100894927979e-01 2.901045680046081543e-01
3.989600837230682373e-01 1.402740478515625000e-01 3.867822885513305664e-01 3.272404372692108154e-01 7.662171125411987305e-01 2.404563277959823608e-01
4.703081250190734863e-01 5.842423439025878906e-01 4.981236457824707031e-01 3.890329301357269287e-01 3.363864719867706299e-01 6.259018182754516602e-01
1.430674344301223755e-01 5.272069573402404785e-01 9.962520003318786621e-01 5.114869475364685059e-01 4.474130868911743164e-01 2.397752553224563599e-01
4.899913072586059570e-01 9.811559915542602539e-01 9.990156888961791992e-01 3.576200306415557861e-01 6.361897587776184082e-01 1.651397496461868286e-01
1.229970902204513550e-01 9.901214838027954102e-01 9.578775763511657715e-01 9.975201487541198730e-01 3.156992495059967041e-01 4.103375375270843506e-01
8.851073980331420898e-01 5.044674873352050781e-01 5.588878989219665527e-01 1.077640801668167114e-01 9.845997691154479980e-01 1.818709969520568848e-01
7.557347416877746582e-01 9.860122799873352051e-01 9.988430738449096680e-01 3.310547173023223877e-01 9.459346532821655273e-01 2.221369594335556030e-01
4.336363375186920166e-01 7.580077648162841797e-01 6.742138266563415527e-01 3.339360058307647705e-01 2.311966568231582642e-01 7.970364093780517578e-01
8.846583962440490723e-02 8.368158936500549316e-01 4.576635360717773438e-01 2.304325997829437256e-01 4.278335273265838623e-01 5.694841146469116211e-01
4.443558752536773682e-01 9.261782169342041016e-01 4.699824452400207520e-01 9.048050045967102051e-01 1.287130266427993774e-01 6.269288659095764160e-01
6.289369612932205200e-02 9.999762773513793945e-01 9.948371648788452148e-01 2.301282733678817749e-01 4.362847208976745605e-01 8.106858134269714355e-01
7.600880861282348633e-01 6.171723604202270508e-01 9.972032308578491211e-01 9.442957639694213867e-01 2.882402837276458740e-01 3.684864044189453125e-01
1.520620286464691162e-01 4.737693369388580322e-01 9.988546371459960938e-01 4.907889962196350098e-01 4.334080815315246582e-01 4.864360094070434570e-01
4.564217627048492432e-01 1.429480761289596558e-01 1.748560667037963867e-01 9.707360863685607910e-01 2.277986854314804077e-01 5.586066842079162598e-01
8.116850852966308594e-01 5.421240925788879395e-01 8.207269310951232910e-01 2.657343745231628418e-01 5.017367005348205566e-01 1.710963547229766846e-01
9.217541217803955078e-01 2.140624821186065674e-01 4.366247951984405518e-01 2.397122383117675781e-01 1.737648099660873413e-01 4.992227256298065186e-01
3.086600601673126221e-01 9.333748221397399902e-01 9.922029972076416016e-01 9.074279665946960449e-01 7.918725609779357910e-01 8.975520730018615723e-01
3.630447983741760254e-01 4.075790345668792725e-01 9.995275735855102539e-01 9.981075525283813477e-01 9.882386922836303711e-01 9.812759160995483398e-01
5.995294451713562012e-01 9.790483713150024414e-01 8.974404931068420410e-01 8.398199677467346191e-01 9.939566850662231445e-01 1.351636946201324463e-01
7.687469720840454102e-01 4.568063020706176758e-01 9.514487981796264648e-01 1.301826834678649902e-01 4.533248245716094971e-01 3.714955151081085205e-01
7.992472052574157715e-01 9.994879961013793945e-01 3.146629333496093750e-01 5.332729220390319824e-01 7.645083069801330566e-01 5.401692390441894531e-01
9.099273085594177246e-01 9.686265587806701660e-01 3.337389230728149414e-01 5.155130028724670410e-01 3.857289254665374756e-01 3.307155370712280273e-01
8.608745783567428589e-02 1.065320968627929688e-01 9.957718253135681152e-01 4.011106193065643311e-01 1.370482295751571655e-01 2.132730334997177124e-01
1.924311965703964233e-01 4.557931125164031982e-01 9.910983443260192871e-01 6.201945543289184570e-01 4.403907060623168945e-01 9.564254879951477051e-01
1.567339152097702026e-01 9.634205698966979980e-01 9.986367821693420410e-01 9.996795654296875000e-01 1.751581877470016479e-01 4.511910080909729004e-01
1.142317727208137512e-01 3.009395897388458252e-01 4.455942213535308838e-01 5.217730402946472168e-01 8.233179450035095215e-01 6.596633791923522949e-01
6.430955529212951660e-01 9.996311664581298828e-01 8.873221874237060547e-01 9.991140961647033691e-01 9.488492012023925781e-01 3.961462080478668213e-01
3.989054858684539795e-01 9.987491369247436523e-01 1.428514719009399414e-01 2.537653148174285889e-01 6.262050867080688477e-01 9.398579597473144531e-02
6.992096304893493652e-01 3.474427163600921631e-01 2.480193823575973511e-01 5.823155045509338379e-01 5.984906554222106934e-01 9.985020160675048828e-01
3.693829849362373352e-02 5.757234096527099609e-01 3.546792566776275635e-01 7.001442909240722656e-01 1.431078612804412842e-01 4.558457136154174805e-01
5.326523780822753906e-01 9.974736571311950684e-01 9.840545058250427246e-01 4.432228207588195801e-01 1.638719290494918823e-01 2.663964629173278809e-01
6.210229173302650452e-02 9.966321587562561035e-01 5.013642907142639160e-01 9.854094982147216797e-01 1.228891536593437195e-01 3.600581586360931396e-01
1.197415515780448914e-01 4.321193993091583252e-01 2.136173546314239502e-01 3.477781713008880615e-01 6.340477466583251953e-01 3.260479569435119629e-01
6.069849729537963867e-01 3.992066383361816406e-01 4.420273602008819580e-01 4.546118080615997314e-01 6.637971997261047363e-01 2.540302276611328125e-01
2.770062386989593506e-01 9.988871216773986816e-01 4.757822453975677490e-01 9.904098510742187500e-01 3.437476754188537598e-01 4.842692017555236816e-01
3.136494159698486328e-01 7.694338560104370117e-01 9.703703522682189941e-01 3.580917418003082275e-01 6.107211709022521973e-01 8.929707407951354980e-01
1.924688816070556641e-01 9.935742020606994629e-01 1.575193405151367188e-01 4.857068061828613281e-01 3.022569417953491211e-01 2.839165329933166504e-01
1.236238181591033936e-01 8.798552751541137695e-01 9.565407633781433105e-01 6.770883202552795410e-01 5.936957597732543945e-01 9.483793377876281738e-01
7.305366396903991699e-01 9.952901601791381836e-01 5.495873689651489258e-01 1.188875213265419006e-01 6.458091139793395996e-01 5.494066327810287476e-02
6.099410057067871094e-01 8.672442436218261719e-01 9.632185697555541992e-01 9.859126210212707520e-01 7.066611945629119873e-02 7.503577470779418945e-01
3.908376991748809814e-01 5.757230520248413086e-01 9.853929877281188965e-01 3.666474521160125732e-01 2.106472849845886230e-01 7.024735808372497559e-01
7.646919041872024536e-02 9.874024391174316406e-01 9.149042367935180664e-01 9.600010514259338379e-01 9.807600975036621094e-01 4.315463006496429443e-01
5.470365285873413086e-01 5.365109443664550781e-01 7.891024351119995117e-01 4.885740578174591064e-01 9.365549087524414062e-01 1.236875504255294800e-01
3.864358961582183838e-01 9.647152423858642578e-01 8.479267358779907227e-01 9.263907074928283691e-01 7.478492856025695801e-01 1.174102723598480225e-01
1.704014688730239868e-01 9.087976813316345215e-01 6.893511414527893066e-01 9.118317961692810059e-01 2.263637483119964600e-01 9.975206255912780762e-01
1.764866262674331665e-01 9.996682405471801758e-01 8.045040369033813477e-01 4.243221282958984375e-01 2.621098160743713379e-01 7.130873799324035645e-01
6.150233745574951172e-01 5.342665910720825195e-01 4.547380506992340088e-01 9.064895510673522949e-01 2.624632418155670166e-01 9.973008036613464355e-01
8.938910067081451416e-02 5.925610065460205078e-01 2.805956304073333740e-01 3.209649324417114258e-01 8.111327290534973145e-01 1.236192062497138977e-01
2.922194898128509521e-01 3.259438872337341309e-01 1.436033248901367188e-01 6.339751482009887695e-01 7.929570674896240234e-01 2.132334411144256592e-01
6.889261007308959961e-01 3.244650065898895264e-01 2.845100760459899902e-01 8.462021350860595703e-01 8.508363366127014160e-01 2.435440272092819214e-01
1.434084177017211914e-01 9.878205657005310059e-01 9.987844824790954590e-01 6.632170677185058594e-01 9.861104488372802734e-01 1.559201925992965698e-01
5.900301933288574219e-01 9.255803823471069336e-01 6.843157112598419189e-02 5.024774074554443359e-01 9.884230494499206543e-01 6.956167817115783691e-01
2.292611896991729736e-01 3.007094264030456543e-01 5.429992079734802246e-01 1.753079742193222046e-01 8.416346311569213867e-01 5.916984677314758301e-01
3.171770274639129639e-01 8.376418352127075195e-01 4.224257767200469971e-01 9.992571473121643066e-01 4.468101859092712402e-01 3.388283252716064453e-01
1.801735013723373413e-01 9.918945431709289551e-01 3.978975117206573486e-01 9.968919157981872559e-01 4.704881608486175537e-01 9.165850281715393066e-01
2.672066688537597656e-01 3.951109349727630615e-01 9.802149534225463867e-01 8.231197595596313477e-01 7.159855961799621582e-01 6.044617891311645508e-01
7.727558612823486328e-01 9.751324653625488281e-01 9.991520643234252930e-01 7.029803991317749023e-01 4.773087799549102783e-01 3.770635128021240234e-01
2.955353856086730957e-01 9.971635937690734863e-01 9.926113486289978027e-01 8.605603575706481934e-01 3.155750930309295654e-01 2.208228260278701782e-01
3.529323935508728027e-01 9.800474047660827637e-01 9.184672832489013672e-01 1.228057593107223511e-01 4.866934120655059814e-01 4.629327058792114258e-01
5.991892814636230469e-01 1.369948536157608032e-01 2.236721515655517578e-01 6.380194425582885742e-01 7.594712972640991211e-01 2.529992163181304932e-01
1.190718561410903931e-01 7.422804832458496094e-01 8.321445584297180176e-01 1.430975943803787231e-01 2.739876210689544678e-01 7.317922115325927734e-01
3.766923844814300537e-01 9.690021276473999023e-01 9.983063936233520508e-01 3.824587762355804443e-01 1.164444163441658020e-01 3.334873020648956299e-01
1.825820952653884888e-01 9.918283224105834961e-01 1.057557389140129089e-01 2.674860656261444092e-01 4.438122212886810303e-01 1.901963949203491211e-01
4.292802140116691589e-02 7.947538495063781738e-01 9.992890357971191406e-01 8.121272921562194824e-01 6.625761985778808594e-01 3.079154193401336670e-01
3.904022574424743652e-01 2.809256613254547119e-01 2.598208189010620117e-01 4.099191725254058838e-01 7.132473587989807129e-01 7.579949498176574707e-01
1.573569178581237793e-01 8.501093387603759766e-01 4.247262179851531982e-01 1.370678544044494629e-01 2.018295079469680786e-01 9.392594695091247559e-01
4.394882321357727051e-01 9.429801702499389648e-01 9.812782406806945801e-01 2.389165014028549194e-01 9.952505826950073242e-01 4.124804437160491943e-01
