# bkg-pred	mb=200GeV-pred	mb=300GeV-pred	mb=500GeV-pred	mb=700GeV-pred	mb=900GeV-pred	mb=1100GeV-pred
3.292438089847564697e-01 8.988352417945861816e-01 8.136269450187683105e-01 9.980589747428894043e-01 9.972693324089050293e-01 9.934933781623840332e-01 9.698007702827453613e-01
6.673648357391357422e-01 9.794926047325134277e-01 8.684859871864318848e-01 9.857413768768310547e-01 9.949771761894226074e-01 9.564064145088195801e-01 7.733579874038696289e-01
4.426299333572387695e-01 9.953640699386596680e-01 9.973275661468505859e-01 6.520609855651855469e-01 5.007228255271911621e-01 8.763965964317321777e-01 7.735742330551147461e-01
1.414300501346588135e-01 9.995574355125427246e-01 8.554060459136962891e-01 6.382310986518859863e-01 7.602092623710632324e-01 8.966666460037231445e-01 9.469207525253295898e-01
4.292013049125671387e-01 9.990041851997375488e-01 6.806870698928833008e-01 9.971641898155212402e-01 6.371883153915405273e-01 9.954090714454650879e-01 6.802875399589538574e-01
2.037453055381774902e-01 9.985004663467407227e-01 9.879678487777709961e-01 5.966881513595581055e-01 9.992954730987548828e-01 9.991000890731811523e-01 9.430630207061767578e-01
5.836250185966491699e-01 7.467550039291381836e-01 7.324690818786621094e-01 6.308004856109619141e-01 9.904764890670776367e-01 9.304729104042053223e-01 2.774025797843933105e-01
1.755009591579437256e-01 9.813406467437744141e-01 9.844496846199035645e-01 9.859909415245056152e-01 8.200918436050415039e-01 3.546268939971923828e-01 7.774947881698608398e-01
3.125104606151580811e-01 9.962561130523681641e-01 9.476681947708129883e-01 7.688148021697998047e-01 9.615871310234069824e-01 9.318943023681640625e-01 1.679899692535400391e-01
1.912077069282531738e-01 3.204903006553649902e-01 8.031213283538818359e-01 9.925611615180969238e-01 9.876486063003540039e-01 6.740911602973937988e-01 9.884931445121765137e-01
3.482668399810791016e-01 9.853855371475219727e-01 5.094286799430847168e-01 9.962880611419677734e-01 9.972535967826843262e-01 9.989421963691711426e-01 4.736542105674743652e-01
3.561103716492652893e-02 7.766617536544799805e-01 9.857457876205444336e-01 3.269990980625152588e-01 9.894326329231262207e-01 2.354311794042587280e-01 6.417980790138244629e-01
3.338659927248954773e-02 9.973444342613220215e-01 9.924307465553283691e-01 9.891117215156555176e-01 7.287289500236511230e-01 9.467075765132904053e-02 4.293951988220214844e-01
1.469212472438812256e-01 9.801687002182006836e-01 9.990347623825073242e-01 9.993444085121154785e-01 2.788552045822143555e-01 2.947416603565216064e-01 3.594229519367218018e-01
4.242919683456420898e-01 9.028040766716003418e-01 8.884824514389038086e-01 9.527078866958618164e-01 9.777180552482604980e-01 8.906488418579101562e-01 9.988806843757629395e-01
1.335387825965881348e-01 6.198385953903198242e-01 6.723022460937500000e-01 9.967607855796813965e-01 5.271662473678588867e-01 9.935955405235290527e-01 5.064840912818908691e-01
2.390446364879608154e-01 9.935405850410461426e-01 9.777573943138122559e-01 9.575833082199096680e-01 5.591025352478027344e-01 8.297412991523742676e-01 7.506369352340698242e-01
1.568512320518493652e-01 9.603165388107299805e-01 4.249761998653411865e-01 9.982358217239379883e-01 9.815018773078918457e-01 8.327293395996093750e-01 9.429187774658203125e-01
1.957337856292724609e-01 9.994685053825378418e-01 9.994487166404724121e-01 8.185083270072937012e-01 9.991944432258605957e-01 9.998544454574584961e-01 9.737464189529418945e-01
4.195267558097839355e-01 5.806757807731628418e-01 4.689292013645172119e-01 9.993951320648193359e-01 6.266536116600036621e-01 9.773141741752624512e-01 7.095277905464172363e-01
4.917831122875213623e-01 9.691693186759948730e-01 9.806951284408569336e-01 9.821307063102722168e-01 5.443562865257263184e-01 7.298094630241394043e-01 6.395019292831420898e-01
7.891160994768142700e-02 9.996925592422485352e-01 9.681320786476135254e-01 8.221941590309143066e-01 7.136983871459960938e-01 5.174802541732788086e-01 3.003081679344177246e-01
4.239458739757537842e-01 4.209934473037719727e-01 9.848864674568176270e-01 8.796946406364440918e-01 7.873111963272094727e-01 9.885801672935485840e-01 5.258691310882568359e-01
4.167186096310615540e-02 9.622139334678649902e-01 5.189573764801025391e-01 9.071362018585205078e-01 1.454537212848663330e-01 5.508259534835815430e-01 9.786156415939331055e-01
9.391154050827026367e-01 6.875272393226623535e-01 9.136626124382019043e-01 9.907132387161254883e-01 9.878265261650085449e-01 9.552543163299560547e-01 9.921539425849914551e-01
2.337382733821868896e-01 9.985376596450805664e-01 9.024307131767272949e-01 9.966835379600524902e-01 7.910444736480712891e-01 2.701664268970489502e-01 8.523067831993103027e-01
2.189615964889526367e-01 5.913490653038024902e-01 6.106137633323669434e-01 9.977152347564697266e-01 5.824954509735107422e-01 9.819039702415466309e-01 6.608622670173645020e-01
2.979455590248107910e-01 9.596642851829528809e-01 4.712713956832885742e-01 9.954677820205688477e-01 9.977257847785949707e-01 8.326166868209838867e-01 7.593329548835754395e-01
1.279383152723312378e-01 3.697774708271026611e-01 9.925642609596252441e-01 9.823237657546997070e-01 4.413110911846160889e-01 9.952026605606079102e-01 9.811603426933288574e-01
4.363435804843902588e-01 9.845102429389953613e-01 9.947580695152282715e-01 9.942865967750549316e-01 8.606905937194824219e-01 6.362196207046508789e-01 8.550773262977600098e-01
9.758682250976562500e-01 9.393743276596069336e-01 9.987092018127441406e-01 7.533145546913146973e-01 9.691275358200073242e-01 3.706386685371398926e-01 9.988535642623901367e-01
3.334020376205444336e-01 9.249751567840576172e-01 9.568959474563598633e-01 8.045554161071777344e-01 4.474996328353881836e-01 4.783818423748016357e-01 7.023745179176330566e-01
6.960874795913696289e-01 4.334662258625030518e-01 9.940612912178039551e-01 9.983382225036621094e-01 8.394442796707153320e-01 5.759366154670715332e-01 8.758554458618164062e-01
3.218085467815399170e-01 7.977700829505920410e-01 9.991796612739562988e-01 9.674565792083740234e-01 5.494393706321716309e-01 9.360421895980834961e-01 8.170081377029418945e-01
5.062075853347778320e-01 9.876133203506469727e-01 9.896232485771179199e-01 9.808055162429809570e-01 9.790938496589660645e-01 9.944879412651062012e-01 8.347637653350830078e-01
8.561503291130065918e-01 8.057625889778137207e-01 1.584469079971313477e-01 6.952305436134338379e-01 7.859472036361694336e-01 6.381255984306335449e-01 4.120062291622161865e-01
1.995953470468521118e-01 9.068958759307861328e-01 4.100739955902099609e-01 9.082577824592590332e-01 9.744190573692321777e-01 9.429859519004821777e-01 5.961369872093200684e-01
5.823628902435302734e-01 6.152732968330383301e-01 8.223608136177062988e-01 5.327825546264648438e-01 1.409290432929992676e-01 9.965270161628723145e-01 7.872422933578491211e-01
2.776726782321929932e-01 9.269544482231140137e-01 9.961252808570861816e-01 5.116861462593078613e-01 9.379231929779052734e-01 3.938693106174468994e-01 9.784788489341735840e-01
1.454053819179534912e-01 9.983324408531188965e-01 9.558869004249572754e-01 9.979043006896972656e-01 9.430802464485168457e-01 2.927989065647125244e-01 9.650932550430297852e-01
7.072677612304687500e-01 9.966631531715393066e-01 9.824498891830444336e-01 5.067179203033447266e-01 4.675958752632141113e-01 9.970351457595825195e-01 9.153269529342651367e-01
7.348734140396118164e-02 9.959426522254943848e-01 8.219081759452819824e-01 9.979882240295410156e-01 4.871965050697326660e-01 9.398942589759826660e-01 1.580949127674102783e-01
2.273058891296386719e-01 9.616391062736511230e-01 9.486482143402099609e-01 9.979645013809204102e-01 9.031262993812561035e-01 9.573971033096313477e-01 6.759685277938842773e-01
3.043884932994842529e-01 9.875609278678894043e-01 9.979605674743652344e-01 9.906942248344421387e-01 9.451638460159301758e-01 8.870183676481246948e-02 9.461938142776489258e-01
2.365342974662780762e-01 9.952366352081298828e-01 8.719196319580078125e-01 6.385984420776367188e-01 4.782998561859130859e-01 8.003354668617248535e-01 4.151405394077301025e-01
8.588845133781433105e-01 7.977091670036315918e-01 9.074798822402954102e-01 9.957832098007202148e-01 9.935361146926879883e-01 7.452610731124877930e-01 9.556878209114074707e-01
4.035324752330780029e-01 9.986521601676940918e-01 9.487245082855224609e-01 9.847053289413452148e-01 7.485134601593017578e-01 9.871388077735900879e-01 5.719061493873596191e-01
1.852456480264663696e-01 7.678728699684143066e-01 9.188119769096374512e-01 4.295394718647003174e-01 6.429982781410217285e-01 4.540841653943061829e-02 9.792121648788452148e-01
1.602121740579605103e-01 9.929198622703552246e-01 9.258175492286682129e-01 9.950122237205505371e-01 9.038730263710021973e-01 7.412739992141723633e-01 9.767289161682128906e-01
4.309161901473999023e-01 9.993425011634826660e-01 9.786416292190551758e-01 6.185380816459655762e-01 9.021682739257812500e-01 6.925349235534667969e-01 9.765222072601318359e-01
2.830082923173904419e-02 9.727956056594848633e-01 9.878417849540710449e-01 9.433158636093139648e-01 9.903455376625061035e-01 9.501026272773742676e-01 6.403137445449829102e-01
1.134001836180686951e-01 4.936171174049377441e-01 5.798320174217224121e-01 9.980613589286804199e-01 8.754040002822875977e-01 7.149469852447509766e-01 5.284963250160217285e-01
3.256300985813140869e-01 4.467263817787170410e-01 9.946516156196594238e-01 9.908136725425720215e-01 9.867292642593383789e-01 9.828112125396728516e-01 7.416485548019409180e-01
4.814575016498565674e-01 8.974530100822448730e-01 5.116968750953674316e-01 9.832267165184020996e-01 9.352836012840270996e-01 9.810948371887207031e-01 5.170743465423583984e-01
2.423417717218399048e-01 7.302230000495910645e-01 9.903243780136108398e-01 8.153825402259826660e-01 8.266453742980957031e-01 8.360279202461242676e-01 9.382319450378417969e-01
1.875094324350357056e-01 9.615572094917297363e-01 9.084199666976928711e-01 9.957373142242431641e-01 8.103164434432983398e-01 7.272554636001586914e-01 3.375464081764221191e-01
1.767545193433761597e-01 9.953436255455017090e-01 7.877619862556457520e-01 5.634973645210266113e-01 9.135560393333435059e-01 6.066487431526184082e-01 9.897428154945373535e-01
5.283091664314270020e-01 9.972066283226013184e-01 7.645078301429748535e-01 3.007316887378692627e-01 9.500026702880859375e-01 4.514491260051727295e-01 9.547606110572814941e-01
2.371815592050552368e-01 9.184525012969970703e-01 9.481260776519775391e-01 6.680441498756408691e-01 3.826162815093994141e-01 9.982340335845947266e-01 8.941791057586669922e-01
3.898959159851074219e-01 9.990016818046569824e-01 9.914285540580749512e-01 9.961448907852172852e-01 7.902683615684509277e-01 9.519454240798950195e-01 9.424958825111389160e-01
2.070268541574478149e-01 9.961594343185424805e-01 9.207224249839782715e-01 9.892953038215637207e-01 9.572917819023132324e-01 9.376445412635803223e-01 9.109520912170410156e-01
1.968669295310974121e-01 3.701972663402557373e-01 9.993902444839477539e-01 8.001925945281982422e-01 6.788641214370727539e-01 9.934265613555908203e-01 5.561425685882568359e-01
3.334719836711883545e-01 9.820766448974609375e-01 9.265211820602416992e-01 9.719009399414062500e-01 9.782742857933044434e-01 8.930721282958984375e-01 2.991679906845092773e-01
4.586522281169891357e-01 9.367917180061340332e-01 9.657730460166931152e-01 8.573496937751770020e-01 9.102491140365600586e-01 7.548056244850158691e-01 6.313014030456542969e-01
2.836114466190338135e-01 9.996265172958374023e-01 9.991449117660522461e-01 9.970615506172180176e-01 9.889588356018066406e-01 2.936866879463195801e-01 9.427157640457153320e-01
1.054306998848915100e-01 9.855573773384094238e-01 4.545450806617736816e-01 9.720504879951477051e-01 9.830350875854492188e-01 7.499678730964660645e-01 9.813271164894104004e-01
3.395915627479553223e-01 9.705911874771118164e-01 9.613001346588134766e-01 9.992077946662902832e-01 9.884457588195800781e-01 6.061937808990478516e-01 8.417187929153442383e-01
4.055600464344024658e-01 9.988222718238830566e-01 4.374434053897857666e-01 3.525258898735046387e-01 7.402497529983520508e-01 8.722627758979797363e-01 5.385528206825256348e-01
1.702475696802139282e-01 9.920897483825683594e-01 9.085301756858825684e-01 9.991729855537414551e-01 9.810500741004943848e-01 9.977704286575317383e-01 7.723513841629028320e-01
7.870020717382431030e-02 8.654849529266357422e-01 6.885243654251098633e-01 3.604577779769897461e-01 7.677637338638305664e-01 4.180820584297180176e-01 8.075198531150817871e-01
7.336888462305068970e-02 9.812049865722656250e-01 7.527638673782348633e-01 9.910430908203125000e-01 9.386937022209167480e-01 9.725402593612670898e-01 7.299451231956481934e-01
6.231616139411926270e-01 9.981451034545898438e-01 9.999345541000366211e-01 9.757918119430541992e-01 9.674662947654724121e-01 9.547337889671325684e-01 4.949280917644500732e-01
1.778742074966430664e-01 6.583569645881652832e-01 8.319657444953918457e-01 9.249194860458374023e-01 9.922788143157958984e-01 7.112784385681152344e-01 8.974592089653015137e-01
2.353211939334869385e-01 9.860537648200988770e-01 9.874203801155090332e-01 9.986372590065002441e-01 9.506975412368774414e-01 7.787159681320190430e-01 9.441089034080505371e-01
1.584729552268981934e-01 9.478716254234313965e-01 9.971936941146850586e-01 9.995982050895690918e-01 9.888700246810913086e-01 7.904399633407592773e-01 6.907885074615478516e-01
1.313668340444564819e-01 9.883103370666503906e-01 6.552022099494934082e-01 9.989467263221740723e-01 6.204127073287963867e-01 9.917784333229064941e-01 1.060198545455932617e-01
7.918645143508911133e-01 9.976754784584045410e-01 9.599555730819702148e-01 9.637718796730041504e-01 9.955558180809020996e-01 9.298170804977416992e-01 6.598616838455200195e-01
5.682828426361083984e-01 7.966747879981994629e-01 9.975236058235168457e-01 7.123292088508605957e-01 9.459588527679443359e-01 9.888256192207336426e-01 2.544892132282257080e-01
2.621683180332183838e-01 9.194456934928894043e-01 8.102622628211975098e-01 9.972358345985412598e-01 9.989628791809082031e-01 6.658005714416503906e-01 9.911437034606933594e-01
2.156955152750015259e-01 3.281819522380828857e-01 9.844761490821838379e-01 7.081335783004760742e-01 8.874638080596923828e-01 8.818539977073669434e-01 3.666948080062866211e-01
8.537473529577255249e-02 9.894760847091674805e-01 9.044885635375976562e-01 8.733608126640319824e-01 8.662447929382324219e-01 2.471937388181686401e-01 8.959911465644836426e-01
7.063543796539306641e-02 9.864848256111145020e-01 4.677536189556121826e-01 9.866645336151123047e-01 6.445204019546508789e-01 9.753873348236083984e-01 9.052397012710571289e-01
5.671696364879608154e-02 7.957392334938049316e-01 5.333181619644165039e-01 6.063773036003112793e-01 7.989755272865295410e-01 7.836406230926513672e-01 5.733073353767395020e-01
1.410663872957229614e-01 9.981139898300170898e-01 9.917013049125671387e-01 8.719761967658996582e-01 9.592139720916748047e-01 6.426944732666015625e-01 5.162397027015686035e-01
2.906307280063629150e-01 9.509417414665222168e-01 9.481567144393920898e-01 3.287138342857360840e-01 5.369200706481933594e-01 8.375355005264282227e-01 9.290902614593505859e-01
9.627221524715423584e-02 9.798943400382995605e-01 8.880908489227294922e-01 3.449838459491729736e-01 9.814977645874023438e-01 9.956260919570922852e-01 3.002153933048248291e-01
1.137565001845359802e-01 8.309473395347595215e-01 9.935130476951599121e-01 9.922561645507812500e-01 9.916069507598876953e-01 6.694265604019165039e-01 9.548687338829040527e-01
2.156646847724914551e-01 4.690510034561157227e-01 9.352031946182250977e-01 9.177257418632507324e-01 9.021471142768859863e-01 4.114090800285339355e-01 5.737161040306091309e-01
1.719451993703842163e-01 7.377823591232299805e-01 6.471176147460937500e-01 9.637567400932312012e-01 7.596072554588317871e-01 2.010235637426376343e-01 6.037701368331909180e-01
2.757633030414581299e-01 9.677075743675231934e-01 4.364928901195526123e-01 3.819728195667266846e-01 8.055226206779479980e-01 9.697142243385314941e-01 2.125264406204223633e-01
7.539538145065307617e-01 9.948313832283020020e-01 9.931442737579345703e-01 9.938480257987976074e-01 7.602566480636596680e-01 2.554928660392761230e-01 8.868110179901123047e-01
1.339345872402191162e-01 5.367471575736999512e-01 8.859743475914001465e-01 9.607686996459960938e-01 9.591475725173950195e-01 8.281008601188659668e-01 9.940250515937805176e-01
1.174388304352760315e-01 8.613532185554504395e-01 5.888167023658752441e-01 9.790580868721008301e-01 9.679254293441772461e-01 8.397634029388427734e-01 9.183762073516845703e-01
8.553504198789596558e-02 9.560452699661254883e-01 7.242407202720642090e-01 5.627797245979309082e-01 9.604833722114562988e-01 7.003250718116760254e-01 7.453784346580505371e-01
6.349205970764160156e-01 9.885335564613342285e-01 3.507322072982788086e-01 7.709048986434936523e-01 9.984477758407592773e-01 9.988125562667846680e-01 6.726551651954650879e-01
5.465086102485656738e-01 2.504549026489257812e-01 9.984939098358154297e-01 4.813782870769500732e-01 8.378295898437500000e-01 9.992864727973937988e-01 3.222702741622924805e-01
9.479771256446838379e-01 8.320315480232238770e-01 9.640436172485351562e-01 5.498390197753906250e-01 9.960843324661254883e-01 9.570049643516540527e-01 5.761370062828063965e-01
2.289904057979583740e-01 9.984355568885803223e-01 9.999221563339233398e-01 3.303043544292449951e-01 8.542852401733398438e-01 7.032805681228637695e-01 6.073880195617675781e-01
6.766683459281921387e-01 4.445984661579132080e-01 9.957601428031921387e-01 9.612537026405334473e-01 9.460561275482177734e-01 9.948199391365051270e-01 8.885100483894348145e-01
2.857844531536102295e-01 7.626320719718933105e-01 9.404877424240112305e-01 3.362556993961334229e-01 9.961150884628295898e-01 5.760864019393920898e-01 8.473206758499145508e-01
7.037871479988098145e-01 9.482342749834060669e-02 9.976574182510375977e-01 7.631505131721496582e-01 5.944272875785827637e-01 1.955778449773788452e-01 9.149006605148315430e-01
7.714142203330993652e-01 6.973475217819213867e-01 7.455400824546813965e-01 9.531734585762023926e-01 9.918028712272644043e-01 9.806705713272094727e-01 9.885800480842590332e-01
7.000069618225097656e-01 4.142768979072570801e-01 9.961740374565124512e-01 8.510619401931762695e-01 3.197986185550689697e-01 2.887446284294128418e-01 4.830306768417358398e-01
3.157306313514709473e-01 8.713544607162475586e-01 8.335626125335693359e-01 8.294477462768554688e-01 3.630159795284271240e-01 8.897131681442260742e-01 9.983170032501220703e-01
3.597014844417572021e-01 9.114028215408325195e-01 8.012003898620605469e-01 7.401413917541503906e-01 9.761766195297241211e-01 9.831500649452209473e-01 4.330716729164123535e-01
5.722408294677734375e-01 3.105614483356475830e-01 9.568279385566711426e-01 9.692336916923522949e-01 4.820583462715148926e-01 9.889280796051025391e-01 3.573487699031829834e-01
1.291937679052352905e-01 9.948585033416748047e-01 9.545040130615234375e-01 2.930944561958312988e-01 9.290905594825744629e-01 5.615026354789733887e-01 9.295966625213623047e-01
2.995875105261802673e-02 9.891286492347717285e-01 9.945752620697021484e-01 8.034122586250305176e-01 7.158457040786743164e-01 9.974090456962585449e-01 2.815741300582885742e-01
2.817199230194091797e-01 9.965916872024536133e-01 9.997610449790954590e-01 9.904755949974060059e-01 7.618156671524047852e-01 5.187987685203552246e-01 4.471693038940429688e-01
9.704929590225219727e-02 9.544168114662170410e-01 9.940742850303649902e-01 9.177973270416259766e-01 8.258244395256042480e-01 9.828642606735229492e-01 4.746441841125488281e-01
1.122903972864151001e-01 3.878340721130371094e-01 5.615819692611694336e-01 9.441839456558227539e-01 9.341829419136047363e-01 6.716740727424621582e-01 2.898990511894226074e-01
7.563499212265014648e-01 2.211765497922897339e-01 9.960014224052429199e-01 9.974812865257263184e-01 9.887802600860595703e-01 8.920575976371765137e-01 9.168025851249694824e-01
1.777078360319137573e-01 5.262551307678222656e-01 9.188435673713684082e-01 2.928097546100616455e-01 9.974802136421203613e-01 9.990311861038208008e-01 5.489926934242248535e-01
1.440657824277877808e-01 8.886958360671997070e-01 9.964158535003662109e-01 9.045346975326538086e-01 9.186687469482421875e-01 8.231635093688964844e-01 9.797973036766052246e-01
2.840631306171417236e-01 8.405250310897827148e-01 9.942637085914611816e-01 9.987508058547973633e-01 5.587483644485473633e-01 9.528664946556091309e-01 9.043420553207397461e-01
9.332090616226196289e-01 7.102912664413452148e-01 9.994602799415588379e-01 9.911260008811950684e-01 8.716801404953002930e-01 9.468472003936767578e-01 9.393787384033203125e-01
4.438160061836242676e-01 9.911013841629028320e-01 5.423784852027893066e-01 9.896389245986938477e-01 6.055864095687866211e-01 2.175635844469070435e-01 9.806702136993408203e-01
5.913234353065490723e-01 9.989073276519775391e-01 3.096212744712829590e-01 9.946922659873962402e-01 8.139873743057250977e-01 2.446672022342681885e-01 7.183872461318969727e-01
4.341127872467041016e-01 9.979261159896850586e-01 5.666202902793884277e-01 5.043858289718627930e-01 9.998944997787475586e-01 9.817588329315185547e-01 5.816283226013183594e-01
2.925676703453063965e-01 8.851238489151000977e-01 4.816096127033233643e-01 6.075637340545654297e-01 9.616790413856506348e-01 1.889207959175109863e-01 9.036433696746826172e-01
2.583825290203094482e-01 9.983036518096923828e-01 9.974920749664306641e-01 5.039027333259582520e-01 9.957925081253051758e-01 3.755724430084228516e-01 8.447689414024353027e-01
2.125381529331207275e-01 3.227057754993438721e-01 8.943248391151428223e-01 9.352395534515380859e-01 8.860052227973937988e-01 9.909107089042663574e-01 6.349545717239379883e-01
5.045106410980224609e-01 9.673299789428710938e-01 6.284136176109313965e-01 9.671831727027893066e-01 9.403659701347351074e-01 7.001241445541381836e-01 8.042597174644470215e-01
1.638999432325363159e-01 9.882454872131347656e-01 9.990090131759643555e-01 9.998742341995239258e-01 8.783575296401977539e-01 7.962890267372131348e-01 3.685109913349151611e-01
7.751731574535369873e-02 9.945425987243652344e-01 9.836003184318542480e-01 9.736070632934570312e-01 6.316414475440979004e-01 9.116717576980590820e-01 2.841075062751770020e-01
6.391913294792175293e-01 9.940387010574340820e-01 8.151206374168395996e-01 9.160532355308532715e-01 3.909774720668792725e-01 9.367093443870544434e-01 4.679081141948699951e-01
6.936755776405334473e-02 4.097082614898681641e-01 5.324376821517944336e-01 8.316588997840881348e-01 8.897646665573120117e-01 7.146240770816802979e-02 9.902437329292297363e-01
1.080913692712783813e-01 9.974483251571655273e-01 9.941515326499938965e-01 9.870579838752746582e-01 9.808392524719238281e-01 6.732532382011413574e-01 7.600376605987548828e-01
8.563160896301269531e-02 9.914711117744445801e-01 9.456757307052612305e-01 6.857718229293823242e-01 9.384522438049316406e-01 9.170486330986022949e-01 4.043474495410919189e-01
2.993905842304229736e-01 9.975755810737609863e-01 9.910137057304382324e-01 4.134310185909271240e-01 9.069923162460327148e-01 9.287959337234497070e-01 9.505639672279357910e-01
6.833661198616027832e-01 9.270529150962829590e-01 9.951809644699096680e-01 9.942804574966430664e-01 4.932931959629058838e-01 5.042571425437927246e-01 2.591778934001922607e-01
2.571167051792144775e-01 8.438212275505065918e-01 9.991496801376342773e-01 9.622743129730224609e-01 2.799190282821655273e-01 6.286968588829040527e-01 7.697454094886779785e-01
2.718642354011535645e-01 9.380889534950256348e-01 9.954892992973327637e-01 9.677380323410034180e-01 6.656087040901184082e-01 9.882702827453613281e-01 7.752793431282043457e-01
8.659580349922180176e-01 9.969209432601928711e-01 4.670561552047729492e-01 9.889084696769714355e-01 3.597967624664306641e-01 9.939186573028564453e-01 9.974370002746582031e-01
3.872594237327575684e-01 9.948432445526123047e-01 9.996856451034545898e-01 9.425732493400573730e-01 7.517941594123840332e-01 7.078363895416259766e-01 9.648227691650390625e-01
4.052964448928833008e-01 7.989011406898498535e-01 9.863821268081665039e-01 9.978602528572082520e-01 8.559247851371765137e-01 5.509228706359863281e-01 6.847933530807495117e-01
1.354473233222961426e-01 9.958769083023071289e-01 9.850245714187622070e-01 2.115280479192733765e-01 9.224429130554199219e-01 9.846855401992797852e-01 2.052184641361236572e-01
3.282382190227508545e-01 9.512351751327514648e-01 9.742266535758972168e-01 2.540247142314910889e-01 4.787427186965942383e-01 9.857835769653320312e-01 1.643174737691879272e-01
8.634394407272338867e-01 9.991552829742431641e-01 9.988012313842773438e-01 9.994660019874572754e-01 9.542815089225769043e-01 4.942419230937957764e-01 7.598811984062194824e-01
2.208349853754043579e-01 6.048896908760070801e-01 7.724345326423645020e-01 9.970591068267822266e-01 8.072069883346557617e-01 9.058927893638610840e-01 2.941176295280456543e-01
7.572801411151885986e-02 9.876902103424072266e-01 3.257850408554077148e-01 3.074400424957275391e-01 9.235448837280273438e-01 9.773328304290771484e-01 6.728604435920715332e-01
9.331680089235305786e-02 9.914072155952453613e-01 7.999715209007263184e-02 9.589126110076904297e-01 9.151600599288940430e-01 9.843420386314392090e-01 9.747489094734191895e-01
2.497709244489669800e-01 9.923654198646545410e-01 9.176372885704040527e-01 9.881558418273925781e-01 3.649658858776092529e-01 4.956556558609008789e-01 2.286598682403564453e-01
5.992197394371032715e-01 9.975684285163879395e-01 2.134669870138168335e-01 9.232044816017150879e-01 9.693326950073242188e-01 8.858544230461120605e-01 4.517912864685058594e-01
1.845164783298969269e-02 9.796246290206909180e-01 9.236039519309997559e-01 4.667435288429260254e-01 9.974574446678161621e-01 5.204480886459350586e-01 9.733896851539611816e-01
9.843015074729919434e-01 9.944893121719360352e-01 9.811710119247436523e-01 8.000943660736083984e-01 9.602667689323425293e-01 8.649123907089233398e-01 2.481540739536285400e-01
6.263401359319686890e-02 9.676987528800964355e-01 4.422190189361572266e-01 9.076365232467651367e-01 9.930574893951416016e-01 9.780523180961608887e-01 9.426453709602355957e-01
6.560065746307373047e-01 9.830994606018066406e-01 9.957737326622009277e-01 6.769452691078186035e-01 7.113521695137023926e-01 2.964431047439575195e-01 4.533401429653167725e-01
4.591717123985290527e-01 9.918923377990722656e-01 3.522104918956756592e-01 9.682622551918029785e-01 8.224010467529296875e-01 9.976890087127685547e-01 9.804297685623168945e-01
9.348506480455398560e-02 4.290217161178588867e-01 6.050412058830261230e-01 7.404490113258361816e-01 2.667978703975677490e-01 9.997128844261169434e-01 6.127847433090209961e-01
2.090793401002883911e-01 3.736227154731750488e-01 9.205052852630615234e-01 8.379767537117004395e-01 5.609689354896545410e-01 9.809539318084716797e-01 8.949069380760192871e-01
4.097916781902313232e-01 9.984095692634582520e-01 2.378727048635482788e-01 9.879954457283020020e-01 6.163423657417297363e-01 8.966624140739440918e-01 7.011514902114868164e-01
5.398046970367431641e-01 9.974712133407592773e-01 9.964196681976318359e-01 9.997102618217468262e-01 9.565372467041015625e-01 9.992839694023132324e-01 6.707186698913574219e-01
6.012187600135803223e-01 9.997399449348449707e-01 9.984922409057617188e-01 7.905279994010925293e-01 9.525320529937744141e-01 9.288481473922729492e-01 7.208742499351501465e-01
1.941273212432861328e-01 9.973956346511840820e-01 6.678955554962158203e-01 9.928473830223083496e-01 9.989711046218872070e-01 9.791778922080993652e-01 4.761637449264526367e-01
6.544171273708343506e-02 7.947353720664978027e-01 9.995995163917541504e-01 9.996895790100097656e-01 6.448886990547180176e-01 9.456340670585632324e-01 7.216541767120361328e-01
5.549623370170593262e-01 9.868422150611877441e-01 3.491629362106323242e-01 9.725234508514404297e-01 9.999214410781860352e-01 9.940611720085144043e-01 7.239634990692138672e-01
3.250675499439239502e-01 9.986810088157653809e-01 6.820901036262512207e-01 8.062415719032287598e-01 9.986943602561950684e-01 4.528290927410125732e-01 5.019912719726562500e-01
1.207781583070755005e-01 8.658294677734375000e-01 9.298511147499084473e-01 9.773183465003967285e-01 9.941377639770507812e-01 9.471371173858642578e-01 2.893932461738586426e-01
8.557586371898651123e-02 9.984005093574523926e-01 9.394686818122863770e-01 7.683298587799072266e-01 9.986351132392883301e-01 9.552466273307800293e-01 8.820331692695617676e-01
2.455927729606628418e-01 2.908868193626403809e-01 3.907289505004882812e-01 6.333087086677551270e-01 6.291425228118896484e-01 6.853705644607543945e-01 8.820711970329284668e-01
4.077033400535583496e-01 8.537449240684509277e-01 6.391608715057373047e-01 6.700120568275451660e-01 5.440797805786132812e-01 9.977476000785827637e-01 4.595601856708526611e-01
6.891430169343948364e-02 9.395020604133605957e-01 9.905869364738464355e-01 9.855304956436157227e-01 8.485490083694458008e-01 8.436359763145446777e-01 9.894149303436279297e-01
9.854771494865417480e-01 7.304737567901611328e-01 9.891161322593688965e-01 9.641271233558654785e-01 9.737280607223510742e-01 1.449489444494247437e-01 4.774467945098876953e-01
2.754153907299041748e-01 9.701454639434814453e-01 9.821109175682067871e-01 5.948814749717712402e-01 9.541886448860168457e-01 6.079934239387512207e-01 6.374364495277404785e-01
