# bkg-pred	mh=200GeV-pred	mh=300GeV-pred	mh=500GeV-pred	mh=700GeV-pred	mh=900GeV-pred	mh=1100GeV-pred
3.750111758708953857e-01 9.844081997871398926e-01 9.373431205749511719e-01 6.081743240356445312e-01 6.523665785789489746e-01 4.270340204238891602e-01 7.872017621994018555e-01
4.481313526630401611e-01 9.971222281455993652e-01 8.488590717315673828e-01 5.673499107360839844e-01 8.143730759620666504e-01 9.480276107788085938e-01 9.462440013885498047e-01
7.226520776748657227e-02 4.387376308441162109e-01 4.117114841938018799e-01 9.607243537902832031e-01 9.962399005889892578e-01 7.977427244186401367e-01 9.923491477966308594e-01
2.008950412273406982e-01 6.616013050079345703e-01 3.753786683082580566e-01 9.981847405433654785e-01 9.202138781547546387e-01 9.752308130264282227e-01 1.409122794866561890e-01
5.227968096733093262e-01 8.288694620132446289e-01 7.833966612815856934e-01 6.924427151679992676e-01 5.770025849342346191e-01 4.792759418487548828e-01 7.334423661231994629e-01
7.339465618133544922e-01 7.571930885314941406e-01 5.331307053565979004e-01 9.807975888252258301e-01 4.663489162921905518e-01 9.618024230003356934e-01 9.579588174819946289e-01
4.925709068775177002e-01 1.544105410575866699e-01 5.064522624015808105e-01 9.986887574195861816e-01 8.758320212364196777e-01 9.272891283035278320e-01 4.828896820545196533e-01
4.119012653827667236e-01 2.157567739486694336e-01 9.998294115066528320e-01 1.528248041868209839e-01 7.465644478797912598e-01 4.509449899196624756e-01 6.236833333969116211e-01
4.385389387607574463e-01 9.918461441993713379e-01 4.670797288417816162e-01 5.694975256919860840e-01 3.979751467704772949e-01 4.271611273288726807e-01 3.565202951431274414e-01
2.817574143409729004e-01 1.687418073415756226e-01 4.331371784210205078e-01 9.978300929069519043e-01 9.196264147758483887e-01 9.869786500930786133e-01 4.110535979270935059e-01
2.672929167747497559e-01 1.414931416511535645e-01 5.222502350807189941e-01 9.984752535820007324e-01 5.071196556091308594e-01 9.582381248474121094e-01 6.807675361633300781e-01
5.269250869750976562e-01 3.854913413524627686e-01 8.059269785881042480e-01 8.124653697013854980e-01 9.868663549423217773e-01 9.133281707763671875e-01 9.902287721633911133e-01
3.521958887577056885e-01 6.720098853111267090e-01 9.952964186668395996e-01 8.882982134819030762e-01 6.364938020706176758e-01 2.082048058509826660e-01 6.728188991546630859e-01
5.627751350402832031e-02 3.509587049484252930e-01 9.556044936180114746e-01 9.927590936422348022e-02 9.765996336936950684e-01 9.847096800804138184e-01 4.829049706459045410e-01
1.091217622160911560e-01 9.930592775344848633e-01 9.403673410415649414e-01 8.596808910369873047e-01 5.347247719764709473e-01 9.995927214622497559e-01 1.194337829947471619e-01
2.086403071880340576e-01 2.599995434284210205e-01 6.952357292175292969e-01 9.985805749893188477e-01 9.980922341346740723e-01 1.758151054382324219e-01 7.990585565567016602e-01
2.156127616763114929e-02 2.227317243814468384e-01 9.616841077804565430e-01 9.701048135757446289e-01 9.998600482940673828e-01 7.039143443107604980e-01 9.408806562423706055e-01
4.792575910687446594e-02 5.823456048965454102e-01 9.935320615768432617e-01 9.922854900360107422e-01 9.855567812919616699e-01 7.803974747657775879e-01 4.543687701225280762e-01
1.297142654657363892e-01 7.310539484024047852e-01 2.323900610208511353e-01 9.997544884681701660e-01 8.025719523429870605e-01 8.010931015014648438e-01 5.223916172981262207e-01
2.712410688400268555e-01 4.792779088020324707e-01 9.990315437316894531e-01 8.879846334457397461e-01 4.629235863685607910e-01 9.795882701873779297e-01 9.330556392669677734e-01
1.094579249620437622e-01 5.729654431343078613e-01 9.799717068672180176e-01 5.168495178222656250e-01 9.992037415504455566e-01 3.222663402557373047e-01 7.369419932365417480e-01
8.169839978218078613e-01 4.617690145969390869e-01 9.830698966979980469e-01 2.663632333278656006e-01 9.955987930297851562e-01 8.063941001892089844e-01 1.529967337846755981e-01
1.536604911088943481e-01 8.152419328689575195e-01 9.946251511573791504e-01 9.887410998344421387e-01 9.194861054420471191e-01 9.954738020896911621e-01 7.723598480224609375e-01
4.136097133159637451e-01 4.676317572593688965e-01 5.075426697731018066e-01 9.354399442672729492e-01 9.894072413444519043e-01 9.828916788101196289e-01 7.913282513618469238e-01
2.694486975669860840e-01 7.539384961128234863e-01 7.359981536865234375e-01 3.549323081970214844e-01 8.310335278511047363e-01 7.246949672698974609e-01 6.695768237113952637e-01
3.869368135929107666e-01 6.840279698371887207e-01 9.386373758316040039e-01 6.252430081367492676e-01 2.894813716411590576e-01 9.814964532852172852e-01 7.210596650838851929e-02
9.251222610473632812e-01 4.492128491401672363e-01 7.546749114990234375e-01 9.371826052665710449e-01 6.043885350227355957e-01 8.220126628875732422e-01 7.158050537109375000e-01
1.115969792008399963e-01 1.951752007007598877e-01 4.098627567291259766e-01 9.963173866271972656e-01 8.723378181457519531e-01 8.149535655975341797e-01 7.515968680381774902e-01
6.419662386178970337e-02 9.631014466285705566e-01 8.204339146614074707e-01 9.625493288040161133e-01 9.904838800430297852e-01 9.356069564819335938e-01 3.578616380691528320e-01
1.829262673854827881e-01 9.595646262168884277e-01 9.968227148056030273e-01 5.982621312141418457e-01 5.481767654418945312e-01 9.380133152008056641e-01 8.707247376441955566e-01
6.623922586441040039e-01 1.258114427328109741e-01 9.676465392112731934e-01 2.399230599403381348e-01 5.830255746841430664e-01 9.973945617675781250e-01 4.658363461494445801e-01
1.932253092527389526e-01 3.034837841987609863e-01 3.421715497970581055e-01 5.999968200922012329e-02 8.815078139305114746e-01 6.609375476837158203e-01 7.270789742469787598e-01
9.591997414827346802e-02 9.913233518600463867e-01 9.999593496322631836e-01 2.157342284917831421e-01 9.753201603889465332e-01 9.695660471916198730e-01 3.194106519222259521e-01
3.692435026168823242e-01 6.273930072784423828e-01 5.027880668640136719e-01 9.909796714782714844e-01 7.160752415657043457e-01 2.777665853500366211e-01 2.313910275697708130e-01
2.611374258995056152e-01 3.746494352817535400e-01 4.987733811140060425e-02 9.581539630889892578e-01 7.179941534996032715e-01 9.984906911849975586e-01 8.673911094665527344e-01
2.420427501201629639e-01 9.999420642852783203e-01 9.996017813682556152e-01 3.935643434524536133e-01 9.988079071044921875e-01 5.247487425804138184e-01 9.619628190994262695e-01
7.323485016822814941e-01 4.123545289039611816e-01 4.365222156047821045e-01 9.986495375633239746e-01 9.960646033287048340e-01 5.901421308517456055e-01 6.493977904319763184e-01
6.830281019210815430e-02 2.293449342250823975e-01 9.281159639358520508e-01 9.928156137466430664e-01 9.838094711303710938e-01 7.592639923095703125e-01 2.366319745779037476e-01
5.869002342224121094e-01 9.806272387504577637e-01 8.015673160552978516e-01 9.920437932014465332e-01 9.742039442062377930e-01 9.819945693016052246e-01 3.537806272506713867e-01
3.195313215255737305e-01 9.859024286270141602e-01 1.505400091409683228e-01 1.633741259574890137e-01 6.839798688888549805e-01 4.664967656135559082e-01 1.728875935077667236e-01
1.295017749071121216e-01 9.999388456344604492e-01 8.369899392127990723e-01 7.330561280250549316e-01 4.800748825073242188e-01 1.518894284963607788e-01 9.632722139358520508e-01
8.815001249313354492e-01 3.421485424041748047e-01 1.488639712333679199e-01 4.480729103088378906e-01 8.493475317955017090e-01 4.501546025276184082e-01 7.379396557807922363e-01
3.868915513157844543e-02 6.616230607032775879e-01 5.180509686470031738e-01 9.804401993751525879e-01 9.190369248390197754e-01 9.898747205734252930e-01 2.919035553932189941e-01
2.487073093652725220e-01 6.876128315925598145e-01 7.772951126098632812e-01 8.419266939163208008e-01 9.994401335716247559e-01 8.907532095909118652e-01 4.962462186813354492e-01
6.398221850395202637e-01 6.583756804466247559e-01 4.351122379302978516e-01 9.484956860542297363e-01 9.995324611663818359e-01 7.525003552436828613e-01 4.857651889324188232e-01
2.156717777252197266e-01 7.107127308845520020e-01 7.368803620338439941e-01 5.523399114608764648e-01 9.795183539390563965e-01 9.250860214233398438e-01 9.797332286834716797e-01
3.921764791011810303e-01 9.972804784774780273e-01 9.833546280860900879e-01 9.514303207397460938e-01 9.996762275695800781e-01 7.451610267162322998e-02 3.414916694164276123e-01
7.950527966022491455e-02 5.692451596260070801e-01 9.528167247772216797e-01 8.290748298168182373e-02 6.269466280937194824e-01 4.387039244174957275e-01 9.491736888885498047e-01
2.497411966323852539e-01 9.855867624282836914e-01 9.994670748710632324e-01 8.658849596977233887e-01 6.187075376510620117e-01 2.891969680786132812e-01 8.887643218040466309e-01
5.595153570175170898e-01 9.793182611465454102e-01 1.793048530817031860e-01 9.915804266929626465e-01 5.899898409843444824e-01 9.712385535240173340e-01 7.915678024291992188e-01
7.186972498893737793e-01 9.728234410285949707e-01 7.210046648979187012e-01 8.003982901573181152e-01 9.960485100746154785e-01 2.523792684078216553e-01 2.818988561630249023e-01
3.255533576011657715e-01 4.989612698554992676e-01 9.975620508193969727e-01 9.398297071456909180e-01 9.024137258529663086e-01 7.119842171669006348e-01 9.899824261665344238e-01
3.626446723937988281e-01 1.780990213155746460e-01 2.852317392826080322e-01 9.604132771492004395e-01 8.258754014968872070e-01 1.775673627853393555e-01 7.537861466407775879e-01
1.479483991861343384e-01 4.846817553043365479e-01 2.308582514524459839e-01 8.310855627059936523e-01 7.510272860527038574e-01 9.935775995254516602e-01 6.565836071968078613e-01
1.713399887084960938e-01 3.786666095256805420e-01 8.259003758430480957e-01 5.582457184791564941e-01 9.477233290672302246e-01 9.611135721206665039e-01 9.587622880935668945e-01
4.287669658660888672e-01 2.852228283882141113e-01 6.264808773994445801e-01 9.984196424484252930e-01 4.387724697589874268e-01 9.731008410453796387e-01 6.948105692863464355e-01
3.713779151439666748e-01 9.468656182289123535e-01 9.380182623863220215e-01 9.996259212493896484e-01 9.992662072181701660e-01 8.629828095436096191e-01 1.944513916969299316e-01
1.363032013177871704e-01 7.296881079673767090e-01 9.926060438156127930e-01 5.602358579635620117e-01 5.995107889175415039e-01 9.923781156539916992e-01 8.278522491455078125e-01
4.557188451290130615e-01 5.870083570480346680e-01 7.501548528671264648e-01 8.047373890876770020e-01 8.826519846916198730e-01 9.399671554565429688e-01 7.905775308609008789e-01
1.290992349386215210e-01 4.641016125679016113e-01 9.962084293365478516e-01 9.815424084663391113e-01 6.824482679367065430e-01 9.121544957160949707e-01 5.125758051872253418e-01
2.118493169546127319e-01 9.815891385078430176e-01 9.930256605148315430e-01 7.549917697906494141e-01 4.880124330520629883e-01 8.482995033264160156e-01 7.524867653846740723e-01
3.128398358821868896e-01 7.913146615028381348e-01 9.360958933830261230e-01 3.754354715347290039e-01 9.746958613395690918e-01 9.966801404953002930e-01 3.562084734439849854e-01
7.895909547805786133e-01 8.911694288253784180e-01 9.527356624603271484e-01 4.457894563674926758e-01 8.894259929656982422e-01 9.937293529510498047e-01 9.433709383010864258e-01
3.751180171966552734e-01 1.371323466300964355e-01 8.545810580253601074e-01 9.975699782371520996e-01 7.587506771087646484e-01 9.719717502593994141e-01 7.546436786651611328e-01
3.147833943367004395e-01 9.999475479125976562e-01 5.418491363525390625e-01 7.121127843856811523e-01 5.495774149894714355e-01 9.301505088806152344e-01 7.522896528244018555e-01
3.813174068927764893e-01 3.074645400047302246e-01 7.577983736991882324e-01 3.287579119205474854e-01 5.714743733406066895e-01 9.542784094810485840e-01 6.115611195564270020e-01
2.018693648278713226e-02 8.745579719543457031e-01 2.207889705896377563e-01 9.958771467208862305e-01 9.981647133827209473e-01 9.748147130012512207e-01 6.587331295013427734e-01
4.480839669704437256e-01 9.626312255859375000e-01 6.827514171600341797e-01 5.329665541648864746e-01 9.842775464057922363e-01 9.886053204536437988e-01 8.280081748962402344e-01
2.152137458324432373e-01 9.999588727951049805e-01 8.373615741729736328e-01 9.751089811325073242e-01 6.812081336975097656e-01 3.478777706623077393e-01 9.194010496139526367e-01
8.347837328910827637e-01 8.483659625053405762e-01 4.842250943183898926e-01 9.894206523895263672e-01 7.860084176063537598e-01 2.738425433635711670e-01 5.416261553764343262e-01
6.434540152549743652e-01 7.801081538200378418e-01 9.099563360214233398e-01 9.939939379692077637e-01 9.682314395904541016e-01 7.318462133407592773e-01 2.896402180194854736e-01
3.728224039077758789e-01 2.582033574581146240e-01 2.762224972248077393e-01 9.845566749572753906e-01 2.979787588119506836e-01 7.229807376861572266e-01 9.496778249740600586e-01
1.142591312527656555e-01 1.785319596529006958e-01 9.645662307739257812e-01 2.489855587482452393e-01 9.795616269111633301e-01 5.457777380943298340e-01 9.420653581619262695e-01
2.954250872135162354e-01 6.237667202949523926e-01 3.434315323829650879e-01 9.985786676406860352e-01 9.980384707450866699e-01 7.491172552108764648e-01 8.994816541671752930e-01
5.078274756669998169e-02 6.624476313591003418e-01 6.839553117752075195e-01 8.927469253540039062e-01 7.443055510520935059e-01 7.329109311103820801e-01 1.239043101668357849e-01
3.677500486373901367e-01 2.106710970401763916e-01 4.845789372920989990e-01 7.510725855827331543e-01 9.849262237548828125e-01 9.538639783859252930e-01 7.315730452537536621e-01
2.012798041105270386e-01 8.852343559265136719e-01 8.582896590232849121e-01 9.952887296676635742e-01 6.383420228958129883e-01 4.421079158782958984e-01 6.994931101799011230e-01
2.111359536647796631e-01 7.751106619834899902e-01 9.942229390144348145e-01 9.923072457313537598e-01 5.537748336791992188e-01 9.974332451820373535e-01 9.675148129463195801e-01
3.223489224910736084e-01 9.418233036994934082e-01 9.991729855537414551e-01 9.988699555397033691e-01 9.970161914825439453e-01 9.888929724693298340e-01 7.003502249717712402e-01
5.950824022293090820e-01 1.020340248942375183e-01 3.157917857170104980e-01 9.946509003639221191e-01 6.886340379714965820e-01 9.864783883094787598e-01 8.774650692939758301e-01
9.973067045211791992e-01 9.618505239486694336e-01 9.567922353744506836e-01 8.506634831428527832e-01 7.257539629936218262e-01 9.613146781921386719e-01 9.930732846260070801e-01
3.822800219058990479e-01 9.661073684692382812e-01 9.900085926055908203e-01 9.986051917076110840e-01 7.776578664779663086e-01 4.373874664306640625e-01 9.163634181022644043e-01
5.975240468978881836e-01 1.528349965810775757e-01 1.918058544397354126e-01 9.977179765701293945e-01 9.975342750549316406e-01 9.961251616477966309e-01 9.787120819091796875e-01
3.232461214065551758e-01 1.635154485702514648e-01 7.370412349700927734e-01 2.848692536354064941e-01 9.877160191535949707e-01 1.995042711496353149e-01 7.994011640548706055e-01
6.690577268600463867e-01 5.802834630012512207e-01 3.498331606388092041e-01 5.426682233810424805e-01 9.982294440269470215e-01 8.634368181228637695e-01 8.094913363456726074e-01
3.710565268993377686e-01 3.028784692287445068e-01 9.645274281501770020e-01 9.863685965538024902e-01 7.129415273666381836e-01 7.483822703361511230e-01 9.992037415504455566e-01
2.403016835451126099e-01 9.881494045257568359e-01 1.635779887437820435e-01 4.432950019836425781e-01 9.954962730407714844e-01 4.625644087791442871e-01 8.183397650718688965e-01
3.884218633174896240e-01 9.995484948158264160e-01 9.996477365493774414e-01 6.759001612663269043e-01 9.781907796859741211e-01 9.996379613876342773e-01 9.548895359039306641e-01
3.229746222496032715e-01 3.339379429817199707e-01 3.845927715301513672e-01 9.229177236557006836e-01 8.690590262413024902e-01 1.603036075830459595e-01 7.649509310722351074e-01
6.424156427383422852e-01 6.965119838714599609e-01 6.123934984207153320e-01 5.011715888977050781e-01 4.835953116416931152e-01 4.416874945163726807e-01 9.330044984817504883e-01
2.985847890377044678e-01 9.958080053329467773e-01 5.571244359016418457e-01 8.323565721511840820e-01 9.717136025428771973e-01 9.369425773620605469e-01 9.690489172935485840e-01
1.483879834413528442e-01 8.071300983428955078e-01 3.996521234512329102e-02 9.768145680427551270e-01 3.074857965111732483e-02 9.795351624488830566e-01 9.458662867546081543e-01
4.660110175609588623e-01 9.314202070236206055e-01 8.599387407302856445e-01 9.698671698570251465e-01 9.972028732299804688e-01 9.742587804794311523e-01 4.033839702606201172e-01
8.113592267036437988e-01 8.726419806480407715e-01 9.994279742240905762e-01 3.812635242938995361e-01 9.810864329338073730e-01 9.981206059455871582e-01 4.933801293373107910e-01
2.229527831077575684e-01 1.850914210081100464e-01 9.997346997261047363e-01 6.938520669937133789e-01 5.969800949096679688e-01 5.109839439392089844e-01 7.671204209327697754e-01
6.867455244064331055e-01 8.963429331779479980e-01 4.534045457839965820e-01 5.100307464599609375e-01 3.851425647735595703e-01 8.401998877525329590e-01 8.077416419982910156e-01
4.287707209587097168e-01 9.785267114639282227e-01 3.139484524726867676e-01 9.987111091613769531e-01 6.245228052139282227e-01 8.708660006523132324e-01 7.020680308341979980e-01
8.558594435453414917e-02 8.631761074066162109e-01 4.470047354698181152e-01 8.305250406265258789e-01 9.957458376884460449e-01 9.978539347648620605e-01 2.559435665607452393e-01
4.718601405620574951e-01 2.889717817306518555e-01 9.382374882698059082e-01 8.910598754882812500e-01 4.146496057510375977e-01 4.469595849514007568e-01 9.960653185844421387e-01
5.003560185432434082e-01 8.178710937500000000e-01 3.775481879711151123e-01 9.421809315681457520e-01 6.897242069244384766e-01 9.500368833541870117e-01 2.804413735866546631e-01
2.007921934127807617e-01 6.026778817176818848e-01 9.974443912506103516e-01 2.968767881393432617e-01 8.992312550544738770e-01 9.866663813591003418e-01 7.791953682899475098e-01
6.319972276687622070e-01 9.869098067283630371e-01 3.209912776947021484e-01 9.837163686752319336e-01 6.053631305694580078e-01 9.645896553993225098e-01 4.090499579906463623e-01
8.983106911182403564e-02 9.985058307647705078e-01 7.430921196937561035e-01 8.944104909896850586e-01 6.026945114135742188e-01 9.522811174392700195e-01 9.545494318008422852e-01
5.614712834358215332e-01 9.574149250984191895e-01 7.702227830886840820e-01 9.977355003356933594e-01 9.918219447135925293e-01 6.908271908760070801e-01 1.753862798213958740e-01
9.011138677597045898e-01 5.320087075233459473e-01 9.999843835830688477e-01 9.995816349983215332e-01 2.251324653625488281e-01 7.826942205429077148e-01 9.456381797790527344e-01
1.957889944314956665e-01 8.690412044525146484e-01 2.350253760814666748e-01 4.838850498199462891e-01 9.920807480812072754e-01 9.659702181816101074e-01 6.968562602996826172e-01
5.593338981270790100e-02 4.633820652961730957e-01 1.765246242284774780e-01 9.665142297744750977e-01 3.063977360725402832e-01 9.516434669494628906e-01 9.423018097877502441e-01
2.564433403313159943e-02 1.137641519308090210e-01 3.585570156574249268e-01 4.280858337879180908e-01 9.938458800315856934e-01 9.892866611480712891e-01 2.264246791601181030e-01
1.022413223981857300e-01 4.817283153533935547e-01 9.433384537696838379e-01 9.716114997863769531e-01 9.536884427070617676e-01 8.115651607513427734e-01 9.060621857643127441e-01
9.376730024814605713e-02 9.983457326889038086e-01 9.936339855194091797e-01 9.983748197555541992e-01 8.516755104064941406e-01 7.990639805793762207e-01 9.762849211692810059e-01
1.782099008560180664e-01 3.463613390922546387e-01 4.747604429721832275e-01 9.966759681701660156e-01 9.996700286865234375e-01 9.161149263381958008e-01 6.199313402175903320e-01
6.488803029060363770e-01 5.499265193939208984e-01 5.525280833244323730e-01 9.721546769142150879e-01 4.633860886096954346e-01 6.692960262298583984e-01 8.349777460098266602e-01
2.802985310554504395e-01 4.671261012554168701e-01 9.898938536643981934e-01 6.705824136734008789e-01 9.880651831626892090e-01 9.711400866508483887e-01 5.341313481330871582e-01
3.086530864238739014e-01 1.897167265415191650e-01 6.681987643241882324e-01 8.390005230903625488e-01 4.009714722633361816e-01 8.079315423965454102e-01 6.682817339897155762e-01
2.955228686332702637e-01 5.742186307907104492e-01 5.841526389122009277e-01 9.268552064895629883e-01 9.998787641525268555e-01 5.279075503349304199e-01 2.121491283178329468e-01
1.645272821187973022e-01 9.731050133705139160e-01 8.126230835914611816e-01 9.535999298095703125e-01 6.455727219581604004e-01 1.666587442159652710e-01 4.172633290290832520e-01
9.770985245704650879e-01 8.708264231681823730e-01 5.116386413574218750e-01 5.196109414100646973e-01 9.918131828308105469e-01 8.119751811027526855e-01 9.578774571418762207e-01
2.722584605216979980e-01 8.481736779212951660e-01 6.383935213088989258e-01 8.447951674461364746e-01 9.987816214561462402e-01 7.878614068031311035e-01 9.937771558761596680e-01
1.276796609163284302e-01 9.978522062301635742e-01 4.154070615768432617e-01 9.838721156120300293e-01 9.851560592651367188e-01 7.197138667106628418e-01 1.796240955591201782e-01
5.729580521583557129e-01 9.524016380310058594e-01 1.324493587017059326e-01 2.397010028362274170e-01 9.233594536781311035e-01 6.040429472923278809e-01 9.337031841278076172e-01
1.367900967597961426e-01 3.056187331676483154e-01 6.163566708564758301e-01 9.921857714653015137e-01 9.554135203361511230e-01 2.904061675071716309e-01 8.485088348388671875e-01
8.880840241909027100e-02 4.676511585712432861e-01 5.918356776237487793e-01 7.540396451950073242e-01 9.995885491371154785e-01 9.952076077461242676e-01 4.352042973041534424e-01
8.711275458335876465e-01 5.053877234458923340e-01 9.359611272811889648e-01 5.700496584177017212e-02 8.825925588607788086e-01 1.098926663398742676e-01 6.463151574134826660e-01
1.522507816553115845e-01 2.041010111570358276e-01 4.301952421665191650e-01 5.503689646720886230e-01 9.283061623573303223e-01 7.977410554885864258e-01 6.679613590240478516e-01
3.775610402226448059e-02 9.867148995399475098e-01 8.792356252670288086e-01 2.202610820531845093e-01 9.928525090217590332e-01 5.174128413200378418e-01 9.409830570220947266e-01
1.801687628030776978e-01 7.679017782211303711e-01 9.983502626419067383e-01 9.750324487686157227e-01 1.544277966022491455e-01 4.252556562423706055e-01 6.572332382202148438e-01
1.066673472523689270e-01 8.508169651031494141e-01 9.034917354583740234e-01 1.911881715059280396e-01 5.247274637222290039e-01 9.705265164375305176e-01 9.422605037689208984e-01
8.412667363882064819e-02 5.022341609001159668e-01 8.492289781570434570e-01 9.578667283058166504e-01 7.974117398262023926e-01 4.300541877746582031e-01 1.106145307421684265e-01
3.748663961887359619e-01 8.572200536727905273e-01 4.683832228183746338e-01 9.994004964828491211e-01 9.742592573165893555e-01 9.965869188308715820e-01 9.821312427520751953e-01
6.110647916793823242e-01 9.931228756904602051e-01 6.801450252532958984e-01 9.615212082862854004e-01 7.749784588813781738e-01 6.574568152427673340e-02 4.726746976375579834e-01
3.793201744556427002e-01 3.887750804424285889e-01 8.587853312492370605e-01 8.206249475479125977e-01 9.997155070304870605e-01 9.564999938011169434e-01 9.686135649681091309e-01
4.881835281848907471e-01 4.453941285610198975e-01 3.715339601039886475e-01 9.999483823776245117e-01 9.303691983222961426e-01 2.879943251609802246e-01 7.510085701942443848e-01
1.586102694272994995e-01 6.402508914470672607e-02 8.342543244361877441e-01 7.035220265388488770e-01 9.270789623260498047e-01 9.567984342575073242e-01 5.594984889030456543e-01
7.161299139261245728e-02 9.631224870681762695e-01 4.830073118209838867e-01 3.855358064174652100e-01 8.497351408004760742e-01 8.765094876289367676e-01 8.415713310241699219e-01
2.608800828456878662e-01 4.267875850200653076e-01 8.760676383972167969e-01 7.881372570991516113e-01 9.835016131401062012e-01 6.787120699882507324e-01 9.651390314102172852e-01
3.661898970603942871e-01 1.419784426689147949e-01 6.227558255195617676e-01 9.988757967948913574e-01 2.460158616304397583e-01 9.566937088966369629e-01 8.400093317031860352e-01
6.170607805252075195e-01 2.786630690097808838e-01 2.411634474992752075e-01 8.107811212539672852e-01 7.121054530143737793e-01 9.786611795425415039e-01 9.067428112030029297e-01
3.660303056240081787e-01 9.955515265464782715e-01 2.366070598363876343e-01 9.284571558237075806e-02 3.500413894653320312e-01 6.228967905044555664e-01 6.346215605735778809e-01
3.482020497322082520e-01 3.875483572483062744e-01 4.302968382835388184e-01 8.673471808433532715e-01 9.984534978866577148e-01 9.919070005416870117e-01 8.681754469871520996e-01
5.990220904350280762e-01 9.914359450340270996e-01 4.109171926975250244e-01 9.191090464591979980e-01 9.823611974716186523e-01 9.724513888359069824e-01 8.439965248107910156e-01
9.134844541549682617e-01 6.896632313728332520e-01 7.240464687347412109e-01 1.864129453897476196e-01 9.813295602798461914e-01 9.754037857055664062e-01 9.013106226921081543e-01
4.901668429374694824e-02 4.679823517799377441e-01 3.095102310180664062e-01 6.571190953254699707e-01 7.470609545707702637e-01 9.038128852844238281e-01 9.986534118652343750e-01
2.714524269104003906e-01 8.878593444824218750e-01 8.922293186187744141e-01 4.833705723285675049e-01 8.879854083061218262e-01 9.978265166282653809e-01 9.974048733711242676e-01
3.153923451900482178e-01 9.967557787895202637e-01 2.894221544265747070e-01 3.710704445838928223e-01 9.962751865386962891e-01 9.746543169021606445e-01 9.429453611373901367e-01
6.420847773551940918e-01 9.654852747917175293e-01 9.575971961021423340e-01 9.467369318008422852e-01 9.982925057411193848e-01 9.018756747245788574e-01 9.195925593376159668e-01
3.037952482700347900e-01 3.342566490173339844e-01 9.894202947616577148e-01 9.883384704589843750e-01 9.787212610244750977e-01 6.442583203315734863e-01 9.516988992691040039e-01
3.803030773997306824e-02 7.384930849075317383e-01 9.249354004859924316e-01 7.269105911254882812e-01 9.949758052825927734e-01 9.497735500335693359e-01 8.760176897048950195e-01
8.452399969100952148e-01 9.672313332557678223e-01 8.172559738159179688e-01 9.951756000518798828e-01 9.990916252136230469e-01 8.485378623008728027e-01 7.612899541854858398e-01
9.753545522689819336e-01 9.973452687263488770e-01 7.418143749237060547e-01 9.647185802459716797e-01 3.903348147869110107e-01 6.596644520759582520e-01 4.771527647972106934e-01
4.592896103858947754e-01 1.030016690492630005e-01 3.779281377792358398e-01 2.100091576576232910e-01 9.116882681846618652e-01 9.901182055473327637e-01 7.331010103225708008e-01
5.844028592109680176e-01 8.503715991973876953e-01 9.172758460044860840e-01 9.480610489845275879e-01 9.988540410995483398e-01 9.042832255363464355e-01 8.548970222473144531e-01
1.161581352353096008e-01 3.816901445388793945e-01 3.068804740905761719e-01 9.749512076377868652e-01 4.464513063430786133e-02 8.886114954948425293e-01 8.313381671905517578e-01
1.448384821414947510e-01 6.025234460830688477e-01 4.795142412185668945e-01 8.297676444053649902e-01 9.133101701736450195e-01 9.848349094390869141e-01 9.979757666587829590e-01
1.430772393941879272e-01 8.343645930290222168e-01 8.983345627784729004e-01 9.400312900543212891e-01 9.961323738098144531e-01 6.353231668472290039e-01 5.262333154678344727e-01
4.269772171974182129e-01 7.444373369216918945e-01 6.310788393020629883e-01 1.661926507949829102e-01 6.705732941627502441e-01 9.392003417015075684e-01 9.591360688209533691e-01
1.721509248018264771e-01 8.826594352722167969e-01 9.787523150444030762e-01 2.922090291976928711e-01 9.668188095092773438e-01 8.562105298042297363e-01 4.373430609703063965e-01
1.871846020221710205e-01 1.235482320189476013e-01 5.409232974052429199e-01 8.600735068321228027e-01 6.153194904327392578e-01 1.894567310810089111e-01 5.105044245719909668e-01
1.104285717010498047e-01 2.775462567806243896e-01 8.444139957427978516e-01 9.873661994934082031e-01 7.055218219757080078e-01 6.013208627700805664e-01 8.813612461090087891e-01
1.347800195217132568e-01 9.086687564849853516e-01 9.988003969192504883e-01 6.801883578300476074e-01 9.969870448112487793e-01 9.927992820739746094e-01 7.808599472045898438e-01
5.646126717329025269e-02 2.120257914066314697e-01 7.975254654884338379e-01 9.816168546676635742e-01 9.861836433410644531e-01 1.432646960020065308e-01 9.527466297149658203e-01
4.289573729038238525e-01 6.907163262367248535e-01 8.822579383850097656e-01 6.553602218627929688e-01 9.996253252029418945e-01 3.188099563121795654e-01 9.988090991973876953e-01
6.569899916648864746e-01 9.973421692848205566e-01 3.056007027626037598e-01 1.808429956436157227e-01 8.861169815063476562e-01 7.705922126770019531e-01 8.527861237525939941e-01
3.562396466732025146e-01 8.813745379447937012e-01 9.911667704582214355e-01 9.685354828834533691e-01 9.897993803024291992e-01 9.986383318901062012e-01 9.677432179450988770e-01
3.071480989456176758e-01 3.765491843223571777e-01 2.703544497489929199e-01 8.808776140213012695e-01 9.905932545661926270e-01 7.513486742973327637e-01 1.983889639377593994e-01
3.393001481890678406e-02 1.537081450223922729e-01 8.591765165328979492e-01 8.861519098281860352e-01 9.386522173881530762e-01 7.055048942565917969e-01 9.479598999023437500e-01
