# bkg-pred	mN=200GeV-pred	mN=300GeV-pred	mN=500GeV-pred	mN=700GeV-pred	mN=900GeV-pred	mN=1100GeV-pred
4.512466788291931152e-01 9.993807077407836914e-01 3.564946949481964111e-01 4.907604753971099854e-01 3.059484362602233887e-01 4.718045890331268311e-01 9.136392474174499512e-01
1.273316591978073120e-01 9.959511756896972656e-01 4.771679341793060303e-01 9.781196117401123047e-01 4.338355064392089844e-01 9.686770290136337280e-02 8.941428065299987793e-01
3.639657497406005859e-01 9.615766406059265137e-01 9.122027158737182617e-01 7.460528612136840820e-01 9.824835062026977539e-01 1.335773617029190063e-01 9.793677330017089844e-01
7.144263386726379395e-01 2.501343190670013428e-01 5.295538306236267090e-01 7.699049115180969238e-01 1.655475199222564697e-01 7.409313917160034180e-01 9.698714017868041992e-01
8.581832982599735260e-03 9.717987775802612305e-01 8.960987329483032227e-01 9.516853690147399902e-01 9.942198991775512695e-01 9.986822009086608887e-01 9.762763977050781250e-01
3.254664838314056396e-01 8.646835088729858398e-01 8.043451309204101562e-01 3.569675087928771973e-01 6.529584527015686035e-01 2.407566457986831665e-01 5.886887907981872559e-01
2.239208519458770752e-01 6.958135962486267090e-01 2.084485441446304321e-01 7.550889253616333008e-01 4.779236018657684326e-01 4.750671982765197754e-01 8.294501900672912598e-01
1.053525879979133606e-01 9.403458237648010254e-01 3.146370053291320801e-01 9.979541301727294922e-01 5.479166507720947266e-01 3.474729061126708984e-01 6.691215038299560547e-01
6.028430461883544922e-01 4.818793833255767822e-01 9.821948409080505371e-01 9.743148088455200195e-01 5.738227963447570801e-01 2.951572537422180176e-01 2.913029491901397705e-01
5.787094831466674805e-01 9.427331089973449707e-01 4.244950115680694580e-01 7.191213369369506836e-01 9.998977184295654297e-01 3.553022444248199463e-01 9.917402267456054688e-01
4.958849847316741943e-01 3.434259593486785889e-01 9.373698234558105469e-01 9.788531661033630371e-01 6.213833689689636230e-01 3.586145937442779541e-01 9.317899942398071289e-01
4.113061726093292236e-01 9.440892934799194336e-01 9.871571660041809082e-01 9.927210211753845215e-01 4.038747549057006836e-01 9.651797413825988770e-01 5.999615788459777832e-01
1.512077301740646362e-01 5.641883015632629395e-01 9.986635446548461914e-01 9.971138238906860352e-01 1.640401035547256470e-01 6.918951869010925293e-01 1.208488941192626953e-01
5.127442628145217896e-02 9.974089264869689941e-01 3.265374600887298584e-01 2.158309668302536011e-01 9.997943043708801270e-01 3.303121924400329590e-01 9.935572743415832520e-01
3.371954262256622314e-01 9.980937838554382324e-01 6.718031167984008789e-01 4.409259557723999023e-01 9.998198151588439941e-01 9.849682450294494629e-01 8.336111903190612793e-01
3.112461268901824951e-01 4.298165440559387207e-01 5.792927742004394531e-01 9.962700605392456055e-01 9.913280606269836426e-01 5.502264499664306641e-01 7.934117317199707031e-01
4.219383746385574341e-02 9.902756214141845703e-01 8.183128237724304199e-01 9.452905058860778809e-01 9.993523955345153809e-01 5.622289180755615234e-01 9.983782768249511719e-01
1.750578135251998901e-01 3.660064339637756348e-01 2.363646477460861206e-01 4.191650748252868652e-01 2.457441538572311401e-01 2.049328088760375977e-01 7.421314716339111328e-01
2.285870313644409180e-01 8.508034348487854004e-01 9.243657588958740234e-01 1.106302663683891296e-01 6.866881847381591797e-01 1.528861522674560547e-01 8.006016612052917480e-01
4.353835880756378174e-01 9.879412055015563965e-01 9.733368158340454102e-01 9.199724793434143066e-01 1.234285086393356323e-01 9.395619034767150879e-01 7.825441360473632812e-01
3.253091275691986084e-01 4.394374191761016846e-01 9.995150566101074219e-01 2.176378965377807617e-01 3.938225209712982178e-01 5.334920287132263184e-01 9.002702236175537109e-01
2.004897147417068481e-01 9.933433532714843750e-01 9.014809131622314453e-01 9.538961052894592285e-01 2.307226806879043579e-01 2.465688288211822510e-01 8.782921433448791504e-01
6.527436971664428711e-01 5.757725238800048828e-01 3.192712962627410889e-01 8.898954391479492188e-01 2.827541530132293701e-01 4.561280310153961182e-01 8.460006117820739746e-01
1.993981152772903442e-01 1.147212386131286621e-01 9.902916550636291504e-01 8.179777264595031738e-01 3.308193683624267578e-01 4.997178614139556885e-01 8.232554197311401367e-01
1.023800149559974670e-01 4.126605093479156494e-01 4.386906921863555908e-01 2.560553252696990967e-01 9.999985694885253906e-01 3.098495900630950928e-01 3.044099807739257812e-01
7.599858641624450684e-01 7.802845239639282227e-01 8.869803547859191895e-01 6.047445535659790039e-01 9.127705693244934082e-01 9.997881054878234863e-01 9.506775140762329102e-01
6.422392129898071289e-01 9.786865115165710449e-01 5.713267922401428223e-01 9.980081915855407715e-01 8.814622163772583008e-01 4.635015130043029785e-01 5.688254237174987793e-01
3.659672439098358154e-01 8.260068297386169434e-01 8.892491459846496582e-01 3.610596656799316406e-01 7.310266494750976562e-01 1.819862872362136841e-01 8.851543068885803223e-01
9.038557857275009155e-02 4.530104696750640869e-01 9.992622733116149902e-01 1.990538835525512695e-01 5.760055184364318848e-01 9.962748289108276367e-01 9.846116900444030762e-01
4.740104377269744873e-01 1.482505947351455688e-01 3.552125692367553711e-01 6.215213537216186523e-01 9.012284278869628906e-01 1.263241469860076904e-01 9.301279187202453613e-01
4.949197471141815186e-01 5.912607908248901367e-01 5.131876468658447266e-01 2.511337399482727051e-01 2.710595428943634033e-01 4.157741963863372803e-01 9.818900823593139648e-01
2.311446368694305420e-01 6.292626857757568359e-01 4.104062020778656006e-01 1.185850128531455994e-01 4.729333817958831787e-01 3.068648278713226318e-01 7.045740485191345215e-01
1.433206051588058472e-01 9.943384528160095215e-01 9.987396597862243652e-01 9.327750205993652344e-01 1.863542050123214722e-01 4.075818061828613281e-01 2.558229565620422363e-01
4.337271749973297119e-01 9.975690245628356934e-01 7.675283551216125488e-01 5.599793195724487305e-01 4.962880015373229980e-01 7.662482559680938721e-02 9.936403632164001465e-01
4.624314010143280029e-01 6.381988525390625000e-01 9.976949095726013184e-01 9.996268749237060547e-01 9.654740095138549805e-01 4.387260675430297852e-01 9.403120875358581543e-01
6.880979537963867188e-01 9.996545314788818359e-01 9.997009038925170898e-01 9.711180329322814941e-01 9.994598031044006348e-01 9.964767098426818848e-01 7.485607266426086426e-01
3.177756071090698242e-01 3.174340128898620605e-01 9.781081080436706543e-01 9.345513582229614258e-01 7.049776315689086914e-01 9.244081377983093262e-01 9.934529066085815430e-01
1.136760041117668152e-01 9.877893924713134766e-01 9.605751037597656250e-01 7.197282314300537109e-01 9.956527948379516602e-01 4.250122010707855225e-01 9.700320363044738770e-01
9.982736110687255859e-01 2.035771161317825317e-01 9.266124963760375977e-01 9.790530800819396973e-01 6.631857156753540039e-01 4.398992955684661865e-01 9.540699720382690430e-01
3.397037088871002197e-01 9.871760010719299316e-01 4.880568683147430420e-01 2.310664355754852295e-01 4.714802801609039307e-01 5.378739833831787109e-01 9.493014812469482422e-01
1.382340025156736374e-02 3.221113979816436768e-01 9.936158657073974609e-01 9.972388744354248047e-01 7.737979888916015625e-01 3.202273249626159668e-01 9.956809282302856445e-01
7.414813041687011719e-01 9.970646500587463379e-01 5.262383222579956055e-01 9.788110256195068359e-01 6.346617341041564941e-01 7.440932989120483398e-01 9.669022560119628906e-01
1.360454708337783813e-01 2.084383517503738403e-01 3.066588044166564941e-01 9.139673709869384766e-01 9.968417882919311523e-01 4.783459007740020752e-01 8.219331502914428711e-01
5.850746035575866699e-01 6.106179952621459961e-01 5.463520884513854980e-01 4.759687781333923340e-01 7.906069606542587280e-02 5.426314473152160645e-01 9.546541571617126465e-01
2.273942083120346069e-01 5.829814076423645020e-01 9.690414667129516602e-01 9.891657233238220215e-01 3.564286530017852783e-01 3.716738820075988770e-01 6.348120570182800293e-01
1.937091648578643799e-01 8.280590176582336426e-01 9.993976354598999023e-01 4.797432720661163330e-01 9.834418892860412598e-01 1.804753392934799194e-01 9.875625371932983398e-01
7.788038253784179688e-02 9.746568202972412109e-01 9.999346733093261719e-01 9.761142730712890625e-01 9.999655485153198242e-01 6.059451699256896973e-01 2.166191041469573975e-01
8.015285432338714600e-02 9.269179105758666992e-01 6.955929398536682129e-01 2.854469120502471924e-01 9.998196959495544434e-01 9.318811893463134766e-01 9.651390910148620605e-01
3.185751140117645264e-01 8.201519846916198730e-01 5.706539377570152283e-02 9.722437858581542969e-01 9.993944168090820312e-01 9.885826110839843750e-01 4.850335419178009033e-02
1.906557232141494751e-01 2.564770579338073730e-01 7.673569321632385254e-01 5.933779478073120117e-01 8.413133025169372559e-01 1.745432615280151367e-01 9.772676229476928711e-01
1.609709709882736206e-01 5.548852086067199707e-01 8.625886440277099609e-01 9.938808679580688477e-01 4.175494611263275146e-01 3.405290544033050537e-01 2.874665558338165283e-01
5.464334487915039062e-01 9.510582089424133301e-01 9.814388155937194824e-01 3.072814047336578369e-01 9.927496910095214844e-01 6.010800600051879883e-01 4.571483731269836426e-01
1.699136942625045776e-02 8.720356225967407227e-01 2.931290864944458008e-01 5.687881112098693848e-01 9.983003735542297363e-01 1.639553904533386230e-01 5.384002923965454102e-01
2.330847978591918945e-01 4.885759353637695312e-01 3.577725887298583984e-01 9.902709722518920898e-01 4.785529375076293945e-01 1.887542456388473511e-01 6.875905990600585938e-01
7.738690823316574097e-03 9.997777342796325684e-01 7.114861011505126953e-01 7.521629333496093750e-01 9.672871232032775879e-01 7.121797204017639160e-01 9.762048125267028809e-01
7.804383337497711182e-02 9.489009380340576172e-01 9.601816534996032715e-02 4.912821352481842041e-01 9.773969650268554688e-01 1.771584004163742065e-01 1.244229003787040710e-01
7.468700408935546875e-02 6.253079771995544434e-01 4.445591568946838379e-01 9.986907839775085449e-01 9.111729264259338379e-01 5.371373295783996582e-01 9.979351758956909180e-01
5.043352246284484863e-01 9.988325238227844238e-01 7.259780764579772949e-01 6.676896810531616211e-01 4.135807752609252930e-01 8.748229146003723145e-01 9.067789912223815918e-01
8.803442716598510742e-01 9.944279193878173828e-01 8.535450100898742676e-01 7.187939882278442383e-01 3.758470714092254639e-01 6.790968775749206543e-02 3.833992034196853638e-02
1.406691409647464752e-02 3.801972568035125732e-01 7.142116427421569824e-01 5.481534600257873535e-01 6.072524562478065491e-02 7.966877222061157227e-01 8.347628116607666016e-01
2.391557246446609497e-01 9.861861467361450195e-01 6.073040962219238281e-01 2.924154698848724365e-01 4.834465384483337402e-01 3.473957777023315430e-01 9.670385718345642090e-01
1.943778246641159058e-01 2.862557470798492432e-01 5.685773491859436035e-01 1.422507166862487793e-01 4.464884996414184570e-01 5.245202183723449707e-01 5.902763009071350098e-01
3.777366876602172852e-01 9.958248138427734375e-01 7.926382422447204590e-01 5.079651474952697754e-01 9.457671046257019043e-01 2.363061755895614624e-01 9.686069488525390625e-01
7.739886045455932617e-01 4.944539368152618408e-01 8.788351416587829590e-01 9.551584124565124512e-01 9.942418336868286133e-01 9.842042326927185059e-01 2.247648984193801880e-01
4.601035267114639282e-02 9.604641199111938477e-01 1.590713560581207275e-01 9.686475396156311035e-01 6.454932093620300293e-01 5.781155228614807129e-01 6.245443820953369141e-01
4.160718619823455811e-01 9.169024229049682617e-01 9.995415210723876953e-01 6.640525460243225098e-01 8.089457154273986816e-01 4.373550713062286377e-01 9.590116143226623535e-01
3.464051187038421631e-01 9.966823458671569824e-01 8.681322336196899414e-01 9.995854496955871582e-01 6.556559801101684570e-01 8.098847270011901855e-01 9.904682040214538574e-01
5.066883563995361328e-01 7.122053503990173340e-01 1.541177183389663696e-01 2.219826132059097290e-01 5.863031744956970215e-01 3.297057747840881348e-01 9.977170228958129883e-01
1.707895547151565552e-01 9.884405136108398438e-01 7.979270815849304199e-01 9.994413256645202637e-01 8.590881228446960449e-01 6.038314700126647949e-01 9.753202795982360840e-01
4.662708640098571777e-01 7.725467681884765625e-01 7.354702949523925781e-01 9.965981841087341309e-01 4.496039450168609619e-01 1.878909319639205933e-01 8.237769603729248047e-01
2.671533226966857910e-01 8.795776963233947754e-01 4.891695380210876465e-01 7.589311003684997559e-01 9.135456085205078125e-01 3.585930764675140381e-01 9.682755470275878906e-01
9.350915551185607910e-01 9.995674490928649902e-01 7.341038584709167480e-01 9.989657402038574219e-01 6.569901704788208008e-01 9.972124695777893066e-01 4.426240324974060059e-01
1.576809138059616089e-01 2.282577306032180786e-01 6.226290464401245117e-01 9.388824701309204102e-01 2.306400686502456665e-01 1.458456069231033325e-01 6.418859958648681641e-01
3.343448638916015625e-01 7.206654548645019531e-01 9.977389574050903320e-01 9.943820834159851074e-01 3.507636785507202148e-01 7.803222537040710449e-01 5.186832547187805176e-01
1.400953382253646851e-01 3.308175802230834961e-01 6.166052818298339844e-01 7.697601318359375000e-01 9.770367741584777832e-01 9.507753252983093262e-01 7.539947032928466797e-01
4.172603785991668701e-02 6.430951356887817383e-01 5.336955785751342773e-01 5.719016194343566895e-01 9.996028542518615723e-01 9.965928196907043457e-01 9.899885058403015137e-01
1.246991902589797974e-01 7.614168524742126465e-01 9.105889797210693359e-01 9.970623850822448730e-01 6.279959678649902344e-01 3.820973634719848633e-01 9.966367483139038086e-01
4.888557195663452148e-01 9.892352223396301270e-01 4.882440567016601562e-01 4.413721263408660889e-01 9.999595880508422852e-01 5.458934903144836426e-01 3.695429265499114990e-01
6.361021101474761963e-02 8.850535154342651367e-01 8.940139412879943848e-01 7.662627100944519043e-01 9.932376146316528320e-01 9.057823419570922852e-01 9.141114354133605957e-01
2.163529545068740845e-01 4.802030622959136963e-01 9.942585229873657227e-01 6.312947273254394531e-01 1.431928426027297974e-01 9.259987473487854004e-01 9.708379507064819336e-01
6.028170585632324219e-01 2.130507826805114746e-01 5.135754346847534180e-01 6.723018735647201538e-02 9.963591694831848145e-01 5.682941675186157227e-01 1.736200749874114990e-01
1.320734024047851562e-01 6.259699463844299316e-01 8.980156183242797852e-01 9.398033618927001953e-01 5.455216765403747559e-01 9.701667428016662598e-01 9.980104565620422363e-01
5.927625298500061035e-01 8.343272209167480469e-01 9.991538524627685547e-01 7.046000361442565918e-01 4.838039278984069824e-01 9.707219004631042480e-01 6.188189387321472168e-01
1.866641342639923096e-01 7.434268593788146973e-01 9.113715291023254395e-01 9.466393589973449707e-01 9.951057434082031250e-01 6.786028742790222168e-01 9.986786246299743652e-01
1.819116622209548950e-01 9.810100197792053223e-01 6.003671288490295410e-01 2.965071797370910645e-01 6.684084534645080566e-01 1.057325303554534912e-01 8.985392451286315918e-01
2.355312258005142212e-01 7.721303701400756836e-01 4.816110432147979736e-01 8.768688440322875977e-01 2.925555706024169922e-01 5.819591283798217773e-01 7.964425683021545410e-01
3.133857250213623047e-01 9.111462235450744629e-01 9.081020355224609375e-01 8.850757479667663574e-01 3.153969347476959229e-01 1.080925837159156799e-01 8.212380409240722656e-01
7.597988843917846680e-01 9.996911287307739258e-01 5.432575345039367676e-01 7.862277030944824219e-01 8.083227872848510742e-01 6.138439849019050598e-02 9.166017174720764160e-01
5.604906007647514343e-02 8.851877450942993164e-01 7.506862282752990723e-01 9.243005514144897461e-01 9.291820526123046875e-01 1.894426792860031128e-01 8.145714402198791504e-01
1.250469535589218140e-01 4.860847592353820801e-01 5.524862408638000488e-01 2.206301391124725342e-01 7.460933327674865723e-01 9.261071085929870605e-01 9.295103549957275391e-01
1.987181454896926880e-01 7.178317904472351074e-01 9.709531664848327637e-01 8.439332842826843262e-01 2.484392523765563965e-01 8.965770602226257324e-01 8.235856890678405762e-01
7.168374955654144287e-02 3.776680827140808105e-01 8.549078702926635742e-01 6.548895239830017090e-01 3.808631300926208496e-01 4.137447774410247803e-01 8.558282852172851562e-01
5.102191567420959473e-01 9.995487332344055176e-01 6.113141179084777832e-01 5.457046627998352051e-01 5.414516925811767578e-01 9.958679676055908203e-01 8.527554273605346680e-01
6.252340078353881836e-01 4.734123945236206055e-01 4.379944801330566406e-01 9.316402673721313477e-01 9.866133332252502441e-01 9.778398275375366211e-01 9.417942762374877930e-01
3.144183754920959473e-01 3.171982467174530029e-01 2.739268839359283447e-01 9.840737581253051758e-01 4.902206361293792725e-01 8.086246848106384277e-01 3.010273575782775879e-01
7.091843485832214355e-01 3.968219757080078125e-01 7.608990669250488281e-01 1.671756803989410400e-01 7.355272769927978516e-01 9.592005610466003418e-01 9.958553910255432129e-01
4.676006138324737549e-01 5.620114207267761230e-01 9.081904292106628418e-01 6.361177563667297363e-01 9.017003178596496582e-01 1.442441195249557495e-01 8.305132389068603516e-02
2.697310447692871094e-01 7.099662423133850098e-01 1.279424577951431274e-01 9.982946515083312988e-01 1.844422519207000732e-01 2.595411539077758789e-01 9.144372344017028809e-01
3.106417953968048096e-01 4.639553129673004150e-01 9.634195566177368164e-01 9.392126798629760742e-01 5.216436386108398438e-01 4.781311750411987305e-02 9.879575371742248535e-01
9.676170349121093750e-01 7.621775865554809570e-01 6.050590276718139648e-01 9.772929549217224121e-01 2.228243276476860046e-02 3.851374089717864990e-01 6.569346785545349121e-01
2.275431305170059204e-01 7.525897622108459473e-01 5.590291619300842285e-01 9.847671389579772949e-01 1.900331079959869385e-01 1.828182786703109741e-01 1.733300238847732544e-01
1.550307124853134155e-01 4.008533954620361328e-01 9.997219443321228027e-01 7.828522324562072754e-01 7.563564777374267578e-01 8.937307000160217285e-01 3.983849585056304932e-01
2.428146153688430786e-01 9.179292917251586914e-01 9.800453782081604004e-01 4.230960011482238770e-01 3.518911302089691162e-01 2.311994880437850952e-01 9.993605017662048340e-01
3.685137033462524414e-01 9.969636797904968262e-01 8.631229400634765625e-01 9.995280504226684570e-01 3.697345852851867676e-01 1.304421126842498779e-01 5.684192180633544922e-01
8.211781382560729980e-01 2.476561218500137329e-01 7.643810510635375977e-01 9.946557283401489258e-01 7.045818567276000977e-01 1.854804605245590210e-01 9.957679510116577148e-01
6.751205325126647949e-01 9.183250069618225098e-01 9.683391451835632324e-01 6.547753214836120605e-01 9.628001600503921509e-02 7.448558211326599121e-01 3.517611920833587646e-01
3.761449754238128662e-01 8.340519070625305176e-01 9.166477918624877930e-01 4.444914460182189941e-01 7.414792180061340332e-01 5.887769460678100586e-01 3.858813047409057617e-01
3.668320477008819580e-01 4.779233336448669434e-01 8.538916110992431641e-01 7.580359578132629395e-01 5.385140180587768555e-01 2.608678340911865234e-01 9.112217426300048828e-01
6.212776899337768555e-01 5.786072611808776855e-01 9.734305739402770996e-01 1.360201239585876465e-01 9.980524778366088867e-01 6.779303550720214844e-01 9.836698770523071289e-01
6.370001435279846191e-01 9.686278700828552246e-01 7.773857712745666504e-01 3.486870229244232178e-01 4.586256667971611023e-02 1.456537097692489624e-01 9.830742478370666504e-01
8.630055189132690430e-01 9.833021759986877441e-01 3.338405787944793701e-01 9.350378513336181641e-01 7.014326453208923340e-01 8.718134164810180664e-01 8.363082408905029297e-01
2.162246257066726685e-01 4.760649502277374268e-01 6.759750843048095703e-01 4.425023198127746582e-01 8.015769720077514648e-01 9.598566889762878418e-01 2.521001100540161133e-01
3.314665853977203369e-01 9.295430183410644531e-01 7.337749004364013672e-01 9.913976192474365234e-01 5.190504789352416992e-01 5.288063287734985352e-01 3.775373697280883789e-01
7.389280200004577637e-01 4.162248671054840088e-01 3.825615346431732178e-01 4.058112204074859619e-01 6.128711104393005371e-01 2.303711622953414917e-01 9.978412389755249023e-01
8.498843759298324585e-02 7.481251955032348633e-01 3.937284350395202637e-01 9.985901713371276855e-01 5.515310764312744141e-01 8.409649133682250977e-01 6.516294479370117188e-01
6.964964866638183594e-01 8.623813837766647339e-02 6.850955635309219360e-02 7.595533132553100586e-01 6.474923491477966309e-01 5.915031433105468750e-01 7.632285356521606445e-01
8.718177676200866699e-01 9.738796949386596680e-01 8.692716360092163086e-01 6.598587036132812500e-01 2.716937661170959473e-01 9.629388451576232910e-01 6.242438554763793945e-01
1.285933405160903931e-01 9.978406429290771484e-01 9.272993803024291992e-01 8.856965303421020508e-01 2.703544497489929199e-01 5.065633654594421387e-01 2.568147778511047363e-01
2.883560955524444580e-01 9.909668564796447754e-01 9.907166361808776855e-01 9.987402558326721191e-01 3.788663744926452637e-01 3.944743275642395020e-01 9.441604614257812500e-01
2.910823822021484375e-01 3.834426105022430420e-01 9.712305068969726562e-01 9.415646195411682129e-01 2.492482513189315796e-01 9.251674413681030273e-01 9.532515406608581543e-01
5.218984484672546387e-01 9.353249669075012207e-01 6.592733860015869141e-01 4.087716341018676758e-01 8.750868439674377441e-01 6.372525691986083984e-01 7.170789241790771484e-01
7.425225526094436646e-02 7.848632931709289551e-01 5.913274884223937988e-01 9.213688373565673828e-01 8.824299573898315430e-01 6.190895438194274902e-01 4.941719174385070801e-01
6.126254796981811523e-01 9.955873489379882812e-01 8.931970000267028809e-01 4.732851982116699219e-01 1.659884303808212280e-01 9.323963522911071777e-01 9.575810432434082031e-01
2.571991384029388428e-01 6.768230199813842773e-01 9.861382842063903809e-01 4.433681666851043701e-01 7.448783516883850098e-01 4.544148445129394531e-01 9.871100187301635742e-01
1.629486083984375000e-01 7.628298401832580566e-01 3.657632470130920410e-01 8.526126146316528320e-01 9.998958110809326172e-01 9.673413634300231934e-01 9.745519757270812988e-01
3.167202472686767578e-01 8.699634075164794922e-01 9.929795861244201660e-01 3.806424438953399658e-01 9.963562488555908203e-01 3.898739516735076904e-01 5.371960997581481934e-01
2.092386335134506226e-01 3.442974388599395752e-01 6.092609167098999023e-01 5.295209288597106934e-01 9.944103360176086426e-01 4.651674330234527588e-01 9.209580421447753906e-01
4.934660494327545166e-01 5.808542966842651367e-01 9.974762797355651855e-01 6.918138265609741211e-01 7.093833088874816895e-01 4.861524701118469238e-01 7.387912273406982422e-01
3.341241180896759033e-01 3.250556588172912598e-01 5.394998788833618164e-01 1.999189704656600952e-01 9.729864001274108887e-01 3.493683040142059326e-01 9.936977028846740723e-01
3.620481863617897034e-02 9.991180300712585449e-01 2.010657042264938354e-01 5.680527687072753906e-01 8.012828826904296875e-01 9.903225302696228027e-01 3.563107550144195557e-01
4.736200571060180664e-01 8.613161444664001465e-01 2.535304129123687744e-01 4.946671426296234131e-01 4.738703668117523193e-01 6.243275403976440430e-01 9.987356066703796387e-01
9.758917987346649170e-02 9.952178001403808594e-01 5.466244220733642578e-01 4.268680810928344727e-01 5.594614744186401367e-01 8.624168634414672852e-01 9.759096503257751465e-01
2.943207025527954102e-01 9.962335228919982910e-01 4.816329181194305420e-01 9.989604949951171875e-01 2.979268133640289307e-01 6.036208868026733398e-01 9.973856806755065918e-01
1.072843894362449646e-01 7.858750224113464355e-02 4.423183798789978027e-01 2.458034753799438477e-01 4.652063548564910889e-01 5.929577946662902832e-01 9.638763070106506348e-01
2.452821135520935059e-01 8.687791824340820312e-01 6.311107277870178223e-01 8.921810984611511230e-01 3.902435302734375000e-01 4.125096797943115234e-01 4.762144088745117188e-01
2.281173169612884521e-01 4.976639151573181152e-01 4.828313291072845459e-01 8.710931539535522461e-01 5.374221801757812500e-01 3.608076274394989014e-01 8.538407683372497559e-01
9.030506014823913574e-02 6.874717473983764648e-01 9.998389482498168945e-01 9.911550283432006836e-01 2.751454412937164307e-01 6.969200372695922852e-01 8.590060472488403320e-01
4.919017553329467773e-01 8.947887420654296875e-01 9.983664155006408691e-01 2.701368927955627441e-01 7.276452332735061646e-02 8.780677318572998047e-01 9.543629884719848633e-01
7.809999585151672363e-02 6.964223980903625488e-01 9.997923970222473145e-01 9.339351058006286621e-01 6.233176589012145996e-01 2.065294831991195679e-01 6.919649243354797363e-01
9.304013252258300781e-01 3.165099322795867920e-01 7.277647405862808228e-02 4.077124595642089844e-01 9.894691705703735352e-01 5.945636630058288574e-01 5.715034008026123047e-01
3.814070522785186768e-01 8.237305283546447754e-01 8.956595063209533691e-01 1.747222840785980225e-01 9.934873580932617188e-01 3.223608732223510742e-01 9.765859842300415039e-01
5.050984025001525879e-01 9.836215376853942871e-01 4.942175745964050293e-01 7.790613770484924316e-01 9.531164765357971191e-01 4.584751427173614502e-01 9.995489716529846191e-01
2.313337922096252441e-01 9.837900996208190918e-01 5.129930973052978516e-01 9.936198592185974121e-01 1.126851812005043030e-01 2.565411031246185303e-01 9.549654126167297363e-01
2.976696789264678955e-01 1.162054687738418579e-01 9.964063763618469238e-01 9.982870221138000488e-01 9.871317446231842041e-02 4.227423965930938721e-01 6.848195195198059082e-01
7.160954475402832031e-01 4.525075852870941162e-01 9.986183643341064453e-01 6.447429060935974121e-01 5.450907945632934570e-01 3.193745911121368408e-01 1.120119169354438782e-01
3.478099405765533447e-01 4.959595203399658203e-01 4.829711616039276123e-01 5.529834628105163574e-01 2.019064575433731079e-01 4.261714816093444824e-01 2.790639698505401611e-01
6.335597038269042969e-01 5.550256967544555664e-01 6.664494872093200684e-01 9.895209074020385742e-01 3.079777397215366364e-02 4.872843027114868164e-01 7.115315794944763184e-01
3.320630192756652832e-01 4.807432889938354492e-01 9.944308400154113770e-01 6.922428011894226074e-01 6.505887508392333984e-01 6.869296431541442871e-01 2.775101549923419952e-02
4.023098349571228027e-01 6.570111513137817383e-01 9.770939946174621582e-01 8.411809206008911133e-01 5.387750267982482910e-01 2.943856716156005859e-01 6.389827728271484375e-01
3.471932411193847656e-01 6.340672969818115234e-01 4.801685512065887451e-01 9.991942048072814941e-01 9.870859980583190918e-01 9.992381334304809570e-01 9.943536520004272461e-01
5.042936801910400391e-01 9.996800422668457031e-01 9.998672008514404297e-01 3.621342182159423828e-01 8.850711584091186523e-01 7.591544836759567261e-02 9.998878240585327148e-01
4.827886223793029785e-01 5.989032387733459473e-01 4.626874327659606934e-01 9.997305274009704590e-01 1.285791844129562378e-01 5.445864796638488770e-01 4.064680337905883789e-01
1.957329213619232178e-01 9.884522557258605957e-01 9.946408271789550781e-01 4.417659342288970947e-01 9.923426508903503418e-01 4.242129921913146973e-01 2.200879901647567749e-01
2.637755274772644043e-01 8.513388633728027344e-01 9.952007532119750977e-01 1.412279754877090454e-01 6.137458086013793945e-01 7.365998029708862305e-01 8.990663290023803711e-01
5.617753267288208008e-01 4.799060225486755371e-01 9.811844229698181152e-01 8.330773115158081055e-01 9.691934585571289062e-01 1.544238626956939697e-01 5.269515514373779297e-01
6.427137553691864014e-02 9.559981822967529297e-01 9.949644804000854492e-01 9.059705734252929688e-01 1.746045351028442383e-01 1.730243712663650513e-01 9.000315070152282715e-01
5.754174590110778809e-01 9.642480611801147461e-01 2.285692393779754639e-01 2.797014713287353516e-01 4.964134693145751953e-01 6.586372852325439453e-01 9.459947943687438965e-01
3.434086963534355164e-02 8.874115943908691406e-01 4.590947926044464111e-01 5.643794536590576172e-01 4.529351294040679932e-01 9.690083265304565430e-01 2.682239413261413574e-01
1.540791988372802734e-01 9.974455833435058594e-01 9.578568935394287109e-01 3.107524812221527100e-01 8.297154903411865234e-01 6.171616911888122559e-01 9.090439081192016602e-01
7.207956165075302124e-02 4.189753532409667969e-01 9.128404855728149414e-01 3.647354543209075928e-01 9.638993740081787109e-01 1.802329272031784058e-01 7.202808260917663574e-01
2.300078421831130981e-01 5.925363302230834961e-01 7.915457487106323242e-01 3.469201922416687012e-01 7.795450687408447266e-01 9.562561511993408203e-01 7.036974430084228516e-01
5.555459260940551758e-01 9.989643096923828125e-01 9.874007105827331543e-01 7.713825106620788574e-01 2.399248480796813965e-01 9.962409734725952148e-01 1.139932125806808472e-01
8.671662211418151855e-02 8.973271250724792480e-01 5.627405643463134766e-01 4.025228023529052734e-01 4.591413140296936035e-01 9.030154347419738770e-01 9.159991145133972168e-01
1.342491209506988525e-01 9.794692993164062500e-01 9.971260428428649902e-01 8.965802192687988281e-01 7.643553614616394043e-01 5.628651380538940430e-01 3.775406181812286377e-01
4.941247701644897461e-01 4.281953573226928711e-01 9.370042085647583008e-01 5.260844230651855469e-01 1.449686586856842041e-01 8.610967993736267090e-01 9.981523156166076660e-01
