# FPR	mN=200GeV-mean	mN=200GeV-std	mN=200GeV-min	mN=200GeV-max	mN=300GeV-mean	mN=300GeV-std	mN=300GeV-min	mN=300GeV-max	mN=500GeV-mean	mN=500GeV-std	mN=500GeV-min	mN=500GeV-max	mN=700GeV-mean	mN=700GeV-std	mN=700GeV-min	mN=700GeV-max	mN=900GeV-mean	mN=900GeV-std	mN=900GeV-min	mN=900GeV-max	mN=1100GeV-mean	mN=1100GeV-std	mN=1100GeV-min	mN=1100GeV-max
1.843687374749498897e-01 4.881774220443554912e-01 6.985692435968421030e-03 4.806569951642488125e-01 5.017508754377189018e-01 5.971068867767216348e-01 5.333401745039610502e-03 5.890445222611305764e-01 6.080540270135067482e-01 7.430548607637150749e-01 6.231946789312959971e-03 7.347006836751709402e-01 7.552109388027347103e-01 7.780223445055861609e-01 8.350598352063859711e-03 7.672169418042354971e-01 7.918125729531432233e-01 7.574954143738535928e-01 1.034846244683025433e-02 7.381190595297648649e-01 7.735534433883608507e-01 6.907953976988494560e-01 1.231673421788771414e-02 6.671669167917292365e-01 7.057695514423878436e-01
1.863727454909819559e-01 4.903535100883774644e-01 6.998641484336050322e-03 4.827413706853426745e-01 5.036685009171252281e-01 5.992246123061530927e-01 5.633023978069754550e-03 5.902117725529431036e-01 6.100550275137568423e-01 7.446806736701685470e-01 6.501439570021141749e-03 7.362848090712023064e-01 7.579623144905786036e-01 7.796314824078706129e-01 8.169854435761882139e-03 7.689678172419542879e-01 7.928130732032683259e-01 7.594130398532599191e-01 1.026936599588466198e-02 7.403701850925462624e-01 7.750541937635484491e-01 6.929881607470401716e-01 1.226627916463256252e-02 6.700016675004168976e-01 7.083541770885443123e-01
1.883767535070140220e-01 4.928797732199433068e-01 7.144728510924654510e-03 4.844088711022177529e-01 5.067533766883441926e-01 6.012673003168250707e-01 5.741167853636334507e-03 5.923795230948807333e-01 6.120560280140070475e-01 7.464732366183091106e-01 6.352913984376019028e-03 7.382024345506086327e-01 7.592963148240786664e-01 7.813073203268300349e-01 7.982347311775229645e-03 7.707186926796731896e-01 7.940636985159246208e-01 7.610888777722194520e-01 1.019047760221235624e-02 7.419543104885776286e-01 7.761380690345172084e-01 6.953560113390029329e-01 1.206972291463758416e-02 6.724195431048858307e-01 7.098549274637319106e-01
1.903807615230460881e-01 4.949974987493747092e-01 7.517912268384331978e-03 4.869101217275304538e-01 5.100883775220943495e-01 6.033099883274971598e-01 6.029512956557298541e-03 5.938802734700683317e-01 6.149741537435384764e-01 7.481073870268467596e-01 6.188853160244996328e-03 7.393696848424211598e-01 7.603801900950475368e-01 7.827997331999332342e-01 7.918033153482745279e-03 7.717191929297981812e-01 7.954810738702684514e-01 7.626980156745039041e-01 1.009415010753391892e-02 7.441220610305152583e-01 7.773053193263298466e-01 6.974487243621810828e-01 1.200228528955180930e-02 6.750041687510421884e-01 7.116891779222944692e-01
1.923847695390781265e-01 4.974487243621810717e-01 7.307876461310477273e-03 4.894113723528430993e-01 5.114223778555944122e-01 6.055194263798566734e-01 5.949986380807259848e-03 5.967150241787559928e-01 6.164749041187260747e-01 7.500583625145905708e-01 6.398053729410073907e-03 7.411205602801400616e-01 7.636318159079539258e-01 7.845005836251457421e-01 7.845412254250831718e-03 7.736368184092046185e-01 7.973986993496748887e-01 7.645822911455727455e-01 1.028194873640099830e-02 7.456228114057028566e-01 7.802234450558612755e-01 6.996664999166248844e-01 1.218255993425638832e-02 6.764215441053860189e-01 7.150241787560447371e-01
1.943887775551101926e-01 4.995581123895281306e-01 7.426936225858459840e-03 4.923294980823745282e-01 5.135901283975321530e-01 6.075871268967817374e-01 6.143239912981252222e-03 5.987993996998499657e-01 6.186426546606637045e-01 7.516341504085375380e-01 6.397907052154723669e-03 7.426213106553276599e-01 7.642154410538603004e-01 7.861347340336835021e-01 7.828772389876411872e-03 7.749708187427046813e-01 7.988160747040187193e-01 7.662497915624477685e-01 1.002181623161536514e-02 7.484575621143905177e-01 7.811405702851426103e-01 7.019509754877437668e-01 1.206167727966949224e-02 6.789227947306987199e-01 7.164415541103885676e-01
1.963927855711422588e-01 5.020927130231782609e-01 7.564504035610223644e-03 4.954143738535934371e-01 5.165082541270635819e-01 6.098966149741538167e-01 6.112298919412631482e-03 6.015507753876938590e-01 6.217275304318825579e-01 7.534517258629315206e-01 6.184544142159701698e-03 7.455394363848590888e-01 7.651325662831415242e-01 7.880106720026680556e-01 7.799393409242796719e-03 7.772219443054860788e-01 8.005669501417375100e-01 7.685592796398198479e-01 9.696013083845858929e-03 7.517091879272970179e-01 7.829748207437051688e-01 7.043771885942970989e-01 1.175901443180329096e-02 6.817575454393863810e-01 7.178589294647323982e-01
1.983967935871743249e-01 5.044939136234783961e-01 7.581668908896604421e-03 4.974153743538435868e-01 5.184258796064699082e-01 6.119976654994163656e-01 5.892207753504634556e-03 6.043021510755377523e-01 6.233950308487576919e-01 7.550692012673003717e-01 6.083754783329942822e-03 7.479573119893280220e-01 7.667166916791728903e-01 7.895781223945305127e-01 7.845655913045410101e-03 7.789728197432049805e-01 8.026513256628313719e-01 7.702601300650324667e-01 9.591769831080424955e-03 7.535434383858595764e-01 7.843921960980489994e-01 7.065949641487410116e-01 1.160210374329494892e-02 6.838419209604802429e-01 7.191929297982324609e-01
2.004008016032063910e-01 5.065366016341504851e-01 7.437425728882758949e-03 4.997498749374687521e-01 5.202601300650324667e-01 6.138986159746540050e-01 5.981476471819838735e-03 6.059696514924128863e-01 6.255627813906953216e-01 7.567450391862597936e-01 6.262923790719053703e-03 7.485409371352342855e-01 7.678839419709855285e-01 7.910872102718025101e-01 7.748949074278271669e-03 7.802234450558612755e-01 8.041520760380189703e-01 7.717858929464733730e-01 9.709363943134641933e-03 7.552943138235784781e-01 7.865599466399866291e-01 7.087877271969318382e-01 1.194975522090582949e-02 6.854260463565116090e-01 7.216108054027013941e-01
2.024048096192384572e-01 5.087126896781724028e-01 7.475652834558687947e-03 5.010838752709688704e-01 5.214273803568451049e-01 6.157662164415541595e-01 5.978779667650152216e-03 6.082207770551942838e-01 6.269801567450391522e-01 7.582124395531100181e-01 6.318594533433908450e-03 7.506253126563281475e-01 7.692179423044855913e-01 7.925045856261464516e-01 7.861698591402179262e-03 7.822244455561113696e-01 8.054860763715191441e-01 7.734200433550106890e-01 9.688033918363933919e-03 7.578789394697348358e-01 7.883941970985492986e-01 7.107720526930131344e-01 1.182685764754935753e-02 6.877605469401367744e-01 7.240286810071702162e-01
2.044088176352705233e-01 5.109304652326163154e-01 7.703820344450951381e-03 5.033350008337501569e-01 5.239286309821576948e-01 6.176921794230447738e-01 5.862657336673222572e-03 6.100550275137568423e-01 6.284809071202267505e-01 7.596048024012006517e-01 6.253910239370292362e-03 7.517091879272970179e-01 7.699683174920793904e-01 7.939052859763215952e-01 7.837025779131014114e-03 7.830581957645489366e-01 8.062364515591129432e-01 7.748874437218609135e-01 9.572890286088273429e-03 7.598799399699850410e-01 7.896448224112055936e-01 7.128647657161913953e-01 1.193564894622429692e-02 6.895947973986993329e-01 7.261964315491078459e-01
2.064128256513025894e-01 5.129814907453726924e-01 7.458877734582864197e-03 5.054193763548441298e-01 5.255127563781890609e-01 6.196681674170417820e-01 5.925735538665207608e-03 6.113056528264132483e-01 6.300650325162581167e-01 7.611805902951476188e-01 6.291384272569155306e-03 7.528764382191095450e-01 7.712189428047356854e-01 7.952976488244122288e-01 7.775792424704721165e-03 7.846423211605803028e-01 8.075704518926130060e-01 7.764048691012173098e-01 9.570842312291830828e-03 7.614640653660162961e-01 7.911455727863931919e-01 7.147407036851758377e-01 1.186331332379229019e-02 6.921794230448558016e-01 7.284475571118892434e-01
2.084168336673346555e-01 5.149824912456227866e-01 7.650088656199066639e-03 5.075037518759379918e-01 5.276805069201266907e-01 6.216608304152076991e-01 5.914668874535736025e-03 6.133066533266633424e-01 6.319826579956645540e-01 7.624895781223945956e-01 6.369551478969837088e-03 7.534600633650158086e-01 7.722194430548607880e-01 7.968817742204434840e-01 7.752603795995191907e-03 7.860596965149241333e-01 8.088210772052693009e-01 7.779806569951641659e-01 9.670169044378703130e-03 7.631315657828914301e-01 7.926463231615807903e-01 7.166833416708353610e-01 1.199212519867435579e-02 6.935967983991996322e-01 7.303651825912956808e-01
2.104208416833667217e-01 5.171502417875604163e-01 7.792781812525390213e-03 5.099216274804069249e-01 5.310988827747207264e-01 6.236034684008670004e-01 5.980290957718417677e-03 6.150575287643822442e-01 6.342337835584458405e-01 7.638069034517257494e-01 6.501803090729940497e-03 7.543771885942971434e-01 7.737201934300483863e-01 7.982407870601968547e-01 7.755620445842907260e-03 7.874770718692679639e-01 8.099883274970818281e-01 7.794647323661831884e-01 9.589682396326005415e-03 7.644655661163914928e-01 7.938969484742370852e-01 7.187093546773386521e-01 1.191042449436510026e-02 6.955977988994497263e-01 7.324495581123895427e-01
2.124248496993987878e-01 5.196765049191263142e-01 7.835389104475431674e-03 5.124228781057195148e-01 5.343505085876271155e-01 6.255877938969484076e-01 6.109068190956860184e-03 6.167250291812572671e-01 6.371519092879772694e-01 7.655911288977822471e-01 6.302429171445362265e-03 7.563781890945472375e-01 7.753043188260797525e-01 7.999499749874937615e-01 7.645375758645311763e-03 7.896448224112055936e-01 8.109888277472069307e-01 7.811739202934800952e-01 9.460122408666418042e-03 7.658829414707353234e-01 7.954810738702684514e-01 7.209604802401201606e-01 1.184035674666372717e-02 6.979322994830748916e-01 7.341170585292646766e-01
2.144288577154308539e-01 5.219526429881606866e-01 7.819941394778439497e-03 5.145072536268133767e-01 5.369351342337835842e-01 6.277472069368017493e-01 6.027939049741397153e-03 6.187260296815074723e-01 6.394030348507586670e-01 7.672669668167417800e-01 6.240685751127580429e-03 7.578789394697348358e-01 7.769718192429547754e-01 8.015841253960311885e-01 7.501139003705669002e-03 7.914790728697682631e-01 8.122394530598632256e-01 7.826913456728363805e-01 9.408471211309240786e-03 7.677171919292979929e-01 7.968150742037685141e-01 7.228614307153576890e-01 1.176710750744531034e-02 6.999332999833249858e-01 7.356178089044522750e-01
2.164328657314629201e-01 5.244288811072201906e-01 7.439369548026654802e-03 5.165916291479072386e-01 5.381857595464398791e-01 6.296815074203767626e-01 5.843298349354217672e-03 6.209771552442887588e-01 6.408204102051024975e-01 7.689344672336169140e-01 6.525042271411767188e-03 7.591295647823912418e-01 7.792229448057361729e-01 8.032266133066533476e-01 7.445762812321145979e-03 7.927296981824245581e-01 8.132399533099883282e-01 7.842171085542770648e-01 9.608366166940182293e-03 7.691345672836418235e-01 7.985659496414874159e-01 7.249624812406202379e-01 1.199087016209517999e-02 7.015174253793563519e-01 7.380356845089210971e-01
2.184368737474949584e-01 5.268550942137735227e-01 7.469997078351578619e-03 5.187593796898448684e-01 5.404368851092212767e-01 6.316908454227113667e-01 5.916131917622550682e-03 6.223945305986327003e-01 6.431549107887276628e-01 7.704935801233949721e-01 6.439450722182491101e-03 7.604635651158913046e-01 7.804735701183925789e-01 8.045689511422378093e-01 7.584652729013030385e-03 7.934800733700183573e-01 8.148240787060196944e-01 7.856928464232117992e-01 9.488004107219040473e-03 7.706353176588294218e-01 7.995664498916125185e-01 7.270051692512922159e-01 1.192595377199802929e-02 7.035184258796064460e-01 7.397865599466399988e-01
2.204408817635270246e-01 5.293396698349173146e-01 7.791033237815892139e-03 5.205936301484075379e-01 5.441887610471902725e-01 6.337418709354677437e-01 6.005253361937615622e-03 6.243121560780390267e-01 6.459062864765716672e-01 7.721027180256794242e-01 6.413615010836417815e-03 7.622144405536100953e-01 7.813906953476738027e-01 8.060947140236784936e-01 7.606164740287891211e-03 7.948974487243621878e-01 8.164082041020510605e-01 7.873853593463396860e-01 9.579238399387741965e-03 7.721360680340170202e-01 8.013173253293313092e-01 7.293146573286641843e-01 1.186753146587436053e-02 7.056028014007003080e-01 7.412873103218275972e-01
2.224448897795590907e-01 5.318242454560614396e-01 7.448152455148867798e-03 5.229281307320327032e-01 5.461063865265965989e-01 6.360680340170085101e-01 5.709575971525980044e-03 6.278972819743204870e-01 6.479072869768217613e-01 7.738369184592296390e-01 6.225406849834623849e-03 7.645489411372352606e-01 7.831415707853927044e-01 8.076705019176253497e-01 7.502621596084732905e-03 7.967316991829247463e-01 8.177422044355511233e-01 7.892863098215774365e-01 9.559305194628867422e-03 7.740536935134233465e-01 8.028180757045189075e-01 7.313323328330831874e-01 1.179296566902324900e-02 7.074370518592629775e-01 7.427046856761714277e-01
2.244488977955911568e-01 5.339669834917458724e-01 7.451992013454464270e-03 5.255127563781890609e-01 5.476905119226279650e-01 6.377605469401367300e-01 5.616042630502495608e-03 6.289811572452893573e-01 6.489911622477905206e-01 7.753376688344172374e-01 6.372295626818740184e-03 7.652159413039852920e-01 7.843921960980489994e-01 8.088627647156911848e-01 7.537512292175618453e-03 7.979823244955811523e-01 8.191595797898949538e-01 7.908370852092713177e-01 9.784480535396607170e-03 7.751375687843922169e-01 8.041520760380189703e-01 7.332499583124897358e-01 1.206406301135938205e-02 7.093546773386693038e-01 7.447056861764215219e-01
2.264529058116232230e-01 5.362097715524429820e-01 7.357442874728009272e-03 5.286810071702517932e-01 5.494413873603468668e-01 6.396281474070366624e-01 5.582024581717959927e-03 6.309821577455394515e-01 6.506586626646656546e-01 7.768050692012672398e-01 6.499830212120439113e-03 7.661330665332666268e-01 7.861430715357679011e-01 8.102217775554445556e-01 7.716564249120393994e-03 7.992329498082374473e-01 8.209938302484575123e-01 7.924712356178089667e-01 9.915000806733206482e-03 7.773886943471736144e-01 8.063198265799566000e-01 7.352176088044021229e-01 1.189524018852649266e-02 7.126896781724195717e-01 7.469568117392029194e-01
2.284569138276552891e-01 5.381940970485241671e-01 7.599618285998112170e-03 5.302651325662831594e-01 5.516091379022844965e-01 6.414623978655995540e-01 5.710069036697234569e-03 6.328997832249457778e-01 6.527430381857595165e-01 7.781474070368517015e-01 6.590894276251309941e-03 7.675504418876104573e-01 7.877271969317992673e-01 8.116725029181257600e-01 7.825250959379680474e-03 8.006503251625812778e-01 8.224945806236451107e-01 7.938719359679839993e-01 9.920369769073275612e-03 7.788060697015174449e-01 8.077372019343004306e-01 7.371519092879773583e-01 1.185610385934564130e-02 7.146073036518258981e-01 7.485409371352342855e-01
2.304609218436873552e-01 5.403618475904619078e-01 7.835517744400912615e-03 5.326830081707520925e-01 5.544438886109721576e-01 6.433049858262465115e-01 5.564156808530675360e-03 6.348174087043522151e-01 6.541604135401033471e-01 7.795397698849425572e-01 6.387941420688289171e-03 7.690511922627980557e-01 7.884775721193930664e-01 8.130398532599633077e-01 7.825552985269544279e-03 8.016508254127063804e-01 8.237452059363015167e-01 7.955727863931966182e-01 9.916122501191813182e-03 7.803068200767050433e-01 8.093213273303317967e-01 7.388277472069367802e-01 1.203891707299329684e-02 7.161914290478572642e-01 7.501250625312656517e-01
2.324649298597194214e-01 5.422961480740370321e-01 7.949977652639954664e-03 5.343505085876271155e-01 5.565282641320660195e-01 6.450808737702183882e-01 5.544840074702780952e-03 6.373186593296648050e-01 6.563281640820409768e-01 7.808570952142738220e-01 6.176643033170003093e-03 7.710521927630481498e-01 7.893113223278306334e-01 8.143821910955478804e-01 7.896283558709717848e-03 8.024845756211439474e-01 8.252459563114891150e-01 7.970735367683843275e-01 9.914439911914317213e-03 7.815574453893613383e-01 8.109054527263631629e-01 7.407537101884276165e-01 1.211615487492196698e-02 7.175254293813573270e-01 7.527096881774220094e-01
2.344689378757514875e-01 5.442888110722028383e-01 8.050832926967945932e-03 5.360180090045022494e-01 5.592796398199099128e-01 6.465732866433215875e-01 5.562807382847339242e-03 6.383191595797899076e-01 6.570785392696347760e-01 7.820410205102551471e-01 6.283600913186064389e-03 7.717191929297981812e-01 7.901450725362680894e-01 8.157828914457228020e-01 7.861008877189849461e-03 8.044022011005502737e-01 8.262464565616141066e-01 7.984658996164748501e-01 9.812698036129796977e-03 7.827246956811738654e-01 8.119059529764882654e-01 7.426046356511589730e-01 1.211877079852960448e-02 7.194430548607637643e-01 7.547106886776722146e-01
2.364729458917835536e-01 5.462397865599466495e-01 8.490361292665232415e-03 5.373520093380023122e-01 5.619476404869101493e-01 6.481907620476905496e-01 5.841632622485245022e-03 6.397365349341337382e-01 6.590795397698849811e-01 7.833416708354176139e-01 6.355583285276979709e-03 7.724695681173919803e-01 7.919793229948307589e-01 8.171419042854759507e-01 7.882692657432684852e-03 8.059029514757378720e-01 8.273303318325829769e-01 7.998249124562282208e-01 1.010555125067321910e-02 7.833916958479240078e-01 8.126563281640820646e-01 7.444805736201434154e-01 1.243982413163501922e-02 7.203601800900449881e-01 7.562114390528598129e-01
2.384769539078156197e-01 5.484658996164749611e-01 8.699179630963166723e-03 5.391862597965649817e-01 5.652826413206603062e-01 6.501167250291812749e-01 5.970286086984201088e-03 6.416541604135400645e-01 6.617475404368851066e-01 7.846923461730865856e-01 6.356130134774831686e-03 7.737201934300483863e-01 7.928130732032683259e-01 8.185092546273136094e-01 7.986334789862478689e-03 8.069868267467066314e-01 8.289978322494581109e-01 8.012256128064032534e-01 1.033422873141925588e-02 7.838919459729865036e-01 8.142404535601134308e-01 7.461230615307654634e-01 1.260717436838197647e-02 7.215274303818576263e-01 7.579623144905786036e-01
2.404809619238476859e-01 5.505502751375687120e-01 8.817360796460140676e-03 5.410205102551275402e-01 5.676171419042854716e-01 6.517091879272969290e-01 5.832820163813844279e-03 6.435717858929465018e-01 6.637485409371352008e-01 7.860513590128398453e-01 6.370359024930676364e-03 7.754710688677671770e-01 7.943971985992996920e-01 8.196681674170418486e-01 8.008295531489588795e-03 8.079039519759879662e-01 8.297482074370519101e-01 8.024845756211439474e-01 1.029294939314757268e-02 7.853926963481741019e-01 8.149074537268634622e-01 7.476404869101217487e-01 1.258519910564026567e-02 7.237785559446390238e-01 7.595464398866099698e-01
2.424849699398797520e-01 5.526263131565782860e-01 8.997922484387672545e-03 5.424378856094713708e-01 5.702851425712855971e-01 6.535767883941971945e-01 5.962334226707059932e-03 6.464065366016341629e-01 6.664999166249792051e-01 7.875521093880274437e-01 6.243052303901894771e-03 7.773886943471736144e-01 7.955644488911122192e-01 8.211772552943138459e-01 8.046860132512869898e-03 8.094880773720193323e-01 8.319159579789895398e-01 8.039936634984158337e-01 1.036103299495407838e-02 7.862264465566116689e-01 8.160747040186759893e-01 7.495997998999499590e-01 1.267448682766206432e-02 7.251125562781390865e-01 7.607136901784224969e-01
2.444889779559117904e-01 5.548774387193597946e-01 9.249352903933820771e-03 5.444388861097215759e-01 5.734533933633483294e-01 6.553776888444222681e-01 6.415240579240069976e-03 6.475737868934466901e-01 6.701684175421044332e-01 7.890945472736369259e-01 6.421413986208666762e-03 7.788060697015174449e-01 7.973986993496748887e-01 8.227280306820077271e-01 8.246948637250721414e-03 8.104885776221444349e-01 8.334167083541771381e-01 8.053360013340004064e-01 1.065386621739031897e-02 7.872269468067366605e-01 8.183258295814573868e-01 7.516591629147907350e-01 1.295907472992086258e-02 7.271969317992329485e-01 7.637985659496414614e-01
2.464929859719438565e-01 5.566616641654159592e-01 9.079551254040313032e-03 5.471068867767217014e-01 5.747873936968483921e-01 6.568701017175253565e-01 6.122957311102371347e-03 6.492412873103218240e-01 6.710021677505418891e-01 7.903368350842088219e-01 6.375442031697434869e-03 7.798899449724862043e-01 7.990661997665499117e-01 8.240286810071701940e-01 8.085846902486844637e-03 8.117392029348007298e-01 8.348340837085209687e-01 8.066033016508254994e-01 1.052886225274188119e-02 7.885609471402368342e-01 8.192429548107387216e-01 7.533433383358345559e-01 1.279735685641906692e-02 7.296148074037018816e-01 7.659663164915790912e-01
2.484969939879759226e-01 5.587126896781724472e-01 8.998076994152125890e-03 5.488577622144406032e-01 5.760380190095047981e-01 6.581957645489412423e-01 6.346279634272361872e-03 6.508254127063531902e-01 6.729197932299483265e-01 7.915040853760213491e-01 6.316839552399593390e-03 7.809738202434550747e-01 8.007337001834250456e-01 8.250208437552111196e-01 8.163947338844141505e-03 8.125729531432382968e-01 8.362514590628647992e-01 8.077538769384691175e-01 1.050199652564732383e-02 7.896448224112055936e-01 8.203268300817074810e-01 7.548107387026845583e-01 1.271521278693589670e-02 7.307820576955144087e-01 7.674670668667666895e-01
2.505010020040079888e-01 5.609471402367851578e-01 8.998942199807435580e-03 5.504418876104718583e-01 5.783725195931298524e-01 6.600633650158412857e-01 6.319892575670769432e-03 6.521594130398532529e-01 6.743371685842921570e-01 7.926463231615807903e-01 6.463473390242012277e-03 7.819743204935801772e-01 8.015674503918626126e-01 8.263715190928799803e-01 8.015739718980641540e-03 8.138235784558945918e-01 8.369184592296148306e-01 8.091545772886442611e-01 1.059453446565485069e-02 7.908954477238618885e-01 8.209938302484575123e-01 7.566783391695846017e-01 1.260486937259191684e-02 7.331999332999833419e-01 7.689678172419542879e-01
2.525050100200400549e-01 5.636234784058695713e-01 9.362717863574298444e-03 5.521093880273469923e-01 5.812906453226612813e-01 6.619393029848257282e-01 6.311224739377673497e-03 6.543271635817908827e-01 6.760046690011672910e-01 7.940470235117558229e-01 6.258215926794231769e-03 7.839753209938302714e-01 8.025679506419877152e-01 8.276388194097048512e-01 7.978867524087667959e-03 8.152409538102384223e-01 8.375020843755210942e-01 8.109221277305319608e-01 1.053741526524903417e-02 7.923128230782057191e-01 8.227447056861764141e-01 7.585792896448224631e-01 1.264286456013835255e-02 7.346173086543271724e-01 7.716358179089545244e-01
2.545090180360721210e-01 5.656328164082041754e-01 9.295533384089085110e-03 5.546940136735034610e-01 5.828747707186926474e-01 6.635317658829414933e-01 6.318396503549352818e-03 6.559946639986660166e-01 6.772552943138235859e-01 7.952142738035684610e-01 6.268315719474705505e-03 7.846423211605803028e-01 8.045689511422378093e-01 8.288144072036016663e-01 7.967947950678289093e-03 8.167417041854260207e-01 8.387527096881773891e-01 8.121560780390195688e-01 1.039603265289172282e-02 7.942304485576121564e-01 8.237452059363015167e-01 7.599383024845757229e-01 1.249107243841444080e-02 7.367850591962648021e-01 7.723861930965483236e-01
2.565130260521041872e-01 5.679839919959979166e-01 9.545198282632717107e-03 5.562781390695347161e-01 5.861263965315991475e-01 6.651992662998166272e-01 6.425526295755187682e-03 6.581624145406036464e-01 6.793396698349174478e-01 7.962731365682841345e-01 5.996774093746473112e-03 7.868934467233617003e-01 8.054027013506753763e-01 8.298732699683174507e-01 8.000809664363960766e-03 8.178255794563948911e-01 8.398365849591462595e-01 8.133650158412540909e-01 1.023030531660581305e-02 7.953143238285809158e-01 8.252459563114891150e-01 7.616474904118726297e-01 1.261515588203111771e-02 7.378689344672335615e-01 7.731365682841421227e-01
2.585170340681362533e-01 5.705352676338170115e-01 9.708089473075769138e-03 5.582791395697849213e-01 5.887943971985992730e-01 6.672336168084040953e-01 6.259437646738113224e-03 6.597465399366350125e-01 6.803401700850425504e-01 7.977488744372186469e-01 5.963360116962568118e-03 7.883941970985492986e-01 8.069034517258629746e-01 8.311655827913957406e-01 7.998963174090245251e-03 8.192429548107387216e-01 8.414207103551776257e-01 8.149074537268633511e-01 1.016573682812004289e-02 7.965649491412373218e-01 8.267467066866767134e-01 7.635401033850258701e-01 1.256721565480898271e-02 7.392029348007337353e-01 7.748040687010171457e-01
2.605210420841683194e-01 5.726113056528264744e-01 9.798707630249562858e-03 5.596965149241287518e-01 5.914623978655995096e-01 6.690595297648823658e-01 6.126793423782361803e-03 6.615807903951975710e-01 6.817575454393863810e-01 7.990245122561281388e-01 5.802715770624907593e-03 7.899783224945806648e-01 8.077372019343004306e-01 8.323745205936301517e-01 7.945884445968994653e-03 8.202434550608637132e-01 8.420877105219276570e-01 8.163581790895447776e-01 1.029215244347941177e-02 7.978989494747373845e-01 8.285809571452392719e-01 7.652743038185758628e-01 1.260480595167819996e-02 7.407870601967651014e-01 7.768884442221110076e-01
2.625250501002003856e-01 5.749458062364516397e-01 1.028852148917602793e-02 5.613640153410038858e-01 5.951308987827247377e-01 6.710105052526263991e-01 6.228895300058995797e-03 6.629147907286976338e-01 6.845089211272302743e-01 8.002084375521093529e-01 5.755419418476867208e-03 7.911455727863931919e-01 8.082374520593630374e-01 8.338169084542270681e-01 7.814316878806211800e-03 8.219109554777388471e-01 8.430048357512089918e-01 8.176755044188762644e-01 1.018177993896768156e-02 7.990661997665499117e-01 8.299983324995831024e-01 7.668334167083541431e-01 1.251748703387009325e-02 7.418709354677338608e-01 7.786393196598299093e-01
2.645290581162324517e-01 5.770468567617141886e-01 1.036338093872996892e-02 5.634483908620977477e-01 5.977155244288810954e-01 6.726029681507419422e-01 6.165333337757604275e-03 6.644155411038852321e-01 6.860096715024178726e-01 8.015507753876937036e-01 5.759373604302816911e-03 7.924795731198932547e-01 8.094880773720193323e-01 8.350175087543771912e-01 7.808977625348077940e-03 8.234950808737702133e-01 8.440053360013339834e-01 8.190428547607135901e-01 1.024666455743945132e-02 8.007337001834250456e-01 8.310822077705519728e-01 7.686843421710854996e-01 1.252559229541050367e-02 7.437885609471401871e-01 7.800566950141737399e-01
2.665330661322645178e-01 5.790061697515423988e-01 1.026069794255996676e-02 5.654493913623478418e-01 5.992162748040686937e-01 6.745122561280639806e-01 6.035850547221986197e-03 6.662497915624479017e-01 6.875104218776054710e-01 8.026930131732532558e-01 5.817192970144295303e-03 7.933966983491745895e-01 8.106553276638319705e-01 8.361930965482742284e-01 8.077748781655689006e-03 8.244122061030515480e-01 8.460063365015840775e-01 8.203351675837918799e-01 1.025895328914387845e-02 8.019843254960813406e-01 8.325829581457395712e-01 7.704935801233949721e-01 1.220896446121368106e-02 7.462064365516091202e-01 7.825579456394864408e-01
2.685370741482965840e-01 5.811405702851425437e-01 1.026615696068190753e-02 5.671168917792229758e-01 6.011339002834750200e-01 6.761130565282640337e-01 5.905641709074150626e-03 6.677505419376355000e-01 6.892612973153243727e-01 8.039936634984158337e-01 5.807529554227752744e-03 7.950641987660497234e-01 8.118225779556444976e-01 8.372936468234117857e-01 7.833725466893421210e-03 8.252459563114891150e-01 8.467567116891778767e-01 8.217025179256294276e-01 1.029316888115912147e-02 8.032349508087377465e-01 8.340003335000834017e-01 7.721444055361014192e-01 1.231798991304321016e-02 7.477905619476404864e-01 7.840586960146740392e-01
2.705410821643286501e-01 5.832582958145738905e-01 9.961078614803081654e-03 5.712022678005669318e-01 6.026346506586626184e-01 6.779222944805736173e-01 5.976657404087971220e-03 6.700850425212606654e-01 6.909287977321993957e-01 8.052859763214941236e-01 5.716414212101746280e-03 7.961480740370184828e-01 8.129898282474570248e-01 8.385442721360678586e-01 7.860478286614423771e-03 8.272469568117392091e-01 8.479239619809905149e-01 8.229781557445390305e-01 1.005426701631631156e-02 8.052359513089878407e-01 8.344172086043021297e-01 7.740787060196765434e-01 1.213855837527449272e-02 7.510421877605469865e-01 7.855594463898616375e-01
2.725450901803607162e-01 5.851342337835584440e-01 1.003424177797102544e-02 5.731198932799733692e-01 6.046356511589128235e-01 6.793646823411705338e-01 5.950319338189269912e-03 6.715024178756044959e-01 6.921794230448558016e-01 8.064782391195597366e-01 5.720942171563092420e-03 7.969818242454560497e-01 8.142404535601134308e-01 8.397198599299648958e-01 7.807410751712277365e-03 8.279973319993330083e-01 8.494247123561781132e-01 8.241287310321828707e-01 1.014870946909732057e-02 8.064865766216441356e-01 8.352509588127396967e-01 7.756628314157077986e-01 1.228677685471620332e-02 7.526263131565782416e-01 7.868100717025179325e-01
