# bkg-pred	mN=2000GeV-pred	mN=2200GeV-pred	mN=2300GeV-pred	mN=2700GeV-pred	mN=3000GeV-pred
4.881661534309387207e-01 2.109435945749282837e-01 7.375780940055847168e-01 9.991042017936706543e-01 7.330638766288757324e-01 3.330930173397064209e-01
6.213937401771545410e-01 7.374759912490844727e-01 9.505187273025512695e-01 7.186138629913330078e-01 5.269536375999450684e-01 4.396590590476989746e-02
1.438421308994293213e-01 7.792304754257202148e-01 2.560761868953704834e-01 4.429211914539337158e-01 2.117321938276290894e-01 5.818047523498535156e-01
6.210767477750778198e-02 4.682865440845489502e-01 5.360020995140075684e-01 9.827373623847961426e-01 6.359968781471252441e-01 2.676513493061065674e-01
1.789491325616836548e-01 7.333101630210876465e-01 2.949686348438262939e-01 8.197030425071716309e-01 7.573994398117065430e-01 4.193878769874572754e-01
5.393487811088562012e-01 5.822433829307556152e-01 7.950168848037719727e-01 2.006003856658935547e-01 4.015252590179443359e-01 3.189132511615753174e-01
5.903894826769828796e-02 9.884548187255859375e-01 4.669454097747802734e-01 8.608099222183227539e-01 3.124982714653015137e-01 4.832415878772735596e-01
5.280798673629760742e-01 9.967797398567199707e-01 3.202064633369445801e-01 5.249560475349426270e-01 9.221014976501464844e-01 2.104912400245666504e-01
6.778246164321899414e-01 9.961400628089904785e-01 4.123580157756805420e-01 3.742296993732452393e-01 4.012335240840911865e-01 2.089868187904357910e-01
4.759623408317565918e-01 9.290578961372375488e-01 9.991509914398193359e-01 2.610047757625579834e-01 5.107504725456237793e-01 2.240862399339675903e-01
1.056557744741439819e-01 3.999634981155395508e-01 3.250909149646759033e-01 9.969500899314880371e-01 3.813779056072235107e-01 5.742736458778381348e-01
5.164381265640258789e-01 5.626316666603088379e-01 8.932299017906188965e-01 5.304351449012756348e-01 4.032603502273559570e-01 3.632144033908843994e-01
2.759339213371276855e-01 7.913153171539306641e-01 7.142954468727111816e-01 3.441651761531829834e-01 6.939086914062500000e-01 9.946691393852233887e-01
2.055794596672058105e-01 2.913610935211181641e-01 3.249262571334838867e-01 3.381992131471633911e-02 9.999165534973144531e-01 1.033673137426376343e-01
2.439243793487548828e-01 4.680913686752319336e-01 2.096274942159652710e-01 1.478405743837356567e-01 1.553185731172561646e-01 7.116409540176391602e-01
4.095342159271240234e-01 7.433733344078063965e-01 8.160394430160522461e-01 2.708339989185333252e-01 7.100960612297058105e-01 2.014439851045608521e-01
8.531829714775085449e-02 7.470769882202148438e-01 3.637703061103820801e-01 9.718538522720336914e-01 6.594703793525695801e-01 2.740367650985717773e-01
1.253782063722610474e-01 5.914516448974609375e-01 4.578407406806945801e-01 9.892266988754272461e-01 7.286839485168457031e-01 1.603386849164962769e-01
5.497841238975524902e-01 9.861138463020324707e-01 8.745023608207702637e-01 5.335906893014907837e-02 6.962878108024597168e-01 3.619320690631866455e-01
2.708877325057983398e-01 1.898853033781051636e-01 8.838615417480468750e-01 5.604858398437500000e-01 2.247275114059448242e-01 1.273919939994812012e-01
4.576031565666198730e-01 3.637051284313201904e-01 1.115630865097045898e-01 1.064657643437385559e-01 5.302410721778869629e-01 5.406522750854492188e-01
5.427744388580322266e-01 7.875872850418090820e-01 9.524422287940979004e-01 9.828108549118041992e-01 3.037906289100646973e-01 1.684235185384750366e-01
1.975972354412078857e-01 5.867624282836914062e-01 4.488240480422973633e-01 5.792188048362731934e-01 7.175518870353698730e-01 3.546259999275207520e-01
1.016568318009376526e-01 6.242355108261108398e-01 9.945535659790039062e-01 5.461440086364746094e-01 7.537947893142700195e-01 4.774484038352966309e-01
1.413541585206985474e-01 4.227808117866516113e-01 2.226812243461608887e-01 4.060697555541992188e-01 6.845609545707702637e-01 2.233625054359436035e-01
1.673495024442672729e-01 5.359460711479187012e-01 6.194733381271362305e-01 7.593674659729003906e-01 5.506469607353210449e-01 6.084214448928833008e-01
2.268782109022140503e-01 3.092601001262664795e-01 1.958226263523101807e-01 8.945477604866027832e-01 6.594815850257873535e-01 9.836624860763549805e-01
2.822799086570739746e-01 8.272410631179809570e-01 7.813948988914489746e-01 2.311378419399261475e-01 9.816035032272338867e-01 7.266753315925598145e-01
5.444052219390869141e-01 4.825901389122009277e-01 4.789491593837738037e-01 9.328128695487976074e-01 3.889523446559906006e-01 2.490020841360092163e-01
6.596164703369140625e-01 4.098241925239562988e-01 7.724420428276062012e-01 2.205447554588317871e-01 9.706161022186279297e-01 9.629206061363220215e-01
1.210544854402542114e-01 9.700258374214172363e-01 9.994159936904907227e-01 9.345339983701705933e-02 2.043039500713348389e-01 9.972225427627563477e-01
1.386437416076660156e-01 8.173276782035827637e-01 4.016004800796508789e-01 9.965904951095581055e-01 8.104919791221618652e-01 2.284909635782241821e-01
1.559196412563323975e-01 9.986687898635864258e-01 3.725534677505493164e-01 2.639427781105041504e-01 3.765671253204345703e-01 6.082386374473571777e-01
5.202870965003967285e-01 6.960965394973754883e-01 3.081491887569427490e-01 7.770872712135314941e-01 5.977503061294555664e-01 9.514901041984558105e-01
4.564243182539939880e-02 9.979566335678100586e-01 7.541074156761169434e-01 6.272073984146118164e-01 1.413750797510147095e-01 4.439803063869476318e-01
1.518327146768569946e-01 6.057098507881164551e-01 9.970160722732543945e-01 6.893393397331237793e-01 1.131724491715431213e-01 4.984869360923767090e-01
1.449662894010543823e-01 6.519761681556701660e-01 3.811233043670654297e-01 9.310867190361022949e-01 3.608202040195465088e-01 7.872629761695861816e-01
4.457399547100067139e-01 9.989822506904602051e-01 7.541120052337646484e-01 1.890963912010192871e-01 8.555869460105895996e-01 5.151447057723999023e-01
2.933510541915893555e-01 4.240776300430297852e-01 3.167919516563415527e-01 1.066770479083061218e-01 2.893736362457275391e-01 3.258556425571441650e-01
6.381907314062118530e-02 6.530379652976989746e-01 2.106696665287017822e-01 1.222850754857063293e-01 4.399603009223937988e-01 6.769120097160339355e-01
9.857019186019897461e-01 1.544045507907867432e-01 3.605332076549530029e-01 4.344531297683715820e-01 5.905614495277404785e-01 9.823437929153442383e-01
4.086736440658569336e-01 4.805508255958557129e-01 2.298104763031005859e-01 2.841051220893859863e-01 3.173958659172058105e-01 9.912715554237365723e-01
3.206012845039367676e-01 9.950023293495178223e-01 5.772016644477844238e-01 4.617102444171905518e-01 5.263175368309020996e-01 2.107090950012207031e-01
3.112973868846893311e-01 8.850904107093811035e-01 6.891949176788330078e-01 6.873993873596191406e-01 4.642339646816253662e-01 7.370824813842773438e-01
4.694060385227203369e-01 8.640635609626770020e-01 4.391466826200485229e-02 9.996972084045410156e-01 8.742901086807250977e-01 4.115272760391235352e-01
7.893317341804504395e-01 5.572346448898315430e-01 8.780534267425537109e-01 3.758928775787353516e-01 8.823618292808532715e-01 1.095020323991775513e-01
6.940483301877975464e-02 9.976221919059753418e-01 9.840024113655090332e-01 7.225922346115112305e-01 3.885491788387298584e-01 1.911694407463073730e-01
8.821562677621841431e-02 5.363681316375732422e-01 5.546709895133972168e-01 9.960919022560119629e-01 7.811720967292785645e-01 2.112485319375991821e-01
2.404349744319915771e-01 9.995921254158020020e-01 9.844449758529663086e-01 2.092212140560150146e-01 9.406620860099792480e-01 4.378495216369628906e-01
2.334861904382705688e-01 4.071137607097625732e-01 2.783806622028350830e-01 9.986312985420227051e-01 4.842216372489929199e-01 2.824702858924865723e-01
9.860079884529113770e-01 5.577335953712463379e-01 9.992850422859191895e-01 4.254927933216094971e-01 3.238326013088226318e-01 6.187533140182495117e-01
6.446232199668884277e-01 4.548218548297882080e-01 5.967372059822082520e-01 9.790840148925781250e-01 5.365432500839233398e-01 3.824626505374908447e-01
8.302657008171081543e-01 2.637737691402435303e-01 1.033846735954284668e-01 4.005920886993408203e-01 1.404201537370681763e-01 4.915216267108917236e-01
5.579324364662170410e-01 2.357077300548553467e-01 8.916101455688476562e-01 9.998477697372436523e-01 6.532128453254699707e-01 1.239087358117103577e-01
2.800391912460327148e-01 8.770278841257095337e-02 2.112019658088684082e-01 9.755159616470336914e-01 1.435369551181793213e-01 5.692064762115478516e-01
7.079243659973144531e-02 2.153645157814025879e-01 2.439497411251068115e-01 9.508142471313476562e-01 3.350761830806732178e-01 8.873956799507141113e-01
6.721626967191696167e-02 8.074189424514770508e-01 2.990772426128387451e-01 8.615854382514953613e-01 2.145740985870361328e-01 9.851972758769989014e-02
4.379863739013671875e-01 4.962461590766906738e-01 8.879522085189819336e-01 4.466931819915771484e-01 7.309221625328063965e-01 4.002666771411895752e-01
9.169614315032958984e-01 8.220823407173156738e-01 3.345882892608642578e-01 9.971850514411926270e-01 3.086539506912231445e-01 5.405538082122802734e-01
9.382885098457336426e-01 8.129786252975463867e-01 9.609082341194152832e-01 1.159384548664093018e-01 5.205919146537780762e-01 4.429435431957244873e-01
1.892915517091751099e-01 9.947119951248168945e-01 9.998377561569213867e-01 3.075343929231166840e-02 5.914884209632873535e-01 5.109184384346008301e-01
1.189600527286529541e-01 4.513379633426666260e-01 5.429883003234863281e-01 9.976640939712524414e-01 3.858331739902496338e-01 4.924894496798515320e-02
9.983932375907897949e-01 9.215228557586669922e-01 2.706817388534545898e-01 4.385483264923095703e-01 5.207685232162475586e-01 1.230647787451744080e-01
2.532586753368377686e-01 5.612571835517883301e-01 9.006999731063842773e-01 9.852910041809082031e-01 3.503841459751129150e-01 5.396860241889953613e-01
2.304847687482833862e-01 9.176632761955261230e-01 4.100507497787475586e-01 2.073303610086441040e-01 2.124491333961486816e-01 5.036679506301879883e-01
6.354511380195617676e-01 4.798320531845092773e-01 4.494635462760925293e-01 9.043399691581726074e-01 9.987196922302246094e-01 7.514505386352539062e-01
3.710223436355590820e-01 5.018481016159057617e-01 3.235376179218292236e-01 2.112056314945220947e-01 8.729878067970275879e-01 9.714226722717285156e-01
5.856349468231201172e-01 9.991542100906372070e-01 5.152382850646972656e-01 9.555095434188842773e-02 5.195291638374328613e-01 3.667115569114685059e-01
2.840070724487304688e-01 4.901820123195648193e-01 9.027065038681030273e-01 9.925202131271362305e-01 6.738062947988510132e-02 9.856589436531066895e-01
1.271863430738449097e-01 3.305926620960235596e-01 7.250540256500244141e-01 9.337744116783142090e-01 5.833155512809753418e-01 8.428878784179687500e-01
2.271023206412792206e-02 9.574803709983825684e-01 4.013752639293670654e-01 3.337834179401397705e-01 5.889046192169189453e-01 5.906449556350708008e-01
2.508924007415771484e-01 9.868261218070983887e-01 7.569423317909240723e-01 2.119023203849792480e-01 7.170634865760803223e-01 7.360941171646118164e-02
6.220130994915962219e-02 9.995303153991699219e-01 2.947566211223602295e-01 9.728375673294067383e-01 1.921671181917190552e-01 4.149892330169677734e-01
4.365406185388565063e-02 5.033224821090698242e-01 7.492061257362365723e-01 5.373241901397705078e-01 9.991800189018249512e-01 5.194926857948303223e-01
2.118444591760635376e-01 4.146375954151153564e-01 9.539775848388671875e-01 5.264417082071304321e-02 2.388899922370910645e-01 3.949814140796661377e-01
1.895158737897872925e-02 7.220696210861206055e-01 4.761204421520233154e-01 4.023945033550262451e-01 1.963334828615188599e-01 9.850820302963256836e-01
9.300770759582519531e-01 7.368800640106201172e-01 9.980484247207641602e-01 1.823659092187881470e-01 8.325691819190979004e-01 3.898268938064575195e-01
2.474117279052734375e-01 7.455068230628967285e-01 2.605515420436859131e-01 8.237029314041137695e-01 1.700353175401687622e-01 4.311685562133789062e-01
8.152357488870620728e-02 5.205721855163574219e-01 7.513062953948974609e-01 9.892418980598449707e-01 3.983572423458099365e-01 6.543071866035461426e-01
4.475126564502716064e-01 9.995400905609130859e-01 3.092347979545593262e-01 1.845987290143966675e-01 9.647849202156066895e-01 4.639738053083419800e-02
5.747403502464294434e-01 7.699355483055114746e-01 9.924383759498596191e-01 6.998841762542724609e-01 7.723360657691955566e-01 4.626029729843139648e-01
1.424184590578079224e-01 6.788374781608581543e-01 8.071601986885070801e-01 7.843324542045593262e-01 5.665243864059448242e-01 2.072403579950332642e-01
3.684430122375488281e-01 9.819481372833251953e-01 8.345103859901428223e-01 9.923866987228393555e-01 8.954250812530517578e-01 1.577835232019424438e-01
2.504031658172607422e-01 9.161226153373718262e-01 7.924867868423461914e-01 3.369664847850799561e-01 2.020892053842544556e-01 8.524663448333740234e-01
6.175563335418701172e-01 5.816550254821777344e-01 2.178947031497955322e-01 5.216072201728820801e-01 1.662358045578002930e-01 6.150928139686584473e-01
5.601646304130554199e-01 9.467027187347412109e-01 9.663628935813903809e-01 9.999136924743652344e-01 8.718334436416625977e-01 5.297847986221313477e-01
2.227317094802856445e-01 9.357756972312927246e-01 5.500918626785278320e-01 9.680241942405700684e-01 3.786178827285766602e-01 9.987180233001708984e-01
6.218601763248443604e-02 9.539616107940673828e-01 4.106096029281616211e-01 9.130292534828186035e-01 4.828634858131408691e-01 9.857613444328308105e-01
2.271025776863098145e-01 9.813592433929443359e-01 1.953106969594955444e-01 4.970546960830688477e-01 4.603927135467529297e-01 4.165101051330566406e-01
2.876619994640350342e-01 4.316504597663879395e-01 9.891629219055175781e-01 4.536911845207214355e-01 3.687659204006195068e-01 1.826876550912857056e-01
6.730037927627563477e-01 9.980702996253967285e-01 4.560138583183288574e-01 9.430795907974243164e-01 9.975982308387756348e-01 4.006246030330657959e-01
6.304240822792053223e-01 8.202903866767883301e-01 4.035198986530303955e-01 6.884955763816833496e-01 7.498545646667480469e-01 4.456471502780914307e-01
1.315995156764984131e-01 1.454145908355712891e-01 4.689322710037231445e-01 7.384318709373474121e-01 9.701931476593017578e-01 8.293036818504333496e-01
2.482465952634811401e-01 8.825762867927551270e-01 9.332240223884582520e-01 3.413153588771820068e-01 2.476383298635482788e-01 2.259046882390975952e-01
7.411053776741027832e-01 1.586491614580154419e-01 7.288255691528320312e-01 5.951222181320190430e-01 9.791241288185119629e-01 3.610684573650360107e-01
2.245511710643768311e-01 8.628725409507751465e-01 9.986690282821655273e-01 9.927495718002319336e-01 9.864084720611572266e-01 2.007163166999816895e-01
3.042457699775695801e-01 6.372885704040527344e-01 2.314677387475967407e-01 9.970902204513549805e-01 9.638458490371704102e-01 3.276790082454681396e-01
4.696964621543884277e-01 8.141551017761230469e-01 3.867925107479095459e-01 3.330151438713073730e-01 1.133873164653778076e-01 4.496040046215057373e-01
8.009866476058959961e-01 2.455693036317825317e-01 4.389301836490631104e-01 5.780510604381561279e-02 4.858156740665435791e-01 8.253769278526306152e-01
8.949581533670425415e-02 6.009469032287597656e-01 1.053331047296524048e-01 7.145880460739135742e-01 8.219989538192749023e-01 5.306509137153625488e-01
1.431445032358169556e-01 9.986340403556823730e-01 7.707371711730957031e-01 9.979925155639648438e-01 5.886822342872619629e-01 3.169486820697784424e-01
7.356189489364624023e-01 9.963704347610473633e-01 1.699716039001941681e-02 4.407417178153991699e-01 4.380270838737487793e-01 9.999420642852783203e-01
2.339754998683929443e-01 2.643211781978607178e-01 9.876409173011779785e-01 6.676970124244689941e-01 9.979816675186157227e-01 4.818272888660430908e-01
1.947093009948730469e-01 5.182974934577941895e-01 1.362872570753097534e-01 4.813914299011230469e-01 4.397039115428924561e-01 8.169068098068237305e-01
8.113639354705810547e-01 9.548900723457336426e-01 3.967421054840087891e-01 5.472019910812377930e-01 4.279813766479492188e-01 1.260432451963424683e-01
2.516534030437469482e-01 9.801951646804809570e-01 6.511942744255065918e-01 6.379067897796630859e-01 4.860624969005584717e-01 7.930739521980285645e-01
3.397839367389678955e-01 4.003954231739044189e-01 9.346604347229003906e-01 6.102872490882873535e-01 6.836993098258972168e-01 2.392289042472839355e-01
1.852345019578933716e-01 9.819504022598266602e-01 9.318175315856933594e-01 6.070309281349182129e-01 3.959976136684417725e-01 6.237646937370300293e-01
1.502732783555984497e-01 9.498266577720642090e-01 7.186210155487060547e-01 9.959300160408020020e-01 7.173746824264526367e-01 6.813254952430725098e-02
8.392655849456787109e-01 9.562951922416687012e-01 5.076834559440612793e-01 8.776417970657348633e-01 9.963369369506835938e-01 5.386694073677062988e-01
9.260087460279464722e-02 7.348941564559936523e-01 9.854875802993774414e-01 9.983361363410949707e-01 1.587244421243667603e-01 7.326663732528686523e-01
5.145034193992614746e-01 9.875785708427429199e-01 8.606233000755310059e-01 5.219191908836364746e-01 9.947922825813293457e-01 2.691376507282257080e-01
3.975844085216522217e-01 3.778608441352844238e-01 2.360118180513381958e-02 2.806210219860076904e-01 7.191120982170104980e-01 6.764333248138427734e-01
6.378362178802490234e-01 8.540131449699401855e-01 5.257992148399353027e-01 9.570981264114379883e-01 9.763315916061401367e-01 7.500051259994506836e-01
6.376044154167175293e-01 7.250680327415466309e-01 8.808760046958923340e-01 3.383970260620117188e-01 1.272414624691009521e-01 4.273315966129302979e-01
2.720002233982086182e-01 4.059419333934783936e-01 9.441414475440979004e-01 9.969480633735656738e-01 2.543350160121917725e-01 9.996221065521240234e-01
5.452730655670166016e-01 7.775618433952331543e-01 8.436573147773742676e-01 5.119430422782897949e-01 9.114687442779541016e-01 8.268296718597412109e-01
3.566797077655792236e-01 8.158364295959472656e-01 5.452548265457153320e-01 8.220209181308746338e-02 1.459103822708129883e-01 7.354174256324768066e-01
3.333163261413574219e-01 9.992527365684509277e-01 6.997082829475402832e-01 9.106333851814270020e-01 5.468054413795471191e-01 8.281512856483459473e-01
7.075337320566177368e-02 8.211170136928558350e-02 4.852852523326873779e-01 2.389230877161026001e-01 3.933916240930557251e-02 4.997467696666717529e-01
7.445693016052246094e-01 3.895809948444366455e-01 4.381236433982849121e-01 1.918019652366638184e-01 6.514226794242858887e-01 7.834032773971557617e-01
6.364609003067016602e-01 7.499211430549621582e-01 6.108908057212829590e-01 9.851577281951904297e-01 2.414781600236892700e-01 4.669532179832458496e-01
9.977197051048278809e-01 7.371436357498168945e-01 9.973530769348144531e-01 9.821885228157043457e-01 4.926398694515228271e-01 2.137835174798965454e-01
4.534392654895782471e-01 4.399569332599639893e-01 9.322381615638732910e-01 5.266371965408325195e-01 8.023731112480163574e-01 1.336201727390289307e-01
1.918577104806900024e-01 5.148100480437278748e-02 6.691115498542785645e-01 5.688874721527099609e-01 3.387398421764373779e-01 6.434341520071029663e-02
1.456483304500579834e-01 5.179961323738098145e-01 4.209427535533905029e-01 1.459062695503234863e-01 5.257429480552673340e-01 9.950888752937316895e-01
1.490324288606643677e-01 9.876475334167480469e-01 5.456023812294006348e-01 5.705878734588623047e-01 3.006972968578338623e-01 5.364502072334289551e-01
3.117679059505462646e-01 9.784829616546630859e-01 9.990512728691101074e-01 9.981783628463745117e-01 4.526767730712890625e-01 9.992194175720214844e-01
2.810897827148437500e-01 1.250545531511306763e-01 9.997189640998840332e-01 3.610516488552093506e-01 9.476508498191833496e-01 8.405231237411499023e-01
3.532845899462699890e-02 8.767104148864746094e-01 7.614803910255432129e-01 9.772926568984985352e-01 5.106169581413269043e-01 5.399249792098999023e-01
3.451335132122039795e-01 2.232961654663085938e-01 6.946991086006164551e-01 6.852161884307861328e-01 1.901447474956512451e-01 6.098049283027648926e-01
2.293789535760879517e-01 1.466408967971801758e-01 3.800635337829589844e-01 8.579465746879577637e-01 2.074699848890304565e-01 8.966940641403198242e-01
1.372881084680557251e-01 3.157400488853454590e-01 5.352731347084045410e-01 5.556309223175048828e-01 9.991494417190551758e-01 5.498668551445007324e-01
3.884136378765106201e-01 3.771858513355255127e-01 2.903476655483245850e-01 7.178657650947570801e-01 2.409689277410507202e-01 1.661717593669891357e-01
5.421216487884521484e-01 9.697297215461730957e-01 9.974330067634582520e-01 9.310972690582275391e-01 8.090240955352783203e-01 4.801484048366546631e-01
2.454637140035629272e-01 7.425291538238525391e-01 5.432665944099426270e-01 8.522562980651855469e-01 1.872601062059402466e-01 5.311086773872375488e-01
1.040601730346679688e-01 9.221188426017761230e-01 9.968219995498657227e-01 3.919614255428314209e-01 3.632796406745910645e-01 6.288374066352844238e-01
5.691415071487426758e-01 7.393568158149719238e-01 2.081074714660644531e-01 3.933098018169403076e-01 6.778014898300170898e-01 2.751699388027191162e-01
1.265496313571929932e-01 8.834097385406494141e-01 9.989724159240722656e-01 7.297435998916625977e-01 6.761277914047241211e-01 9.165632724761962891e-02
5.712171271443367004e-02 9.856179356575012207e-01 3.217981755733489990e-01 4.491217732429504395e-01 6.985234618186950684e-01 8.078728318214416504e-01
3.259861171245574951e-01 9.943562150001525879e-01 9.434970617294311523e-01 4.875012040138244629e-01 6.156668066978454590e-01 5.115457773208618164e-01
4.720457196235656738e-01 9.953131675720214844e-01 9.420101642608642578e-01 9.899706244468688965e-01 9.989967942237854004e-01 6.141135469079017639e-02
4.275348186492919922e-01 5.785331726074218750e-01 9.581029415130615234e-01 7.270388603210449219e-01 2.113412022590637207e-01 8.282728493213653564e-02
7.497814893722534180e-01 8.347175121307373047e-01 8.384356498718261719e-01 7.554565668106079102e-01 9.961153268814086914e-01 9.555456042289733887e-01
2.047490030527114868e-01 6.987149119377136230e-01 1.183118596673011780e-01 9.242249727249145508e-01 6.174980998039245605e-01 2.805514335632324219e-01
5.726576969027519226e-02 7.262223362922668457e-01 8.405321240425109863e-01 9.855233430862426758e-01 1.521243005990982056e-01 8.297030925750732422e-01
7.282127141952514648e-01 6.570765972137451172e-01 8.901655077934265137e-01 2.192056775093078613e-01 2.850715517997741699e-01 9.023098945617675781e-01
1.900394409894943237e-01 1.356903761625289917e-01 9.984201192855834961e-01 6.571309566497802734e-01 1.558900773525238037e-01 1.874553412199020386e-01
2.196703851222991943e-01 3.752763271331787109e-01 2.479984611272811890e-01 3.437740802764892578e-01 2.394790798425674438e-01 1.468519717454910278e-01
4.952554404735565186e-01 9.117054343223571777e-01 3.445749580860137939e-01 7.410714030265808105e-01 6.122543215751647949e-01 9.005981683731079102e-02
6.778414249420166016e-01 2.786807119846343994e-01 1.510786116123199463e-01 3.250806629657745361e-01 5.292426794767379761e-02 1.188467741012573242e-01
3.253599405288696289e-01 4.709448516368865967e-01 3.273929655551910400e-01 8.885297775268554688e-01 6.421284675598144531e-01 2.012944966554641724e-01
2.763834297657012939e-01 1.924907714128494263e-01 7.352457046508789062e-01 9.836922883987426758e-01 2.123351544141769409e-01 9.484475851058959961e-01
6.592438220977783203e-01 7.700636982917785645e-01 9.930939674377441406e-01 6.180622577667236328e-01 4.319341182708740234e-01 7.869344949722290039e-02
5.706154108047485352e-01 3.034088015556335449e-01 7.787238359451293945e-01 8.158785700798034668e-01 5.714007616043090820e-01 6.626093983650207520e-01
4.503499716520309448e-02 8.307186961174011230e-01 9.996281862258911133e-01 3.775508999824523926e-01 9.008757472038269043e-01 5.128614902496337891e-01
2.260236144065856934e-01 9.061094522476196289e-01 9.997251629829406738e-01 8.710314631462097168e-01 9.957430511713027954e-02 9.446200728416442871e-01
2.786071896553039551e-01 9.982801675796508789e-01 5.215035676956176758e-01 2.413700968027114868e-01 4.940428137779235840e-01 9.743832945823669434e-01
6.512938141822814941e-01 9.725187420845031738e-01 9.896327257156372070e-01 9.939554333686828613e-01 1.807468384504318237e-01 4.237433671951293945e-01
3.677191138267517090e-01 9.920784831047058105e-01 1.671337187290191650e-01 9.649227261543273926e-01 4.376040399074554443e-01 3.080599904060363770e-01
5.621879696846008301e-01 8.088324666023254395e-01 9.906210899353027344e-01 6.632843613624572754e-01 4.578373432159423828e-01 2.600953280925750732e-01
4.731295704841613770e-01 1.781193912029266357e-01 1.909303814172744751e-01 9.999451637268066406e-01 7.155096530914306641e-01 3.818643689155578613e-01
9.045472145080566406e-01 6.780157089233398438e-01 4.217188060283660889e-01 1.983875930309295654e-01 2.439712733030319214e-01 3.318282365798950195e-01
6.280576586723327637e-01 9.950430393218994141e-01 2.118442803621292114e-01 1.439211815595626831e-01 2.816500663757324219e-01 7.803658246994018555e-01
2.908987104892730713e-01 4.206800460815429688e-01 3.619363009929656982e-01 1.155566349625587463e-01 9.987866282463073730e-01 7.649927735328674316e-01
6.052519679069519043e-01 9.972250461578369141e-01 7.947403192520141602e-01 1.104903742671012878e-01 4.009281098842620850e-01 2.931803166866302490e-01
7.957231253385543823e-02 7.729819416999816895e-01 9.994930028915405273e-01 3.554570376873016357e-01 2.585032582283020020e-01 4.027507901191711426e-01
2.226395905017852783e-01 3.240251839160919189e-01 4.065943956375122070e-01 9.973414540290832520e-01 6.517642736434936523e-01 4.389853477478027344e-01
2.317052036523818970e-01 4.009573459625244141e-01 3.848102986812591553e-01 8.238943219184875488e-01 4.139405786991119385e-01 2.178948968648910522e-01
4.872880876064300537e-01 7.625853419303894043e-01 9.856429696083068848e-01 6.330108642578125000e-02 4.038451015949249268e-01 8.735389709472656250e-01
7.387210726737976074e-01 5.624465942382812500e-01 9.994231462478637695e-01 8.721910715103149414e-01 9.984791874885559082e-01 9.786651730537414551e-01
4.744869470596313477e-01 7.627975940704345703e-01 9.996536970138549805e-01 7.257770895957946777e-01 3.038611412048339844e-01 5.428133606910705566e-01
3.319426774978637695e-01 2.245615869760513306e-01 2.971018254756927490e-01 9.976442456245422363e-01 2.295950502157211304e-01 1.236070320010185242e-01
1.436136215925216675e-01 7.198948264122009277e-01 5.504319071769714355e-01 6.829639077186584473e-01 5.423028469085693359e-01 2.166307717561721802e-01
1.756868809461593628e-01 3.876964449882507324e-01 5.212345719337463379e-01 8.013489842414855957e-01 8.657363057136535645e-01 4.582452476024627686e-01
3.849909305572509766e-01 4.935959875583648682e-01 3.386314213275909424e-01 9.253599047660827637e-01 1.954748928546905518e-01 5.249623060226440430e-01
5.133884549140930176e-01 1.343366950750350952e-01 6.477304100990295410e-01 9.507167339324951172e-01 8.051868677139282227e-01 9.676802158355712891e-01
1.172922700643539429e-01 7.884868979454040527e-01 1.541927903890609741e-01 5.581324696540832520e-01 1.739728003740310669e-01 7.681791782379150391e-01
4.344516098499298096e-01 5.011153817176818848e-01 5.533232688903808594e-01 9.582279324531555176e-01 9.971339702606201172e-01 8.913504481315612793e-01
4.615349471569061279e-01 3.043463528156280518e-01 6.903123855590820312e-01 7.004743218421936035e-01 4.326854348182678223e-01 2.272683829069137573e-01
3.833635151386260986e-01 8.742746114730834961e-01 7.025344371795654297e-01 2.548754811286926270e-01 1.388189196586608887e-01 7.357698678970336914e-02
2.482153624296188354e-01 6.686971783638000488e-01 1.284185051918029785e-01 2.479382455348968506e-01 8.018250465393066406e-01 8.368622064590454102e-01
4.782294034957885742e-01 1.974428296089172363e-01 6.387447714805603027e-01 4.013758003711700439e-01 3.402055203914642334e-01 4.172870516777038574e-01
4.869827330112457275e-01 9.761082530021667480e-01 4.964315891265869141e-01 3.824241757392883301e-01 7.724353671073913574e-01 2.581220269203186035e-01
1.038490533828735352e-01 9.941065311431884766e-01 8.545482754707336426e-01 9.954985380172729492e-01 5.841108560562133789e-01 4.774036407470703125e-01
2.184587568044662476e-01 9.933953881263732910e-01 2.477458417415618896e-01 4.674490988254547119e-01 8.722505569458007812e-01 3.396217226982116699e-01
7.894414663314819336e-02 1.840403676033020020e-01 8.950923681259155273e-01 9.390252232551574707e-01 4.032416939735412598e-01 1.239335015416145325e-01
1.155937984585762024e-01 8.816970586776733398e-01 9.235939979553222656e-01 4.674697220325469971e-01 3.960008919239044189e-01 5.737998485565185547e-01
3.682630509138107300e-02 6.305941939353942871e-01 5.254170298576354980e-01 9.999445676803588867e-01 9.890369772911071777e-01 6.893244981765747070e-01
8.766669631004333496e-01 6.541498303413391113e-01 8.903965950012207031e-01 9.688774943351745605e-01 8.813919872045516968e-02 5.299309492111206055e-01
8.115457892417907715e-01 7.183253765106201172e-01 4.796505570411682129e-01 9.200778007507324219e-01 1.242160201072692871e-01 5.504016876220703125e-01
3.415529057383537292e-02 2.740828096866607666e-01 3.259495496749877930e-01 7.031010985374450684e-01 4.633275866508483887e-01 2.173983454704284668e-01
6.327520608901977539e-01 6.009461879730224609e-01 4.937565624713897705e-01 6.852954626083374023e-01 4.086494743824005127e-01 5.691539049148559570e-01
