# bkg-pred	mN=200GeV-pred	mN=300GeV-pred	mN=500GeV-pred	mN=700GeV-pred	mN=900GeV-pred	mN=1100GeV-pred
2.996634459123015404e-03 6.698655486106872559e-01 3.089066445827484131e-01 5.557656884193420410e-01 1.160742267966270447e-01 5.932904481887817383e-01 9.315719604492187500e-01
8.550814539194107056e-02 9.998470544815063477e-01 3.721733987331390381e-01 9.998719692230224609e-01 9.586039781570434570e-01 9.849054217338562012e-01 1.683605760335922241e-01
1.106245722621679306e-02 7.838200330734252930e-01 5.967888832092285156e-01 7.569291442632675171e-02 1.817686110734939575e-01 7.200484275817871094e-01 1.587936133146286011e-01
5.295491218566894531e-01 1.016754955053329468e-01 5.211176872253417969e-01 2.848410308361053467e-01 9.993451237678527832e-01 8.021497726440429688e-01 8.564346283674240112e-02
2.190543524920940399e-02 2.128739207983016968e-01 9.997983574867248535e-01 8.838348388671875000e-01 9.819108843803405762e-01 6.243304610252380371e-01 9.751467108726501465e-01
1.206521913409233093e-01 8.088619709014892578e-01 8.946889638900756836e-01 8.919138908386230469e-01 9.999716281890869141e-01 9.933392405509948730e-01 8.810973763465881348e-01
5.648403614759445190e-02 3.035695850849151611e-01 8.384398370981216431e-02 9.899101853370666504e-01 9.525925517082214355e-01 2.655490674078464508e-02 9.783007502555847168e-01
3.238621726632118225e-02 8.564162850379943848e-01 9.990414977073669434e-01 8.852580785751342773e-01 7.448534667491912842e-02 9.958912134170532227e-01 5.750018954277038574e-01
2.255376987159252167e-02 9.941743016242980957e-01 9.999830722808837891e-01 9.993731379508972168e-01 9.965883493423461914e-01 9.777382612228393555e-01 9.905774593353271484e-01
1.067389547824859619e-01 7.206640243530273438e-01 8.787375688552856445e-02 2.946926094591617584e-02 1.528518181294202805e-02 5.134983658790588379e-01 1.585484594106674194e-01
1.379021536558866501e-02 9.996411800384521484e-01 9.999341964721679688e-01 1.600234508514404297e-01 7.629401050508022308e-03 6.847705692052841187e-02 8.982232213020324707e-01
4.363079369068145752e-02 9.608062505722045898e-01 9.985663294792175293e-01 4.141382575035095215e-01 9.999990463256835938e-01 5.919270515441894531e-01 3.812307864427566528e-02
6.557649374008178711e-01 1.517978310585021973e-01 9.998193383216857910e-01 4.659972190856933594e-01 6.648252010345458984e-01 8.811339139938354492e-01 1.211963966488838196e-01
3.220419958233833313e-02 2.938544154167175293e-01 3.761843740940093994e-01 1.876148581504821777e-02 5.414668321609497070e-01 6.801658868789672852e-01 2.811892032623291016e-01
1.769129931926727295e-01 9.873589873313903809e-01 9.569391608238220215e-01 6.663461923599243164e-01 1.478004753589630127e-01 9.031676650047302246e-01 9.078334569931030273e-01
2.326689660549163818e-01 8.206872642040252686e-02 9.860640764236450195e-01 7.766680121421813965e-01 1.501937806606292725e-01 8.061278462409973145e-01 6.484611034393310547e-01
1.740240603685379028e-01 3.316468745470046997e-02 2.299113124608993530e-01 8.026136159896850586e-01 8.234269618988037109e-01 9.781558513641357422e-01 9.849398732185363770e-01
3.440227359533309937e-02 8.683188557624816895e-01 2.562453225255012512e-02 9.597660899162292480e-01 7.538738846778869629e-02 2.266099676489830017e-02 9.631211757659912109e-01
2.087236195802688599e-02 6.238787770271301270e-01 9.990457892417907715e-01 9.999320507049560547e-01 8.939887881278991699e-01 9.624427556991577148e-01 4.271707534790039062e-01
5.629884004592895508e-01 9.986578226089477539e-01 7.383829951286315918e-01 9.998949766159057617e-01 9.472325444221496582e-01 3.012481629848480225e-01 2.831190451979637146e-02
1.424695644527673721e-02 9.995895028114318848e-01 9.999998807907104492e-01 2.566080093383789062e-01 1.754003912210464478e-01 5.325436219573020935e-02 2.424790114164352417e-01
3.202682733535766602e-02 9.576770067214965820e-01 5.379903689026832581e-02 1.277908086776733398e-01 5.941015481948852539e-01 8.596355319023132324e-01 8.586726188659667969e-01
9.403908252716064453e-01 9.170912504196166992e-01 9.979349374771118164e-01 4.997681826353073120e-02 8.381085395812988281e-01 9.896518588066101074e-01 9.919235110282897949e-01
9.654914736747741699e-01 9.928360581398010254e-01 9.967461824417114258e-01 9.970015883445739746e-01 2.708116471767425537e-01 1.981839835643768311e-01 8.173261284828186035e-01
5.650856718420982361e-02 2.502892017364501953e-01 8.898292183876037598e-01 9.958679676055908203e-01 1.383429020643234253e-01 3.563908636569976807e-01 9.906594753265380859e-01
3.036771714687347412e-01 9.999577999114990234e-01 1.443243920803070068e-01 9.696689248085021973e-01 4.612118005752563477e-01 1.601192206144332886e-01 3.141750395298004150e-01
1.615779101848602295e-02 6.404853612184524536e-02 5.022886395454406738e-01 6.514161825180053711e-01 1.942401975393295288e-01 8.967840671539306641e-01 7.709944844245910645e-01
1.637353189289569855e-02 9.680078625679016113e-01 9.733317494392395020e-01 9.798683524131774902e-01 8.313828706741333008e-01 8.172348141670227051e-01 8.268954753875732422e-01
1.971873790025711060e-01 8.736379742622375488e-01 9.210814237594604492e-01 7.827593386173248291e-02 9.739679694175720215e-01 1.933102309703826904e-01 8.006981611251831055e-01
2.042383654043078423e-03 9.969590902328491211e-01 1.011058762669563293e-01 8.472529053688049316e-02 9.895567297935485840e-01 7.310745865106582642e-02 9.995545744895935059e-01
7.738738059997558594e-01 7.608687877655029297e-02 1.702774912118911743e-01 9.999452829360961914e-01 9.764375090599060059e-01 3.967656493186950684e-01 3.371295034885406494e-01
7.210997343063354492e-01 9.608973860740661621e-01 7.865575551986694336e-01 9.837256073951721191e-01 8.842394351959228516e-01 8.966144323348999023e-01 9.995189905166625977e-01
9.692741036415100098e-01 9.987389445304870605e-01 9.999778270721435547e-01 6.241130232810974121e-01 9.973375201225280762e-01 9.994418025016784668e-01 1.577366143465042114e-01
6.544233858585357666e-02 9.258170723915100098e-01 9.620013236999511719e-01 1.722329258918762207e-01 1.604022532701492310e-01 8.139367699623107910e-01 9.974236488342285156e-01
5.263186097145080566e-01 8.889116048812866211e-01 5.733948945999145508e-01 1.021360605955123901e-01 7.258674595504999161e-03 6.104615926742553711e-01 9.977752566337585449e-01
1.628253981471061707e-02 9.997181296348571777e-01 7.377338409423828125e-01 6.511238217353820801e-01 4.036160930991172791e-02 9.425873756408691406e-01 8.262678384780883789e-01
5.562363564968109131e-02 9.929947257041931152e-01 1.424473077058792114e-01 9.122253656387329102e-01 3.502726322039961815e-03 7.817481756210327148e-01 9.967609047889709473e-01
5.600071698427200317e-02 9.793630838394165039e-01 3.484073579311370850e-01 1.870675683021545410e-01 4.634831845760345459e-02 9.992831349372863770e-01 9.985625147819519043e-01
3.216995298862457275e-01 9.999983310699462891e-01 9.963726997375488281e-01 8.719796538352966309e-01 8.686223030090332031e-01 9.999691247940063477e-01 9.753830432891845703e-01
5.434942897409200668e-03 5.562105178833007812e-01 6.083630323410034180e-01 3.142832517623901367e-01 9.693026542663574219e-01 1.621560603380203247e-01 5.623574256896972656e-01
6.976584438234567642e-03 2.473376542329788208e-01 2.906999886035919189e-01 6.962131857872009277e-01 3.142713010311126709e-01 6.369502842426300049e-02 9.968455433845520020e-01
7.921949625015258789e-01 7.558417916297912598e-01 9.995991587638854980e-01 9.995121955871582031e-01 1.307298392057418823e-01 6.529871225357055664e-01 9.966921806335449219e-01
7.412959933280944824e-01 8.875372409820556641e-01 9.982885718345642090e-01 8.153771609067916870e-02 3.588022887706756592e-01 3.530152738094329834e-01 1.665199548006057739e-01
2.870702743530273438e-02 9.714692831039428711e-01 9.291492104530334473e-01 9.962324500083923340e-01 6.099285930395126343e-02 9.915668368339538574e-01 6.413181424140930176e-01
7.080835103988647461e-02 9.998282194137573242e-01 4.075388610363006592e-01 6.330641359090805054e-02 9.999926090240478516e-01 9.399104863405227661e-02 9.999675750732421875e-01
1.627957075834274292e-01 9.796174168586730957e-01 5.211426615715026855e-01 8.345359563827514648e-01 4.832868576049804688e-01 9.187071323394775391e-01 6.760026216506958008e-01
5.235455557703971863e-02 6.203092932701110840e-01 7.712651491165161133e-01 9.615620970726013184e-01 3.514782488346099854e-01 6.747513413429260254e-01 9.814928174018859863e-01
2.545394562184810638e-02 9.995259046554565430e-01 9.999998807907104492e-01 3.377491235733032227e-01 1.405558139085769653e-01 9.279582500457763672e-01 9.541039466857910156e-01
5.836769472807645798e-03 9.971621632575988770e-01 6.692726910114288330e-02 6.535887122154235840e-01 3.249042630195617676e-01 9.725301861763000488e-01 1.009578034281730652e-01
4.205971024930477142e-03 8.536536097526550293e-01 9.998865127563476562e-01 6.736235618591308594e-01 9.993646740913391113e-01 9.510596990585327148e-01 9.235453605651855469e-01
8.469746708869934082e-01 9.109123945236206055e-01 9.998154044151306152e-01 9.851657152175903320e-01 3.078093528747558594e-01 9.752198457717895508e-01 8.886033296585083008e-01
7.174611091613769531e-02 9.961174726486206055e-01 9.999924898147583008e-01 4.364114403724670410e-01 8.455221652984619141e-01 5.743573307991027832e-01 7.559084147214889526e-02
2.161169191822409630e-03 9.998745918273925781e-01 2.881870567798614502e-01 5.128587484359741211e-01 8.652848005294799805e-01 6.025639548897743225e-02 5.536664128303527832e-01
8.656538128852844238e-01 9.856357574462890625e-01 9.972641468048095703e-01 9.933878183364868164e-01 7.105660438537597656e-01 9.730995893478393555e-01 9.999978542327880859e-01
5.366677045822143555e-01 9.987952709197998047e-01 9.231159090995788574e-01 5.009904503822326660e-01 1.434223353862762451e-01 1.318525671958923340e-01 7.155648469924926758e-01
4.605844989418983459e-02 9.999299049377441406e-01 9.999697208404541016e-01 9.942679405212402344e-01 7.721997499465942383e-01 4.263607859611511230e-01 9.516309499740600586e-01
5.558599531650543213e-02 8.959986567497253418e-01 9.528045058250427246e-01 9.999676942825317383e-01 9.180525541305541992e-01 3.015646934509277344e-01 9.999308586120605469e-01
5.167519301176071167e-02 9.590621590614318848e-01 1.285922527313232422e-02 1.457987576723098755e-01 9.262124300003051758e-01 9.912464767694473267e-02 9.973995685577392578e-01
4.667973518371582031e-01 5.170749425888061523e-01 4.227525293827056885e-01 6.990627646446228027e-01 3.004295937716960907e-02 3.021351248025894165e-02 9.979902505874633789e-01
7.927478551864624023e-01 9.975005984306335449e-01 9.976347684860229492e-01 9.998725652694702148e-01 5.211521983146667480e-01 9.999960660934448242e-01 3.508238494396209717e-01
1.349699348211288452e-01 9.999787807464599609e-01 9.996623992919921875e-01 9.770838618278503418e-01 7.595530152320861816e-01 3.310225903987884521e-01 5.827221274375915527e-01
8.473183214664459229e-02 9.597784876823425293e-01 9.590542912483215332e-01 9.722283482551574707e-01 8.337542414665222168e-01 2.034912705421447754e-01 6.056205630302429199e-01
6.414768099784851074e-01 9.995462298393249512e-01 9.979123473167419434e-01 3.386295437812805176e-01 8.197461068630218506e-02 7.979420423507690430e-01 9.992346763610839844e-01
8.874475024640560150e-03 5.240715146064758301e-01 9.661213159561157227e-01 1.644502133131027222e-01 4.563844799995422363e-01 6.026494503021240234e-02 3.160338103771209717e-01
8.633459359407424927e-02 3.481651842594146729e-01 9.999943971633911133e-01 9.964401125907897949e-01 9.996167421340942383e-01 2.768705040216445923e-02 9.349629282951354980e-01
5.590494275093078613e-01 4.380881786346435547e-01 9.972540736198425293e-01 9.072504043579101562e-01 7.681169509887695312e-01 3.117884136736392975e-02 8.823066353797912598e-01
5.432767868041992188e-01 7.118324041366577148e-01 9.983235001564025879e-01 3.085207641124725342e-01 3.541776239871978760e-01 8.099892139434814453e-01 7.957188487052917480e-01
1.892319917678833008e-01 8.933970332145690918e-01 9.763039946556091309e-01 7.751187682151794434e-01 9.977405071258544922e-01 2.902830243110656738e-01 4.777638018131256104e-01
9.913191199302673340e-01 8.655417561531066895e-01 2.162423282861709595e-01 9.675228595733642578e-01 1.783888041973114014e-01 3.539080917835235596e-01 9.994170665740966797e-01
9.158272296190261841e-02 9.235200881958007812e-01 9.341710209846496582e-01 9.998406171798706055e-01 9.480834007263183594e-01 5.554198026657104492e-01 7.865904569625854492e-01
5.323681235313415527e-01 9.998070597648620605e-01 9.999096393585205078e-01 4.672669172286987305e-01 9.937458038330078125e-01 8.192729949951171875e-01 6.152051687240600586e-01
2.737337946891784668e-01 2.235942035913467407e-01 9.989386200904846191e-01 9.997155070304870605e-01 1.340434513986110687e-02 9.994981288909912109e-01 1.465727984905242920e-01
8.489785715937614441e-03 9.993985891342163086e-01 3.321207761764526367e-01 7.777333855628967285e-01 1.377254575490951538e-01 2.671712040901184082e-01 9.746385812759399414e-01
5.224977731704711914e-01 9.999837875366210938e-01 9.370637536048889160e-01 9.998051524162292480e-01 7.633668184280395508e-02 3.416712880134582520e-01 1.911850720643997192e-01
1.834901869297027588e-01 5.731589198112487793e-01 9.884817600250244141e-01 6.120816469192504883e-01 8.119564652442932129e-01 9.411285519599914551e-01 9.992105960845947266e-01
9.679544568061828613e-01 9.278513789176940918e-01 7.678113132715225220e-02 9.920201897621154785e-01 9.816679358482360840e-02 1.078857760876417160e-02 9.294024705886840820e-01
2.061143815517425537e-01 1.236897781491279602e-01 3.270739018917083740e-01 4.491632580757141113e-01 2.956218421459197998e-01 4.782308042049407959e-01 7.283829897642135620e-02
9.065549075603485107e-02 2.171973884105682373e-01 5.918261408805847168e-01 8.424670696258544922e-01 2.188033759593963623e-01 5.151772871613502502e-02 8.621892333030700684e-01
8.388886451721191406e-01 2.572178244590759277e-01 9.992461204528808594e-01 9.930022358894348145e-01 9.878835082054138184e-01 2.554572522640228271e-01 9.837360978126525879e-01
3.621897473931312561e-02 4.577417299151420593e-02 9.652512669563293457e-01 9.978964328765869141e-01 8.249818086624145508e-01 1.458911895751953125e-01 5.292568206787109375e-01
8.836320042610168457e-02 9.999976158142089844e-01 5.524407029151916504e-01 2.882893383502960205e-01 9.999834299087524414e-01 9.871669411659240723e-01 8.613585233688354492e-01
6.549234390258789062e-01 9.825814962387084961e-01 1.758158206939697266e-01 9.893905520439147949e-01 7.217877507209777832e-01 9.000806212425231934e-01 9.654709100723266602e-01
5.985575318336486816e-01 2.901656925678253174e-01 9.993714690208435059e-01 9.999737739562988281e-01 1.272945553064346313e-01 1.196394562721252441e-01 9.999923706054687500e-01
7.861421257257461548e-02 2.068479172885417938e-02 9.997845292091369629e-01 9.508018195629119873e-02 9.396490454673767090e-01 6.558786034584045410e-01 4.176024496555328369e-01
1.002902630716562271e-02 7.163905501365661621e-01 5.465453863143920898e-01 4.636177122592926025e-01 9.991781115531921387e-01 7.848346829414367676e-01 9.996713399887084961e-01
4.074686206877231598e-03 9.818946719169616699e-01 1.135529503226280212e-01 9.933358430862426758e-01 4.962126910686492920e-02 1.981289833784103394e-01 9.658217430114746094e-01
7.983328402042388916e-02 9.569317102432250977e-01 9.991058707237243652e-01 1.637910902500152588e-01 1.106435656547546387e-01 2.050072140991687775e-02 9.994316697120666504e-01
1.690325886011123657e-01 9.735687375068664551e-01 7.785374522209167480e-01 2.548575997352600098e-01 1.005949079990386963e-01 9.957972764968872070e-01 1.845223903656005859e-01
5.796875059604644775e-02 9.943231344223022461e-01 9.935806989669799805e-01 9.593505263328552246e-01 9.344444870948791504e-01 8.061401247978210449e-01 1.694869697093963623e-01
1.771019212901592255e-02 9.996802806854248047e-01 3.915399014949798584e-01 9.493686258792877197e-02 3.868753314018249512e-01 9.975851774215698242e-01 7.172839716076850891e-03
7.088477611541748047e-01 9.993938207626342773e-01 6.199197769165039062e-01 9.690415263175964355e-01 5.332119464874267578e-01 9.894677996635437012e-01 8.294706344604492188e-01
9.192268848419189453e-01 5.603985860943794250e-02 9.895694851875305176e-01 9.999842643737792969e-01 8.203571438789367676e-01 4.692242294549942017e-02 8.495501875877380371e-01
1.350101679563522339e-01 8.818401694297790527e-01 8.175157904624938965e-01 9.990711212158203125e-01 2.281864285469055176e-01 7.122889161109924316e-01 1.132044866681098938e-01
5.985682010650634766e-01 4.633484482765197754e-01 8.913576602935791016e-01 9.949344992637634277e-01 6.999157667160034180e-01 1.831356734037399292e-01 9.608282446861267090e-01
4.304749518632888794e-02 9.867185950279235840e-01 7.049446105957031250e-01 9.999759197235107422e-01 9.906983971595764160e-01 7.100628018379211426e-01 1.766828447580337524e-01
1.288505345582962036e-01 9.324629306793212891e-01 1.410951018333435059e-01 2.426861226558685303e-01 5.628591179847717285e-01 5.062174797058105469e-02 4.728568792343139648e-01
1.144434325397014618e-02 9.715616703033447266e-01 9.973199963569641113e-01 9.983432292938232422e-01 7.245064973831176758e-01 9.917266368865966797e-01 3.917086720466613770e-01
9.147360920906066895e-02 9.994078874588012695e-01 9.999002218246459961e-01 9.455263018608093262e-01 3.212498128414154053e-01 3.539539277553558350e-01 9.999966621398925781e-01
2.103692293167114258e-01 9.741563200950622559e-01 9.931737780570983887e-01 8.848830461502075195e-01 4.436182677745819092e-01 1.622036285698413849e-02 9.999037981033325195e-01
3.576636910438537598e-01 2.535253763198852539e-01 9.907281398773193359e-01 9.999340772628784180e-01 9.975849390029907227e-01 9.393389821052551270e-01 5.400630831718444824e-01
8.907754905521869659e-03 9.999860525131225586e-01 5.872616767883300781e-01 6.488747894763946533e-02 3.102624118328094482e-01 7.427314519882202148e-01 7.835776209831237793e-01
1.328012254089117050e-02 8.615875840187072754e-01 9.999998807907104492e-01 9.997740387916564941e-01 6.767091900110244751e-02 1.249142959713935852e-01 9.997407793998718262e-01
4.845277667045593262e-01 7.100859284400939941e-01 8.600925207138061523e-01 9.938825368881225586e-01 1.301441341638565063e-01 2.401641756296157837e-02 8.097822666168212891e-01
4.049409925937652588e-02 9.664548635482788086e-01 9.991995692253112793e-01 6.333483457565307617e-01 7.671131491661071777e-01 5.575789213180541992e-01 9.998096823692321777e-01
9.992239475250244141e-01 9.449092149734497070e-01 9.944122433662414551e-01 9.940692186355590820e-01 1.216439455747604370e-01 1.347303837537765503e-01 9.958464503288269043e-01
1.196128726005554199e-01 2.044729329645633698e-02 4.093828797340393066e-02 9.998273849487304688e-01 1.734476387500762939e-01 6.619633436203002930e-01 9.943931102752685547e-01
4.913922846317291260e-01 9.954891800880432129e-01 9.684889912605285645e-01 1.649645119905471802e-01 9.941799640655517578e-01 8.547019362449645996e-01 9.992778897285461426e-01
1.101604104042053223e-01 9.999357461929321289e-01 9.789254665374755859e-01 1.672671288251876831e-01 3.012330271303653717e-02 9.997792840003967285e-01 9.998430013656616211e-01
4.518629238009452820e-02 9.993531107902526855e-01 9.764727354049682617e-01 9.956511855125427246e-01 9.591120481491088867e-01 3.517454722896218300e-03 6.276239752769470215e-01
1.615653187036514282e-01 7.720742225646972656e-01 9.984367489814758301e-01 2.456075698137283325e-01 3.853021860122680664e-01 3.689061105251312256e-01 9.997954964637756348e-01
1.325675379484891891e-02 9.997387528419494629e-01 2.853915691375732422e-01 9.888952970504760742e-01 9.994975328445434570e-01 6.058480963110923767e-02 9.994130134582519531e-01
5.168694853782653809e-01 1.266394406557083130e-01 9.983220696449279785e-01 1.948110163211822510e-01 1.682955771684646606e-01 8.306889533996582031e-01 9.966335892677307129e-01
1.144083868712186813e-02 6.595963239669799805e-01 9.999963045120239258e-01 2.362727373838424683e-01 9.959235191345214844e-01 1.558674732223153114e-03 1.100168451666831970e-01
1.669253781437873840e-02 4.889086782932281494e-01 3.219531774520874023e-01 7.590125203132629395e-01 4.836612045764923096e-01 9.997894167900085449e-01 2.241517156362533569e-01
2.759520709514617920e-02 7.325278520584106445e-01 9.060825109481811523e-01 4.082907456904649734e-03 7.662515640258789062e-01 6.532771885395050049e-02 3.205134719610214233e-02
3.242962807416915894e-02 9.475482702255249023e-01 9.999188184738159180e-01 1.927378773689270020e-01 9.604609012603759766e-01 5.157327055931091309e-01 9.809232950210571289e-01
1.835101544857025146e-01 6.919809579849243164e-01 5.538538694381713867e-01 9.973878264427185059e-01 3.587064146995544434e-02 5.450309067964553833e-02 7.426454424858093262e-01
4.142263233661651611e-01 9.972854852676391602e-01 6.514117121696472168e-01 9.652710556983947754e-01 4.948948323726654053e-01 3.708677887916564941e-01 8.942949175834655762e-01
2.041839063167572021e-01 6.897811889648437500e-01 3.102385401725769043e-01 9.999744892120361328e-01 9.259734153747558594e-01 9.055809378623962402e-01 1.137332990765571594e-01
1.329269353300333023e-02 9.794542193412780762e-01 4.585215747356414795e-01 2.826671898365020752e-01 8.865895271301269531e-01 9.756011366844177246e-01 5.871700868010520935e-02
3.524914383888244629e-01 9.856107234954833984e-01 4.296495318412780762e-01 9.986295700073242188e-01 4.357666373252868652e-01 9.980086684226989746e-01 9.957883954048156738e-01
3.067566752433776855e-01 7.965942025184631348e-01 4.570600688457489014e-01 6.534034609794616699e-01 5.711821913719177246e-01 4.547378420829772949e-01 9.679071307182312012e-01
8.195672184228897095e-02 9.999867677688598633e-01 9.981045722961425781e-01 1.224008724093437195e-01 4.220755994319915771e-01 9.669017791748046875e-01 9.168387651443481445e-01
8.734064698219299316e-01 9.999326467514038086e-01 9.999961853027343750e-01 8.102674037218093872e-02 9.742600321769714355e-01 1.552307903766632080e-01 4.863854050636291504e-01
3.509711474180221558e-02 3.338917791843414307e-01 9.864517450332641602e-01 9.989261031150817871e-01 8.149994015693664551e-01 9.999769926071166992e-01 8.474662303924560547e-01
1.172784417867660522e-01 9.996461868286132812e-01 9.311372637748718262e-01 9.967514276504516602e-01 5.355609655380249023e-01 3.745683133602142334e-01 9.031168222427368164e-01
6.447938829660415649e-02 7.727221250534057617e-01 9.999886751174926758e-01 9.977775216102600098e-01 5.375341176986694336e-01 9.278480410575866699e-01 9.898957014083862305e-01
1.949559450149536133e-01 8.415086865425109863e-01 9.606824517250061035e-01 9.869173765182495117e-01 2.744153738021850586e-01 1.638478636741638184e-01 3.555447459220886230e-01
1.703258901834487915e-01 9.613794684410095215e-01 9.881677031517028809e-01 9.966276288032531738e-01 4.422582685947418213e-01 1.403096765279769897e-01 9.980412721633911133e-01
2.825439535081386566e-02 9.839864969253540039e-01 9.999408721923828125e-01 9.523085355758666992e-01 8.993460536003112793e-01 9.969543218612670898e-01 9.973179697990417480e-01
8.726210147142410278e-02 1.405580043792724609e-01 1.583573520183563232e-01 3.334320485591888428e-01 4.740509092807769775e-01 5.603470653295516968e-02 9.995680451393127441e-01
9.885938465595245361e-02 8.285547494888305664e-01 9.999943971633911133e-01 9.998784065246582031e-01 1.009723767638206482e-01 8.108074069023132324e-01 9.591561555862426758e-02
4.346156492829322815e-03 9.563177824020385742e-01 7.717894315719604492e-01 9.193952083587646484e-01 7.868788205087184906e-03 9.932439923286437988e-01 4.976994097232818604e-01
1.754009909927845001e-02 4.002493023872375488e-01 9.970243573188781738e-01 9.999526739120483398e-01 9.999940395355224609e-01 9.867534041404724121e-01 8.858058452606201172e-01
2.637757062911987305e-01 9.854294061660766602e-01 9.966056346893310547e-01 9.999440908432006836e-01 4.356331527233123779e-01 3.420749679207801819e-02 2.305069714784622192e-01
5.590344965457916260e-02 3.400659859180450439e-01 8.546038269996643066e-01 9.998531341552734375e-01 2.624029517173767090e-01 3.393049538135528564e-01 9.363605380058288574e-01
1.714017242193222046e-03 9.994531273841857910e-01 7.359703183174133301e-01 9.999701976776123047e-01 9.770948886871337891e-01 9.999547004699707031e-01 1.039070636034011841e-01
6.272730231285095215e-02 9.981859326362609863e-01 2.725293040275573730e-01 9.993287324905395508e-01 1.869661211967468262e-01 5.511767268180847168e-01 9.370008856058120728e-02
1.162648424506187439e-01 9.980598092079162598e-01 9.922056794166564941e-01 9.923067688941955566e-01 9.998819828033447266e-01 1.002845838665962219e-01 4.796280860900878906e-01
8.463058620691299438e-02 6.193536892533302307e-02 9.993034601211547852e-01 8.881264328956604004e-01 9.896034002304077148e-01 9.762426614761352539e-01 5.883497595787048340e-01
6.472451984882354736e-02 7.082976698875427246e-01 7.155034542083740234e-01 9.995627999305725098e-01 5.964828729629516602e-01 2.650556713342666626e-02 7.344215363264083862e-02
3.172423839569091797e-01 7.369472980499267578e-01 9.979532957077026367e-01 7.004265487194061279e-02 9.987568855285644531e-01 7.311074435710906982e-02 2.691422402858734131e-01
5.929774045944213867e-01 9.094958901405334473e-01 9.988942742347717285e-01 9.955800175666809082e-01 9.466870427131652832e-01 4.990799129009246826e-01 6.584236025810241699e-02
8.956919312477111816e-01 9.994881153106689453e-01 5.427649617195129395e-01 6.267240047454833984e-01 8.341324925422668457e-01 9.447389245033264160e-01 3.271771073341369629e-01
1.236277818679809570e-01 9.998078942298889160e-01 9.003436565399169922e-01 4.276163578033447266e-01 1.912794634699821472e-02 2.336937934160232544e-02 2.064738869667053223e-01
1.340523362159729004e-01 9.993824958801269531e-01 8.278495073318481445e-01 9.978715181350708008e-01 9.945547580718994141e-01 3.448741510510444641e-02 7.312172651290893555e-02
4.414872266352176666e-03 4.043150842189788818e-01 9.597138166427612305e-01 9.999312162399291992e-01 8.035318851470947266e-01 5.150175690650939941e-01 8.659267425537109375e-01
3.094009682536125183e-02 9.724400043487548828e-01 3.199086785316467285e-01 9.999787807464599609e-01 4.612242877483367920e-01 3.637307882308959961e-02 2.988312840461730957e-01
1.493538469076156616e-01 5.472564101219177246e-01 9.906830787658691406e-01 8.539451360702514648e-01 1.795803606510162354e-01 2.661334276199340820e-01 9.979097247123718262e-01
2.084727883338928223e-01 6.634325385093688965e-01 9.699081182479858398e-01 5.846104621887207031e-01 5.194664597511291504e-01 2.848961651325225830e-01 8.761563301086425781e-01
9.251139312982559204e-02 9.819827079772949219e-01 9.673086404800415039e-01 9.820654988288879395e-01 2.803096771240234375e-01 4.993818998336791992e-01 9.842720031738281250e-01
1.502874940633773804e-01 9.989326596260070801e-01 4.827557802200317383e-01 6.527052521705627441e-01 2.372879981994628906e-01 6.287662982940673828e-01 9.346239566802978516e-01
1.096426625736057758e-03 2.676504850387573242e-01 9.996365308761596680e-01 9.999296665191650391e-01 9.987719655036926270e-01 8.923390507698059082e-02 9.346416592597961426e-01
4.804523885250091553e-01 1.599764823913574219e-01 5.605472922325134277e-01 9.724927544593811035e-01 1.053486913442611694e-01 7.701623439788818359e-01 9.994863271713256836e-01
7.172080278396606445e-01 9.699156880378723145e-01 9.148645401000976562e-01 8.971013426780700684e-01 1.153723001480102539e-01 5.755028724670410156e-01 8.888071179389953613e-01
7.186663150787353516e-02 4.516194760799407959e-01 9.905104041099548340e-01 9.875677824020385742e-01 9.927801489830017090e-01 8.764025568962097168e-01 8.699837923049926758e-01
9.388379454612731934e-01 2.273821532726287842e-01 9.986189603805541992e-01 4.152603745460510254e-01 9.928915500640869141e-01 8.689961582422256470e-02 9.689558148384094238e-01
6.503723561763763428e-02 6.406221985816955566e-01 9.973043203353881836e-01 9.972270131111145020e-01 9.342984557151794434e-01 9.940452575683593750e-01 8.838858604431152344e-01
2.926535904407501221e-01 9.988447427749633789e-01 1.332126706838607788e-01 9.613693356513977051e-01 5.147613286972045898e-01 1.306587606668472290e-01 9.855595827102661133e-01
1.865865476429462433e-02 2.343878746032714844e-01 9.959011673927307129e-01 9.988363385200500488e-01 9.995167255401611328e-01 4.636707305908203125e-01 6.549316048622131348e-01
5.783384293317794800e-02 9.981945157051086426e-01 8.594362139701843262e-01 9.508210420608520508e-01 9.985957741737365723e-01 2.951759994029998779e-01 9.456720948219299316e-01
1.654600948095321655e-01 9.999550580978393555e-01 2.682583332061767578e-01 9.990076422691345215e-01 7.135160565376281738e-01 4.853732883930206299e-01 9.451732039451599121e-01
7.882725596427917480e-01 9.987626075744628906e-01 9.956350922584533691e-01 1.000000000000000000e+00 1.855528801679611206e-01 7.866994142532348633e-01 7.781837582588195801e-01
7.888143658638000488e-01 7.213513255119323730e-01 4.412285387516021729e-01 6.791560649871826172e-01 1.107097938656806946e-01 3.531796932220458984e-01 2.173232473433017731e-02
8.962087631225585938e-01 5.405211448669433594e-01 8.877548575401306152e-01 9.998053908348083496e-01 5.201538801193237305e-01 6.545271873474121094e-01 6.892531514167785645e-01
