# bkg-pred	mN=2000GeV-pred	mN=2200GeV-pred	mN=2300GeV-pred	mN=2700GeV-pred	mN=3000GeV-pred
2.793353237211704254e-02 9.519177079200744629e-01 2.977837026119232178e-01 9.055690765380859375e-01 1.209563985466957092e-01 6.682565808296203613e-01
2.480747699737548828e-01 9.997811913490295410e-01 5.134811401367187500e-01 7.517472505569458008e-01 6.176325678825378418e-01 9.272026419639587402e-01
2.403963953256607056e-01 6.638398170471191406e-01 1.138325110077857971e-01 5.712912678718566895e-01 6.298187971115112305e-01 3.704417869448661804e-02
5.303609967231750488e-01 7.807971835136413574e-01 3.085092902183532715e-01 9.998528957366943359e-01 3.222225308418273926e-01 9.380900859832763672e-01
2.022744715213775635e-02 9.987714886665344238e-01 9.843256473541259766e-01 9.678390026092529297e-01 8.967933654785156250e-01 2.006889432668685913e-01
2.019409984350204468e-01 9.631419181823730469e-01 2.179781645536422729e-01 9.791156053543090820e-01 9.933747649192810059e-01 9.721217751502990723e-01
3.436836004257202148e-01 5.599780082702636719e-01 8.283042311668395996e-01 8.375870585441589355e-01 9.442685842514038086e-01 6.518809795379638672e-01
5.781109333038330078e-01 8.144217133522033691e-01 3.733388781547546387e-01 8.209209442138671875e-01 3.512578010559082031e-01 7.185595631599426270e-01
5.165269374847412109e-01 7.145616412162780762e-01 1.455574780702590942e-01 3.272285312414169312e-02 9.335616827011108398e-01 1.833778321743011475e-01
4.943076074123382568e-01 9.687241911888122559e-01 9.837684035301208496e-01 2.983106859028339386e-02 8.870421051979064941e-01 9.995926022529602051e-01
7.617812156677246094e-01 9.169433712959289551e-01 4.060331284999847412e-01 4.673508107662200928e-01 3.408459126949310303e-01 3.682547807693481445e-01
1.220201253890991211e-01 9.676952958106994629e-01 6.579174399375915527e-01 9.874920845031738281e-01 9.101011753082275391e-01 6.255556941032409668e-01
6.520490050315856934e-01 9.799073934555053711e-01 9.997408986091613770e-01 9.875299930572509766e-01 5.604535937309265137e-01 9.964913725852966309e-01
9.206815809011459351e-02 9.847723245620727539e-01 9.260244965553283691e-01 8.555978536605834961e-01 3.303649127483367920e-01 9.284772276878356934e-01
1.954036355018615723e-01 9.785519242286682129e-01 8.767768144607543945e-01 6.345509886741638184e-01 9.437695741653442383e-01 7.908692955970764160e-01
1.754113286733627319e-01 1.887560486793518066e-01 9.996486902236938477e-01 5.722725391387939453e-01 9.198489189147949219e-01 4.851925373077392578e-01
1.303549706935882568e-01 9.898889660835266113e-01 6.645258069038391113e-01 7.402277588844299316e-01 2.877310514450073242e-01 1.958904415369033813e-01
2.821785211563110352e-01 9.997618794441223145e-01 1.841815263032913208e-01 3.772800564765930176e-01 4.720549583435058594e-01 9.948693513870239258e-01
6.558666378259658813e-02 9.547922611236572266e-01 9.992889165878295898e-01 2.378657013177871704e-01 5.354388952255249023e-01 7.009305357933044434e-01
4.164135754108428955e-01 7.455659508705139160e-01 3.996507823467254639e-01 4.905079007148742676e-01 3.116339743137359619e-01 2.854218780994415283e-01
4.206323027610778809e-01 4.626719653606414795e-01 9.994194507598876953e-01 4.038718044757843018e-01 8.956198096275329590e-01 3.976899087429046631e-01
2.522551119327545166e-01 3.329951167106628418e-01 8.204293847084045410e-01 5.091187953948974609e-01 1.290666460990905762e-01 6.284240484237670898e-01
2.887004911899566650e-01 7.994549274444580078e-01 3.135463297367095947e-01 7.562319040298461914e-01 9.958412051200866699e-01 8.708392977714538574e-01
9.523500800132751465e-01 2.472704648971557617e-01 5.335333943367004395e-01 6.169802546501159668e-01 8.478920459747314453e-01 8.789821863174438477e-01
8.705481290817260742e-01 9.190935492515563965e-01 9.844361543655395508e-01 9.909827113151550293e-01 6.229087710380554199e-01 8.457743525505065918e-01
2.336092889308929443e-01 1.255003660917282104e-01 9.484198093414306641e-01 8.532900810241699219e-01 3.815207481384277344e-01 9.580131173133850098e-01
2.798022143542766571e-02 8.854612112045288086e-01 9.984118938446044922e-01 5.558217763900756836e-01 9.983596205711364746e-01 9.947277903556823730e-01
9.013352990150451660e-01 1.514626443386077881e-01 7.049549221992492676e-01 9.714988470077514648e-01 9.470742344856262207e-01 6.951286196708679199e-01
4.824111163616180420e-01 9.995843768119812012e-01 7.777301073074340820e-01 7.565914392471313477e-01 9.505106210708618164e-01 9.434984326362609863e-01
2.878155410289764404e-01 9.991758465766906738e-01 5.680359005928039551e-01 7.174097895622253418e-01 9.231041073799133301e-01 7.339889407157897949e-01
5.307164788246154785e-01 6.460102796554565430e-01 4.508251249790191650e-01 9.996273517608642578e-01 9.999424219131469727e-01 9.996985197067260742e-01
5.087035894393920898e-01 4.705009162425994873e-01 2.605810463428497314e-01 9.300258159637451172e-01 7.865210771560668945e-01 7.133584022521972656e-01
1.142445057630538940e-01 7.542778849601745605e-01 9.414432644844055176e-01 9.959957599639892578e-01 9.991827607154846191e-01 9.267632961273193359e-01
6.638180613517761230e-01 9.485545158386230469e-01 7.737380266189575195e-01 7.041313052177429199e-01 4.191140830516815186e-01 7.102461457252502441e-01
4.748124629259109497e-02 3.246354460716247559e-01 9.972804784774780273e-01 9.451263546943664551e-01 8.756037354469299316e-01 5.996508002281188965e-01
8.172280155122280121e-03 2.708141803741455078e-01 8.447051644325256348e-01 9.977422952651977539e-01 5.655429959297180176e-01 2.396623976528644562e-02
7.281057238578796387e-01 9.855711460113525391e-01 9.618495106697082520e-01 3.034615516662597656e-01 8.334580659866333008e-01 5.878376364707946777e-01
4.036702960729598999e-02 9.518817067146301270e-01 7.798933982849121094e-01 9.626980423927307129e-01 6.251080036163330078e-01 7.218348383903503418e-01
4.722478687763214111e-01 7.207652926445007324e-01 9.693418741226196289e-01 9.733285903930664062e-01 9.810774922370910645e-01 4.492765367031097412e-01
8.056898117065429688e-01 8.444337844848632812e-01 4.748192429542541504e-01 1.994571387767791748e-01 1.640903800725936890e-01 9.110048413276672363e-01
2.205234719440340996e-03 3.354549109935760498e-01 1.456103753298521042e-02 9.549180269241333008e-01 5.944874286651611328e-01 5.784949064254760742e-01
4.608309268951416016e-01 6.695643067359924316e-01 9.819975495338439941e-01 9.883384108543395996e-01 2.579855024814605713e-01 7.142124772071838379e-01
1.637167781591415405e-01 3.842033743858337402e-01 1.405602246522903442e-01 8.583657145500183105e-01 7.796796560287475586e-01 8.372150659561157227e-01
1.863843053579330444e-01 7.439525127410888672e-01 9.998047947883605957e-01 5.866422653198242188e-01 5.887094140052795410e-01 6.901803612709045410e-01
1.771558821201324463e-01 7.358374595642089844e-01 9.961613416671752930e-01 9.990875720977783203e-01 6.183915138244628906e-01 5.824128389358520508e-01
4.911020696163177490e-01 9.883062243461608887e-01 4.364975988864898682e-01 3.132955729961395264e-01 8.875939846038818359e-01 8.370682597160339355e-02
8.288378268480300903e-02 4.393952190876007080e-01 9.999785423278808594e-01 6.683689951896667480e-01 4.571529924869537354e-01 6.540490984916687012e-01
1.510178446769714355e-01 6.944450736045837402e-01 3.046470284461975098e-01 9.257602691650390625e-01 6.707639247179031372e-02 9.463212490081787109e-01
1.066313907504081726e-01 8.017150163650512695e-01 9.992896318435668945e-01 8.355481028556823730e-01 5.717449784278869629e-01 4.034294486045837402e-01
2.129607498645782471e-01 9.882591962814331055e-01 3.667496442794799805e-01 7.458022832870483398e-01 9.390434026718139648e-01 3.653883635997772217e-01
1.022153645753860474e-01 9.999723434448242188e-01 1.495083570480346680e-01 9.999336004257202148e-01 6.467002630233764648e-01 2.965663075447082520e-01
4.542759619653224945e-03 9.985687732696533203e-01 9.570002555847167969e-01 6.851877570152282715e-01 1.459074318408966064e-01 9.777581095695495605e-01
3.839402198791503906e-01 3.154022395610809326e-01 8.043405413627624512e-01 9.993025064468383789e-01 5.761766433715820312e-01 3.139189779758453369e-01
8.220870792865753174e-02 9.270356893539428711e-01 9.786064624786376953e-01 9.995021820068359375e-01 9.012029767036437988e-01 9.448574781417846680e-01
7.682586908340454102e-01 8.051682114601135254e-01 6.344512701034545898e-01 7.616723179817199707e-01 2.105945348739624023e-02 4.885188639163970947e-01
1.675675511360168457e-01 5.491093397140502930e-01 9.982382059097290039e-01 8.533010631799697876e-02 9.203330874443054199e-01 4.366663098335266113e-01
3.275472819805145264e-01 9.821547269821166992e-01 9.644477367401123047e-01 9.597163200378417969e-01 9.710813760757446289e-01 1.968512386083602905e-01
3.853712975978851318e-01 3.885749578475952148e-01 9.970546960830688477e-01 9.753344655036926270e-01 7.833563089370727539e-01 8.987974524497985840e-01
2.278182096779346466e-02 9.131681323051452637e-01 7.373495101928710938e-01 4.445229768753051758e-01 9.999942779541015625e-01 4.630494415760040283e-01
6.120215356349945068e-02 9.989093542098999023e-01 2.191715240478515625e-01 9.999983310699462891e-01 9.942587614059448242e-01 4.214574098587036133e-01
2.472139447927474976e-01 9.991888403892517090e-01 8.598274737596511841e-02 9.885928630828857422e-01 3.855917155742645264e-01 6.004361510276794434e-01
3.413022160530090332e-01 8.135342001914978027e-01 6.926771998405456543e-01 5.742756128311157227e-01 6.807464361190795898e-01 9.983692765235900879e-01
5.764565616846084595e-02 9.600563049316406250e-01 9.999970197677612305e-01 8.660290241241455078e-01 4.446142613887786865e-01 3.707073628902435303e-01
3.108888864517211914e-02 9.223462343215942383e-01 2.688067257404327393e-01 3.249171748757362366e-02 3.986695110797882080e-01 6.824042201042175293e-01
1.987100988626480103e-01 6.313600540161132812e-01 7.768936753273010254e-01 9.896300435066223145e-01 3.410702943801879883e-01 6.545382738113403320e-01
3.809797763824462891e-01 8.957900404930114746e-01 9.981506466865539551e-01 6.351962089538574219e-01 6.614440679550170898e-01 1.235141530632972717e-01
7.841525673866271973e-01 3.227046728134155273e-01 8.582369685173034668e-01 3.826794028282165527e-02 5.309637784957885742e-01 7.954020053148269653e-02
3.676558434963226318e-01 4.025096893310546875e-01 3.504110276699066162e-01 9.896546602249145508e-01 1.242522299289703369e-01 7.496398091316223145e-01
5.050007104873657227e-01 7.925311923027038574e-01 9.999520778656005859e-01 1.177382692694664001e-01 1.338436305522918701e-01 2.977190911769866943e-01
2.245305478572845459e-01 9.908785223960876465e-01 9.615085124969482422e-01 6.703191399574279785e-01 9.109589457511901855e-01 2.613165676593780518e-01
2.709014415740966797e-01 3.259127438068389893e-01 9.127298593521118164e-01 8.697507977485656738e-01 7.345204949378967285e-01 7.690554261207580566e-01
6.597363948822021484e-01 8.928953409194946289e-01 8.373194336891174316e-01 9.065690040588378906e-01 4.754483997821807861e-01 5.947566628456115723e-01
4.312305152416229248e-01 9.999531507492065430e-01 5.218206644058227539e-01 9.162256121635437012e-01 9.997308850288391113e-01 9.776588082313537598e-01
5.407106131315231323e-02 8.614547848701477051e-01 3.241835236549377441e-01 9.722209572792053223e-01 6.336088776588439941e-01 9.992597699165344238e-01
1.650586910545825958e-02 8.335222005844116211e-01 2.755330801010131836e-01 6.916663646697998047e-01 9.049801826477050781e-01 2.772291302680969238e-01
5.120205879211425781e-01 9.991180300712585449e-01 2.586387097835540771e-01 6.232599616050720215e-01 5.197308063507080078e-01 6.709129214286804199e-01
8.217513561248779297e-01 9.703381061553955078e-01 9.996517896652221680e-01 9.999697208404541016e-01 2.639430165290832520e-01 4.690145254135131836e-01
2.085017226636409760e-02 9.891915917396545410e-01 9.965693950653076172e-01 3.553349077701568604e-01 8.496263027191162109e-01 9.700170755386352539e-01
2.512083649635314941e-01 9.997715353965759277e-01 7.312738299369812012e-01 9.812628626823425293e-01 7.770260572433471680e-01 4.724933803081512451e-01
7.054511904716491699e-01 9.568185210227966309e-01 1.184318214654922485e-01 7.701740860939025879e-01 9.679589271545410156e-01 8.806465268135070801e-01
7.361136674880981445e-01 6.887995600700378418e-01 4.644563794136047363e-01 7.917066216468811035e-01 4.627004563808441162e-01 8.973991274833679199e-01
1.291078478097915649e-01 9.979645013809204102e-01 9.625016450881958008e-01 1.643122136592864990e-01 9.291621297597885132e-02 9.662250876426696777e-01
7.368416339159011841e-02 9.953415393829345703e-01 9.983764886856079102e-01 1.057114303112030029e-01 8.521889448165893555e-01 6.994264125823974609e-01
8.622547984123229980e-02 9.605047106742858887e-01 9.995953440666198730e-01 9.988485574722290039e-01 9.661516547203063965e-02 4.849697276949882507e-02
6.567622721195220947e-02 1.801138222217559814e-01 8.393236994743347168e-01 9.999952316284179688e-01 1.633127927780151367e-01 4.277310520410537720e-02
5.798855563625693321e-04 9.421222805976867676e-01 9.193840622901916504e-01 9.357492327690124512e-01 2.084105610847473145e-01 3.729264140129089355e-01
6.676047444343566895e-01 9.840038418769836426e-01 6.097233295440673828e-01 2.234393209218978882e-01 2.990718781948089600e-01 4.900333583354949951e-01
2.612793445587158203e-01 3.273731172084808350e-01 7.575500607490539551e-01 8.107069134712219238e-01 5.448538064956665039e-01 2.712046802043914795e-01
2.253228425979614258e-01 6.867957115173339844e-01 1.000000000000000000e+00 5.497274398803710938e-01 8.735847473144531250e-01 2.843784391880035400e-01
6.151117682456970215e-01 4.787369444966316223e-02 9.495580196380615234e-01 4.501253962516784668e-01 4.230375885963439941e-01 9.328750371932983398e-01
7.475335597991943359e-01 7.596468329429626465e-01 9.999828338623046875e-01 3.874405622482299805e-01 9.318299293518066406e-01 7.805284857749938965e-01
9.701753151603043079e-04 1.424062103033065796e-01 8.029083609580993652e-01 5.888177156448364258e-01 8.397601842880249023e-01 3.107852041721343994e-01
7.885301709175109863e-01 7.910982370376586914e-01 9.463837146759033203e-01 1.178130209445953369e-01 8.164302706718444824e-01 3.402701318264007568e-01
1.952800452709197998e-01 9.934610128402709961e-01 9.970650076866149902e-01 2.430640012025833130e-01 6.392218470573425293e-01 6.304314732551574707e-01
5.647716578096151352e-03 5.766155123710632324e-01 7.259065508842468262e-01 9.290847778320312500e-01 5.708966255187988281e-01 5.327477455139160156e-01
1.549460738897323608e-01 7.938486337661743164e-01 7.275000214576721191e-01 8.920058608055114746e-01 9.938029050827026367e-01 4.953551888465881348e-01
1.373786926269531250e-01 9.999997615814208984e-01 4.753145575523376465e-02 3.256866633892059326e-01 5.419983267784118652e-01 3.881334066390991211e-01
6.435860693454742432e-02 9.469611644744873047e-01 9.602579474449157715e-01 4.031562805175781250e-01 4.020649492740631104e-01 8.310903310775756836e-01
6.699559688568115234e-01 4.023752510547637939e-01 9.999952316284179688e-01 2.265156358480453491e-01 6.734606623649597168e-01 7.154846191406250000e-01
5.327402353286743164e-01 2.427340298891067505e-01 9.059949517250061035e-01 9.012807011604309082e-01 6.922003626823425293e-01 5.745683312416076660e-01
3.486069440841674805e-01 9.584674835205078125e-01 1.829473227262496948e-01 2.217431962490081787e-01 6.015232205390930176e-01 7.060863375663757324e-01
3.865635395050048828e-01 9.635269045829772949e-01 9.999905824661254883e-01 1.831648945808410645e-01 1.781572103500366211e-01 6.954960823059082031e-01
3.333190977573394775e-01 8.400461673736572266e-01 4.887213408946990967e-01 7.227838784456253052e-02 4.857889115810394287e-01 2.302435934543609619e-01
2.557997405529022217e-01 9.997183680534362793e-01 3.999706208705902100e-01 6.677194833755493164e-01 1.327425055205821991e-02 6.479812860488891602e-01
3.794102072715759277e-01 6.997581571340560913e-02 1.951556503772735596e-01 8.882229924201965332e-01 8.853506445884704590e-01 3.688657581806182861e-01
5.445552468299865723e-01 5.969651937484741211e-01 5.282776355743408203e-01 3.996304273605346680e-01 2.657328248023986816e-01 5.341249704360961914e-01
5.816698074340820312e-02 1.998772621154785156e-01 9.636668562889099121e-01 9.972962737083435059e-01 9.991766810417175293e-01 7.848626375198364258e-01
1.881674528121948242e-01 6.843180060386657715e-01 7.810316234827041626e-02 7.427294850349426270e-01 8.631008863449096680e-01 7.217694073915481567e-02
9.954175949096679688e-01 9.527297019958496094e-01 9.352456331253051758e-01 9.999220371246337891e-01 9.722487330436706543e-01 7.805417776107788086e-01
5.423470735549926758e-01 4.221027716994285583e-03 7.539051771163940430e-01 9.912052750587463379e-01 2.489669248461723328e-02 9.969082474708557129e-01
2.468519061803817749e-01 1.930708736181259155e-01 6.681250929832458496e-01 9.882555007934570312e-01 4.332194626331329346e-01 9.585784077644348145e-01
9.889935851097106934e-01 8.027513027191162109e-01 9.999302625656127930e-01 6.860550642013549805e-01 3.978266417980194092e-01 7.294561862945556641e-01
9.311421960592269897e-02 5.049889087677001953e-01 9.167553186416625977e-01 5.762495994567871094e-01 3.697359263896942139e-01 4.646815657615661621e-01
1.902412176132202148e-01 9.772754311561584473e-01 9.953070282936096191e-01 1.922095268964767456e-01 7.625084519386291504e-01 3.435610532760620117e-01
7.031525969505310059e-01 9.668948054313659668e-01 7.580130696296691895e-01 5.725645422935485840e-01 3.415915071964263916e-01 7.166922688484191895e-01
4.315357506275177002e-01 3.323993384838104248e-01 6.217646002769470215e-01 9.849987626075744629e-01 7.307748198509216309e-01 5.543919801712036133e-01
4.935536086559295654e-01 9.209344983100891113e-01 7.843331694602966309e-01 5.023516416549682617e-01 9.264203906059265137e-01 8.967208862304687500e-01
8.795943856239318848e-01 8.867838382720947266e-01 9.993533492088317871e-01 9.671226143836975098e-01 9.979059696197509766e-01 4.553716480731964111e-01
1.193900704383850098e-01 6.314160227775573730e-01 9.221313595771789551e-01 1.588249951601028442e-01 8.522934317588806152e-01 7.471921443939208984e-01
2.877990901470184326e-02 9.250871539115905762e-01 9.997457861900329590e-01 7.003707289695739746e-01 6.892494559288024902e-01 9.896585345268249512e-01
7.792844623327255249e-02 9.854813218116760254e-01 9.990610480308532715e-01 9.834994673728942871e-01 7.836726903915405273e-01 4.653856158256530762e-01
6.946975737810134888e-02 9.376230835914611816e-01 7.245426177978515625e-01 6.085398197174072266e-01 9.961830973625183105e-01 7.347253561019897461e-01
6.695664674043655396e-02 4.333950579166412354e-01 9.930408000946044922e-01 7.640520930290222168e-01 9.075002074241638184e-01 4.103213921189308167e-02
6.301240622997283936e-02 9.934689998626708984e-01 5.319893360137939453e-01 9.963370561599731445e-01 1.063630580902099609e-01 2.534211277961730957e-01
4.234023392200469971e-01 6.192079186439514160e-01 2.421547174453735352e-01 9.999924898147583008e-01 1.128011345863342285e-01 3.755941689014434814e-01
6.796171069145202637e-01 8.081403970718383789e-01 1.838361024856567383e-01 9.980642199516296387e-01 4.377022385597229004e-01 9.794055819511413574e-01
5.472274422645568848e-01 9.941791296005249023e-01 5.529311671853065491e-02 8.721420764923095703e-01 6.759109497070312500e-01 9.286158084869384766e-01
4.880670830607414246e-02 9.139605760574340820e-01 2.434348613023757935e-01 5.111785531044006348e-01 9.094902873039245605e-01 8.700860738754272461e-01
6.438816785812377930e-01 9.455713629722595215e-01 7.582214474678039551e-01 9.983066320419311523e-01 4.022268056869506836e-01 5.282100439071655273e-01
7.549285143613815308e-02 9.925972223281860352e-01 9.952833056449890137e-01 7.078561186790466309e-01 6.662688255310058594e-01 4.753821194171905518e-01
6.417599320411682129e-01 6.754128932952880859e-01 1.484460532665252686e-01 9.965870380401611328e-01 9.992934465408325195e-01 3.593637943267822266e-01
1.596934795379638672e-01 9.996974468231201172e-01 9.881206750869750977e-01 4.484011828899383545e-01 6.640880703926086426e-01 5.878286957740783691e-01
2.152211666107177734e-01 9.984959363937377930e-01 9.110167026519775391e-01 8.839653134346008301e-01 8.899294734001159668e-01 6.725785322487354279e-03
6.542780399322509766e-01 9.798893332481384277e-01 7.957829236984252930e-01 9.970263838768005371e-01 6.484124660491943359e-01 9.696257114410400391e-01
2.074438706040382385e-02 5.248381495475769043e-01 9.994785189628601074e-01 1.426840126514434814e-01 9.287828803062438965e-01 7.242100834846496582e-01
7.164130359888076782e-02 9.899246692657470703e-01 3.786738514900207520e-01 1.525116711854934692e-01 6.325370073318481445e-01 6.106236204504966736e-02
1.045899372547864914e-02 5.161689594388008118e-03 6.802578568458557129e-01 9.988542795181274414e-01 6.024899482727050781e-01 6.437838822603225708e-02
2.724739313125610352e-01 9.943226575851440430e-01 6.133283972740173340e-01 8.569219112396240234e-01 6.866316795349121094e-01 6.683819293975830078e-01
2.744155004620552063e-02 2.528761029243469238e-01 9.977648258209228516e-01 1.869331598281860352e-01 9.504712224006652832e-01 9.861721396446228027e-01
1.418288331478834152e-02 9.980046153068542480e-01 8.845811486244201660e-01 9.188002943992614746e-01 9.382792711257934570e-01 9.492790102958679199e-01
4.052649810910224915e-02 7.020806074142456055e-01 9.915898442268371582e-01 6.609413623809814453e-01 6.014263629913330078e-01 9.626346230506896973e-01
9.242081642150878906e-02 9.818967580795288086e-01 9.960381984710693359e-01 9.999973773956298828e-01 9.968890547752380371e-01 9.947574138641357422e-01
7.352599501609802246e-01 2.180189192295074463e-01 9.969630837440490723e-01 8.601003885269165039e-02 6.690652370452880859e-01 2.636412382125854492e-01
1.960840821266174316e-01 9.932712912559509277e-01 9.997369647026062012e-01 3.056808412075042725e-01 9.999939203262329102e-01 8.412462472915649414e-01
1.465182900428771973e-01 9.883214831352233887e-01 9.653958082199096680e-01 9.999660253524780273e-01 7.690563797950744629e-01 4.615581929683685303e-01
1.960186660289764404e-01 4.652062654495239258e-01 9.578368663787841797e-01 7.045996785163879395e-01 5.950848460197448730e-01 3.602605760097503662e-01
4.846342206001281738e-01 7.530398368835449219e-01 5.263836383819580078e-01 6.250205039978027344e-01 2.784222364425659180e-01 2.461278736591339111e-01
4.252577573060989380e-02 5.946166515350341797e-01 5.530419945716857910e-01 6.983667612075805664e-01 7.229571789503097534e-02 2.538373172283172607e-01
1.101475507020950317e-01 9.999274015426635742e-01 9.627125263214111328e-01 9.827579855918884277e-01 8.688103556632995605e-01 3.042114973068237305e-01
5.939320325851440430e-01 5.948559641838073730e-01 9.911437034606933594e-01 1.849827319383621216e-01 1.774666272103786469e-02 5.975946187973022461e-01
4.621886610984802246e-01 9.765264391899108887e-01 5.375328063964843750e-01 7.370668649673461914e-01 4.342887401580810547e-01 9.796286225318908691e-01
3.678873777389526367e-01 1.530813574790954590e-01 9.240313768386840820e-01 4.531840085983276367e-01 2.670139670372009277e-01 3.418259322643280029e-01
5.903397873044013977e-02 5.489112138748168945e-01 9.368924498558044434e-01 9.881424307823181152e-01 6.050646901130676270e-01 4.117849469184875488e-01
1.741136312484741211e-01 9.003351330757141113e-01 1.371898204088211060e-01 9.710341691970825195e-01 7.358739376068115234e-01 4.728453755378723145e-01
5.634130835533142090e-01 3.325963318347930908e-01 6.044798716902732849e-02 3.079122900962829590e-01 5.166524648666381836e-01 6.681148409843444824e-01
9.126310236752033234e-03 9.995059967041015625e-01 7.184293270111083984e-01 8.209918439388275146e-02 9.998247027397155762e-01 5.053857713937759399e-02
2.642287611961364746e-01 7.246620059013366699e-01 8.202768564224243164e-01 9.029642939567565918e-01 2.313958257436752319e-01 8.888999819755554199e-01
5.707042813301086426e-01 7.909644246101379395e-01 9.382585883140563965e-01 5.419376492500305176e-01 9.412361383438110352e-01 4.897197708487510681e-02
4.575168788433074951e-01 7.165853977203369141e-01 2.240075021982192993e-01 4.017349779605865479e-01 1.378181278705596924e-01 2.948254346847534180e-01
9.761064648628234863e-01 7.852337360382080078e-01 9.897636175155639648e-01 9.587330222129821777e-01 5.319303870201110840e-01 8.470059633255004883e-01
3.064425587654113770e-01 7.613428235054016113e-01 7.661644220352172852e-01 9.771034717559814453e-01 9.999926090240478516e-01 7.625983953475952148e-01
2.957617342472076416e-01 8.776023983955383301e-01 9.065671563148498535e-01 3.958061933517456055e-01 9.970622658729553223e-01 8.979295492172241211e-01
9.738025814294815063e-02 9.636336565017700195e-02 9.095436930656433105e-01 9.401457905769348145e-01 8.050684332847595215e-01 9.617227315902709961e-01
1.688770055770874023e-01 9.941074848175048828e-01 1.096680834889411926e-01 8.992453217506408691e-01 4.832427501678466797e-01 3.498151004314422607e-01
2.021216005086898804e-01 9.357796907424926758e-01 2.526937425136566162e-01 6.753852367401123047e-01 2.021251022815704346e-01 7.222883105278015137e-01
6.906945109367370605e-01 8.779709935188293457e-01 9.279258847236633301e-01 3.302315622568130493e-02 9.926992058753967285e-01 9.359442591667175293e-01
6.880535483360290527e-01 9.814049601554870605e-01 9.745501279830932617e-01 9.999213218688964844e-01 9.951714873313903809e-01 9.079380631446838379e-01
1.152427196502685547e-01 3.102302253246307373e-01 9.775586724281311035e-01 3.886127471923828125e-01 2.985623478889465332e-01 2.208344191312789917e-01
4.547425359487533569e-02 5.486126542091369629e-01 5.937240123748779297e-01 9.480473995208740234e-01 6.151082515716552734e-01 9.627677798271179199e-01
8.629149198532104492e-01 7.736167311668395996e-01 8.731414079666137695e-01 9.990509152412414551e-01 5.694396495819091797e-01 7.303852438926696777e-01
6.588474512100219727e-01 9.999175071716308594e-01 9.907734394073486328e-01 1.634598523378372192e-01 4.511947184801101685e-02 3.405030965805053711e-01
9.284977912902832031e-01 9.528630375862121582e-01 9.549159407615661621e-01 7.824684381484985352e-01 6.578006744384765625e-01 9.991639852523803711e-01
9.432938098907470703e-01 4.788859784603118896e-01 6.459988951683044434e-01 6.130443215370178223e-01 9.619879722595214844e-01 9.348434209823608398e-01
3.875500559806823730e-01 9.094685912132263184e-01 9.874461889266967773e-01 1.904795616865158081e-01 8.274390697479248047e-01 5.904107093811035156e-01
1.552986055612564087e-01 9.790137410163879395e-01 4.358901679515838623e-01 9.973840117454528809e-01 9.986765980720520020e-01 2.297865748405456543e-01
3.627747669816017151e-02 4.476278722286224365e-01 8.800744414329528809e-01 9.157304167747497559e-01 9.954598546028137207e-01 2.135670185089111328e-01
9.990386962890625000e-01 5.429763197898864746e-01 6.940309405326843262e-01 6.912747025489807129e-01 2.486993223428726196e-01 1.318717002868652344e-01
5.034830048680305481e-02 4.170499742031097412e-01 8.956221938133239746e-01 2.636609375476837158e-01 9.169055819511413574e-01 1.172008216381072998e-01
2.642225101590156555e-02 6.190472841262817383e-01 9.884655475616455078e-01 9.998198151588439941e-01 9.971529245376586914e-01 4.265877306461334229e-01
1.515561789274215698e-01 9.998378753662109375e-01 7.988558411598205566e-01 9.999142885208129883e-01 9.959068298339843750e-01 4.966095387935638428e-01
1.217747703194618225e-01 6.931365728378295898e-01 9.966272711753845215e-01 2.065440267324447632e-01 5.483198761940002441e-01 9.306160211563110352e-01
4.031726717948913574e-02 9.982911944389343262e-01 9.946159720420837402e-01 6.803845167160034180e-01 1.635441333055496216e-01 4.905831813812255859e-01
5.858418345451354980e-01 1.768968254327774048e-02 9.931290149688720703e-01 9.886574149131774902e-01 9.999973773956298828e-01 1.684514433145523071e-01
7.476572990417480469e-01 5.533763170242309570e-01 9.999362230300903320e-01 9.464250206947326660e-01 6.858151555061340332e-01 7.137151360511779785e-01
3.562767207622528076e-01 9.492649435997009277e-01 9.718135595321655273e-01 2.005056589841842651e-01 9.439142942428588867e-01 9.523071646690368652e-01
6.012860536575317383e-01 2.985890507698059082e-01 3.324263691902160645e-01 9.992305040359497070e-01 7.838386893272399902e-01 9.426142573356628418e-01
2.350236326456069946e-01 9.947926551103591919e-02 9.747720956802368164e-01 9.999289512634277344e-01 9.677212834358215332e-01 6.910740137100219727e-01
9.341623783111572266e-01 2.637339830398559570e-01 6.726365685462951660e-01 1.905497312545776367e-01 9.842665791511535645e-01 3.686574101448059082e-01
3.532563149929046631e-02 2.244124710559844971e-01 9.863428473472595215e-01 9.988467693328857422e-01 8.729417324066162109e-01 6.919510960578918457e-01
4.952360317111015320e-02 3.248614966869354248e-01 7.191638946533203125e-01 9.592162370681762695e-01 9.998828172683715820e-01 3.720607161521911621e-01
2.289238944649696350e-02 9.820527434349060059e-01 7.332474589347839355e-01 9.998919963836669922e-01 2.240886539220809937e-01 7.827400565147399902e-01
8.430550694465637207e-01 4.723689258098602295e-01 8.579065799713134766e-01 9.999924898147583008e-01 9.908561706542968750e-01 8.374271988868713379e-01
6.092092394828796387e-01 3.364788591861724854e-01 5.544199347496032715e-01 9.999344348907470703e-01 8.447767496109008789e-01 3.151302635669708252e-01
