# bkg-pred	mh=200GeV-pred	mh=300GeV-pred	mh=500GeV-pred	mh=700GeV-pred	mh=900GeV-pred	mh=1100GeV-pred
9.184428453445434570e-01 9.373170733451843262e-01 7.287155985832214355e-01 9.999737739562988281e-01 3.054180145263671875e-01 9.995728135108947754e-01 9.275502562522888184e-01
1.545014828443527222e-01 9.962859153747558594e-01 6.271064877510070801e-01 9.947395920753479004e-01 6.924183368682861328e-01 9.212973117828369141e-01 8.171102404594421387e-01
1.428929716348648071e-01 4.438370168209075928e-01 9.819221496582031250e-01 9.985311031341552734e-01 9.368536472320556641e-01 9.403888583183288574e-01 7.063115239143371582e-01
4.492048919200897217e-02 1.735782921314239502e-01 3.117990493774414062e-01 1.769544035196304321e-01 9.997748732566833496e-01 7.317336201667785645e-01 3.015248179435729980e-01
2.174016237258911133e-01 8.281012773513793945e-01 9.823083877563476562e-01 9.882979989051818848e-01 9.879729747772216797e-01 7.387376427650451660e-01 3.518861830234527588e-01
1.366191357374191284e-01 8.234792947769165039e-01 6.207359433174133301e-01 9.856837391853332520e-01 9.486980438232421875e-01 2.373600751161575317e-01 9.202750325202941895e-01
2.911793589591979980e-01 6.791675686836242676e-01 9.398065209388732910e-01 7.860989570617675781e-01 7.021765112876892090e-01 9.619484543800354004e-01 9.870268702507019043e-01
6.282658576965332031e-01 9.902800917625427246e-01 2.036439329385757446e-01 9.968125224113464355e-01 9.389590024948120117e-01 9.627530574798583984e-01 4.403701722621917725e-01
2.027146816253662109e-01 1.780753731727600098e-01 9.146826863288879395e-01 2.189307212829589844e-01 7.191023230552673340e-01 8.357255458831787109e-01 3.332465291023254395e-01
1.874610185623168945e-01 8.409013152122497559e-01 9.960337281227111816e-01 3.910661041736602783e-01 9.824634790420532227e-01 8.045474290847778320e-01 8.384829163551330566e-01
1.468826085329055786e-01 9.969244599342346191e-01 7.748224735260009766e-01 4.861332774162292480e-01 9.040991663932800293e-01 7.905244827270507812e-01 8.970037102699279785e-01
3.809846341609954834e-01 9.253140091896057129e-01 9.943359494209289551e-01 1.924500018358230591e-01 8.793708682060241699e-01 6.196272373199462891e-01 6.641542315483093262e-01
2.037639021873474121e-01 2.927841246128082275e-01 7.919871211051940918e-01 9.936134219169616699e-01 9.978765249252319336e-01 9.834846854209899902e-01 8.969959020614624023e-01
5.437680333852767944e-02 4.986043646931648254e-02 9.826030731201171875e-01 2.471864819526672363e-01 9.533622860908508301e-02 9.942286014556884766e-01 6.909539699554443359e-01
7.961016893386840820e-01 7.820665240287780762e-01 9.833259582519531250e-01 9.866265654563903809e-01 7.419918179512023926e-01 3.440530002117156982e-01 2.461782991886138916e-01
1.264178454875946045e-01 8.692044615745544434e-01 6.115611195564270020e-01 3.361715972423553467e-01 7.507424354553222656e-01 8.029078841209411621e-01 9.965282082557678223e-01
2.247184813022613525e-01 6.169326305389404297e-01 9.625057578086853027e-01 9.979598522186279297e-01 4.504154026508331299e-01 8.973465561866760254e-01 5.889852046966552734e-01
1.268356200307607651e-02 9.997594952583312988e-01 1.484678238630294800e-01 8.746656775474548340e-01 5.506735444068908691e-01 9.984006285667419434e-01 9.977783560752868652e-01
4.899574220180511475e-01 9.717822819948196411e-02 9.987420439720153809e-01 7.787472605705261230e-01 4.716710448265075684e-01 9.663523435592651367e-01 3.597063720226287842e-01
9.175488948822021484e-01 2.285638153553009033e-01 3.141386210918426514e-01 1.554813235998153687e-01 9.991139769554138184e-01 8.841147422790527344e-01 4.325970113277435303e-01
2.451412081718444824e-01 9.086977839469909668e-01 8.156757354736328125e-01 9.968519806861877441e-01 9.976196885108947754e-01 9.709060788154602051e-01 5.514282584190368652e-01
3.299396485090255737e-02 9.827827215194702148e-01 9.963649511337280273e-01 5.638622641563415527e-01 9.943374991416931152e-01 4.640411436557769775e-01 9.614725708961486816e-01
1.097142547369003296e-01 8.377131223678588867e-01 3.307476639747619629e-01 5.083791613578796387e-01 9.114487767219543457e-01 9.703459739685058594e-01 5.899099111557006836e-01
1.554367244243621826e-01 3.713388741016387939e-02 7.395712733268737793e-01 9.883940219879150391e-01 9.714012145996093750e-01 8.875342607498168945e-01 9.898102283477783203e-01
3.596646487712860107e-01 2.450951337814331055e-01 8.813803791999816895e-01 4.040458798408508301e-01 3.493739068508148193e-01 1.634228378534317017e-01 3.291566967964172363e-01
7.364972829818725586e-01 1.217212602496147156e-01 9.956051707267761230e-01 8.795864582061767578e-01 9.183471202850341797e-01 9.547291994094848633e-01 6.291858553886413574e-01
2.017401903867721558e-01 9.978660941123962402e-01 4.089754521846771240e-01 9.297226667404174805e-01 6.424911022186279297e-01 9.947710633277893066e-01 5.487321019172668457e-01
1.443917751312255859e-01 7.096025943756103516e-01 9.752188324928283691e-01 3.746917843818664551e-01 8.916944265365600586e-02 9.614527821540832520e-01 9.807064533233642578e-01
1.992599666118621826e-01 9.306431412696838379e-01 6.213187798857688904e-02 9.988057613372802734e-01 9.998262524604797363e-01 8.918367028236389160e-01 9.638762474060058594e-01
2.927636802196502686e-01 3.139685392379760742e-01 8.533446192741394043e-01 7.845484614372253418e-01 4.654352962970733643e-01 3.921848535537719727e-01 9.890955090522766113e-01
8.237870335578918457e-01 2.611431106925010681e-02 9.983684420585632324e-01 9.997622370719909668e-01 9.992128610610961914e-01 9.336441755294799805e-01 9.975378513336181641e-01
9.405407309532165527e-02 5.468888878822326660e-01 9.888688325881958008e-01 8.060482740402221680e-01 7.834891080856323242e-01 9.705764651298522949e-01 9.919310212135314941e-01
3.231152594089508057e-01 7.715846896171569824e-01 9.537656307220458984e-01 1.896315366029739380e-01 9.942134022712707520e-01 9.280834197998046875e-01 5.842835307121276855e-01
7.675178647041320801e-01 9.871749281883239746e-01 6.915698051452636719e-01 2.666362822055816650e-01 9.338095188140869141e-01 9.884611368179321289e-01 6.620837450027465820e-01
1.156329810619354248e-01 1.236077845096588135e-01 3.618772923946380615e-01 7.656949758529663086e-01 2.715425491333007812e-01 3.665842413902282715e-01 8.309962749481201172e-01
3.875841200351715088e-02 2.653205096721649170e-01 2.530036866664886475e-01 9.774144887924194336e-01 9.359143972396850586e-01 9.972088932991027832e-01 9.375133514404296875e-01
6.659275293350219727e-01 1.463117003440856934e-01 2.949521541595458984e-01 1.707238554954528809e-01 3.758752644062042236e-01 9.893468022346496582e-01 8.126741647720336914e-01
9.476843476295471191e-01 7.085543870925903320e-01 9.990077614784240723e-01 3.865419328212738037e-01 7.059423327445983887e-01 9.846259951591491699e-01 7.223305106163024902e-02
2.404147386550903320e-01 1.913506686687469482e-01 8.257583975791931152e-01 2.746363878250122070e-01 9.920837879180908203e-01 9.593940973281860352e-01 5.360856652259826660e-01
8.489656448364257812e-02 2.252155840396881104e-01 7.316458225250244141e-02 9.935066699981689453e-01 6.678230762481689453e-01 3.329751491546630859e-01 8.483564257621765137e-01
1.474728062748908997e-02 1.948182582855224609e-01 9.978933930397033691e-01 7.622355222702026367e-01 9.845668673515319824e-01 9.738059639930725098e-01 4.259377121925354004e-01
1.237480938434600830e-01 9.962695837020874023e-01 1.797513812780380249e-01 9.463339447975158691e-01 2.687424421310424805e-01 7.599983811378479004e-01 9.233469516038894653e-02
8.386336266994476318e-02 9.948000907897949219e-01 9.990060925483703613e-01 4.668380022048950195e-01 9.997972846031188965e-01 9.950013756752014160e-01 9.956554174423217773e-01
3.350948914885520935e-02 9.993144273757934570e-01 8.290148973464965820e-01 9.957559704780578613e-01 2.711789906024932861e-01 6.541067957878112793e-01 6.350777745246887207e-01
1.281316876411437988e-01 1.336937099695205688e-01 4.179182648658752441e-02 9.985301494598388672e-01 9.903699755668640137e-01 7.352257966995239258e-01 8.235052227973937988e-01
2.779004573822021484e-01 9.775444269180297852e-01 9.966615438461303711e-01 9.512503743171691895e-01 6.851720213890075684e-01 9.862340688705444336e-01 2.482105046510696411e-01
2.187342196702957153e-01 9.996622800827026367e-01 8.094923496246337891e-01 8.512463569641113281e-01 1.086519584059715271e-01 9.553623795509338379e-01 3.389067202806472778e-02
7.141454219818115234e-01 2.912906110286712646e-01 6.829602122306823730e-01 7.450428605079650879e-01 8.696342110633850098e-01 9.347726702690124512e-01 9.508147835731506348e-01
2.854521572589874268e-01 9.503677487373352051e-01 9.969025254249572754e-01 9.997771382331848145e-01 4.652736485004425049e-01 2.245974689722061157e-01 7.519055008888244629e-01
7.575798779726028442e-02 5.730924606323242188e-01 9.721393585205078125e-01 5.731778740882873535e-01 8.704950213432312012e-01 9.997102618217468262e-01 8.970293998718261719e-01
7.368197292089462280e-02 9.817076921463012695e-01 9.998360872268676758e-01 9.046517610549926758e-01 1.564183682203292847e-01 2.151896655559539795e-01 7.266570329666137695e-01
3.424316346645355225e-01 8.893561959266662598e-01 9.979343414306640625e-01 8.350011706352233887e-01 9.834221005439758301e-01 2.222650200128555298e-01 8.492693901062011719e-01
2.889513671398162842e-01 2.860977351665496826e-01 9.989294409751892090e-01 9.113029837608337402e-01 9.991939663887023926e-01 8.945363163948059082e-01 9.078832864761352539e-01
4.151710569858551025e-01 9.900381565093994141e-01 9.905691146850585938e-01 8.037736415863037109e-01 4.557820260524749756e-01 7.964982986450195312e-01 9.898174405097961426e-01
1.237373128533363342e-01 1.867909282445907593e-01 2.756973206996917725e-01 9.947264790534973145e-01 8.145992755889892578e-01 1.290256232023239136e-01 9.220226407051086426e-01
1.312871426343917847e-01 9.091474413871765137e-01 9.187136292457580566e-01 3.539973199367523193e-01 8.937077522277832031e-01 4.197439253330230713e-01 3.975540995597839355e-01
1.849713623523712158e-01 9.356561899185180664e-01 1.688276827335357666e-01 5.608142018318176270e-01 6.996130943298339844e-01 9.721335172653198242e-01 9.744942188262939453e-01
7.833154201507568359e-01 1.438247691839933395e-02 6.397444009780883789e-01 9.793565273284912109e-01 9.643788337707519531e-01 9.659063816070556641e-01 8.962365984916687012e-01
9.259394556283950806e-02 8.493529558181762695e-01 1.786982417106628418e-01 2.407956719398498535e-01 9.376011490821838379e-01 9.298787117004394531e-01 9.652620553970336914e-01
1.827657073736190796e-01 3.890101015567779541e-01 8.734474182128906250e-01 1.960053443908691406e-01 9.939563870429992676e-01 6.110698580741882324e-01 1.995202302932739258e-01
2.694806158542633057e-01 9.939483404159545898e-01 3.306348621845245361e-01 7.985495328903198242e-01 8.635696768760681152e-01 2.614686787128448486e-01 7.717908024787902832e-01
1.299594491720199585e-01 6.436818838119506836e-01 5.079797506332397461e-01 5.434237718582153320e-01 4.580534994602203369e-01 2.207155525684356689e-01 1.393942236900329590e-01
2.530114352703094482e-01 8.288435339927673340e-01 9.997153878211975098e-01 9.855931401252746582e-01 9.569123983383178711e-01 9.731460213661193848e-01 7.695431113243103027e-01
2.525777518749237061e-01 5.479032397270202637e-01 2.216203659772872925e-01 9.673792719841003418e-01 9.809768795967102051e-01 3.182700872421264648e-01 7.653295993804931641e-01
1.150284335017204285e-01 4.338237047195434570e-01 9.963338375091552734e-01 8.784142136573791504e-01 8.420905470848083496e-01 9.963550567626953125e-01 5.315886139869689941e-01
5.849684774875640869e-02 4.667887985706329346e-01 9.810160994529724121e-01 9.879514575004577637e-01 1.451347321271896362e-01 9.527639150619506836e-01 3.290850520133972168e-01
2.968195974826812744e-01 1.441362351179122925e-01 9.984266757965087891e-01 6.748611330986022949e-01 9.823027253150939941e-01 2.211215943098068237e-01 5.592206120491027832e-01
1.985174119472503662e-01 9.474823474884033203e-01 9.961554408073425293e-01 9.352299571037292480e-01 7.394405603408813477e-01 7.650102674961090088e-02 4.383971095085144043e-01
5.218279361724853516e-01 3.116492629051208496e-01 1.677732467651367188e-01 8.040497899055480957e-01 9.825875163078308105e-01 8.682280778884887695e-01 6.665002107620239258e-01
7.100821733474731445e-01 9.299730658531188965e-01 8.616989254951477051e-01 9.997583031654357910e-01 9.661983847618103027e-01 5.997124910354614258e-01 2.099606692790985107e-01
3.496265411376953125e-01 9.048984646797180176e-01 7.167778015136718750e-01 8.631438612937927246e-01 9.586520195007324219e-01 4.526306986808776855e-01 2.949015498161315918e-01
1.352096199989318848e-01 9.999865293502807617e-01 9.912856221199035645e-01 9.687962532043457031e-01 2.356648445129394531e-01 2.058119028806686401e-01 6.877692937850952148e-01
1.069159954786300659e-01 9.816619753837585449e-01 3.916313499212265015e-02 9.994607567787170410e-01 8.695988655090332031e-01 9.469669461250305176e-01 6.710541844367980957e-01
2.133154720067977905e-01 9.671483039855957031e-01 6.294953227043151855e-01 3.935974240303039551e-01 8.382074832916259766e-01 7.953159809112548828e-01 4.515484869480133057e-01
9.569028764963150024e-02 9.941377639770507812e-01 1.669132113456726074e-01 9.895164370536804199e-01 9.888672232627868652e-01 3.766534626483917236e-01 9.567516446113586426e-01
9.891417026519775391e-01 9.986600875854492188e-01 2.038120180368423462e-01 9.977510571479797363e-01 6.959030032157897949e-01 9.993815422058105469e-01 7.219033837318420410e-01
9.688403010368347168e-01 1.907414495944976807e-01 9.990193843841552734e-01 2.838845551013946533e-01 1.569218337535858154e-01 7.570124864578247070e-01 3.961885571479797363e-01
3.427020013332366943e-01 9.997006654739379883e-01 9.741510748863220215e-01 4.454174041748046875e-01 9.989374279975891113e-01 9.857254028320312500e-01 1.436207294464111328e-01
6.933354139328002930e-01 8.228352665901184082e-01 1.970734149217605591e-01 8.251382708549499512e-01 6.425766348838806152e-01 6.488497257232666016e-01 9.090040326118469238e-01
2.126692682504653931e-01 2.590966522693634033e-01 9.978691339492797852e-01 4.202153980731964111e-01 2.391679137945175171e-01 9.537225961685180664e-01 9.733762145042419434e-01
4.658166766166687012e-01 9.932131767272949219e-01 5.224884748458862305e-01 9.915828108787536621e-01 9.995926022529602051e-01 9.327593445777893066e-01 8.714170455932617188e-01
2.991823852062225342e-01 9.568343758583068848e-01 6.790512204170227051e-01 9.277401566505432129e-01 9.965623021125793457e-01 2.072749882936477661e-01 5.092093348503112793e-01
6.397752463817596436e-02 8.655627369880676270e-01 1.901781260967254639e-01 9.977522492408752441e-01 9.991326928138732910e-01 4.814416170120239258e-01 6.392744779586791992e-01
1.645449697971343994e-01 1.785715073347091675e-01 9.903629422187805176e-01 9.529350399971008301e-01 6.852442026138305664e-02 6.814506649971008301e-01 7.914128899574279785e-01
4.705416858196258545e-01 9.506571292877197266e-01 4.881118237972259521e-01 9.811834096908569336e-01 5.984354019165039062e-01 9.899335503578186035e-01 5.143384933471679688e-01
1.012213751673698425e-01 6.157678365707397461e-01 9.927904605865478516e-01 9.956622719764709473e-01 9.884712696075439453e-01 3.514451086521148682e-01 9.171895980834960938e-01
1.695526391267776489e-01 3.643115460872650146e-01 8.363502621650695801e-01 9.990962743759155273e-01 6.804240942001342773e-01 9.803683161735534668e-01 5.063376426696777344e-01
3.515866696834564209e-01 9.586368203163146973e-01 9.977680444717407227e-01 9.703859686851501465e-01 9.916070699691772461e-01 3.581224977970123291e-01 7.333732843399047852e-01
6.742346286773681641e-01 1.358736455440521240e-01 9.325385093688964844e-01 2.871128618717193604e-01 9.991461038589477539e-01 7.211980819702148438e-01 2.337699979543685913e-01
5.208249688148498535e-01 2.002957612276077271e-01 9.934635162353515625e-01 8.086539506912231445e-01 9.957183003425598145e-01 9.965247511863708496e-01 2.243414223194122314e-01
3.639346957206726074e-01 6.510720849037170410e-01 7.085866928100585938e-01 7.649992108345031738e-01 9.999718666076660156e-01 4.318832755088806152e-01 3.392783999443054199e-01
1.003989800810813904e-01 6.998680830001831055e-01 8.264109492301940918e-01 9.767897725105285645e-01 9.982347488403320312e-01 9.342038631439208984e-01 4.010114967823028564e-01
1.185508519411087036e-01 4.659950435161590576e-01 9.536427855491638184e-01 9.883826375007629395e-01 9.791713356971740723e-01 8.706204295158386230e-01 2.776422798633575439e-01
2.846773266792297363e-01 9.777579903602600098e-01 8.928343057632446289e-01 9.999246597290039062e-01 9.951743483543395996e-01 8.692622184753417969e-01 8.858533501625061035e-01
1.800465881824493408e-01 3.857201933860778809e-01 9.839367866516113281e-01 2.242367118597030640e-01 1.067096814513206482e-01 9.491857886314392090e-01 2.325600087642669678e-01
8.984114229679107666e-02 1.631257236003875732e-01 9.797251820564270020e-01 9.363530278205871582e-01 9.872630238533020020e-01 8.476716876029968262e-01 9.105345010757446289e-01
5.110263228416442871e-01 7.796322107315063477e-01 9.744377136230468750e-01 9.170892238616943359e-01 9.965952038764953613e-01 9.498333334922790527e-01 7.858688235282897949e-01
4.220528900623321533e-01 6.728459596633911133e-01 9.684787988662719727e-01 8.389968276023864746e-01 4.607647061347961426e-01 9.992464780807495117e-01 9.884861707687377930e-01
1.573489904403686523e-01 4.035779833793640137e-01 9.246671199798583984e-01 9.987804293632507324e-01 2.092293053865432739e-01 2.680365443229675293e-01 9.791295528411865234e-01
3.643071353435516357e-01 7.530679553747177124e-02 9.537752866744995117e-01 9.980953335762023926e-01 7.802050113677978516e-01 9.880458712577819824e-01 9.829482436180114746e-01
2.776148170232772827e-02 4.110597372055053711e-01 9.572328925132751465e-01 9.982200264930725098e-01 9.981862902641296387e-01 7.364513278007507324e-01 8.363872766494750977e-01
7.871019244194030762e-01 1.500604152679443359e-01 9.769397974014282227e-01 9.445510506629943848e-01 4.529701471328735352e-01 8.955805897712707520e-01 3.095814883708953857e-01
5.851868391036987305e-01 7.402313351631164551e-01 9.996869564056396484e-01 7.947506308555603027e-01 9.996874332427978516e-01 8.591374158859252930e-01 2.007159888744354248e-01
2.844017148017883301e-01 9.267314076423645020e-01 1.297264546155929565e-01 9.551633000373840332e-01 9.655860662460327148e-01 9.934657216072082520e-01 9.897403717041015625e-01
3.270785510540008545e-01 9.837099313735961914e-01 8.761397600173950195e-01 1.164537742733955383e-01 8.467174768447875977e-01 9.871827363967895508e-01 8.828350901603698730e-01
2.544975280761718750e-01 9.618082642555236816e-01 9.782155156135559082e-01 9.011903405189514160e-01 1.668722331523895264e-01 9.500391483306884766e-01 3.667312264442443848e-01
3.701582551002502441e-01 6.483836770057678223e-01 5.408144593238830566e-01 9.831199049949645996e-01 9.691222906112670898e-01 5.761613845825195312e-01 8.686999678611755371e-01
2.120832204818725586e-01 9.838759303092956543e-01 9.949772953987121582e-01 9.438589811325073242e-01 9.940003156661987305e-01 6.993529945611953735e-02 6.277891397476196289e-01
9.468460828065872192e-02 5.075570195913314819e-02 7.527602314949035645e-01 9.582042694091796875e-01 9.968408346176147461e-01 6.300677061080932617e-01 1.023490726947784424e-01
3.093107640743255615e-01 9.906704425811767578e-01 2.406893819570541382e-01 9.709085226058959961e-01 6.426098346710205078e-01 8.883855342864990234e-01 3.254758417606353760e-01
3.077625036239624023e-01 9.999973773956298828e-01 9.864507913589477539e-01 9.999042749404907227e-01 9.971235394477844238e-01 6.821379661560058594e-01 4.433211386203765869e-01
2.402566969394683838e-01 1.169973537325859070e-01 9.998899698257446289e-01 2.280431091785430908e-01 9.481420516967773438e-01 1.953824162483215332e-01 4.300078451633453369e-01
6.754049658775329590e-01 3.517672717571258545e-01 9.991238713264465332e-01 6.916695237159729004e-01 4.774036109447479248e-01 5.533414483070373535e-01 9.876556992530822754e-01
4.877843335270881653e-02 9.951767921447753906e-01 4.742775261402130127e-01 4.579980373382568359e-01 9.734191298484802246e-01 8.875347375869750977e-01 9.417669177055358887e-01
1.476442217826843262e-01 1.856950968503952026e-01 9.724440574645996094e-01 5.073751807212829590e-01 3.312647044658660889e-01 6.733992695808410645e-01 2.837836146354675293e-01
8.813040256500244141e-01 5.981163978576660156e-01 6.445766091346740723e-01 9.990313053131103516e-01 8.132422566413879395e-01 9.961178302764892578e-01 7.738319635391235352e-01
8.450227975845336914e-02 8.889924883842468262e-01 2.082490175962448120e-01 9.997099041938781738e-01 5.278865098953247070e-01 8.422417044639587402e-01 6.305626034736633301e-01
2.269132807850837708e-02 1.527803391218185425e-01 9.743809103965759277e-01 9.961292743682861328e-01 3.100099265575408936e-01 9.977832436561584473e-01 8.916645646095275879e-01
9.942207336425781250e-01 2.155948281288146973e-01 9.926924109458923340e-01 9.062044620513916016e-01 2.979713380336761475e-01 1.808898150920867920e-02 5.084567070007324219e-01
2.532627992331981659e-02 8.017123490571975708e-02 3.509504497051239014e-01 9.109751582145690918e-01 3.983967602252960205e-01 8.876520991325378418e-01 5.508445501327514648e-01
1.827583014965057373e-01 2.620019316673278809e-01 9.697413444519042969e-01 8.251953125000000000e-01 9.689089059829711914e-01 2.081288993358612061e-01 4.778831601142883301e-01
7.454783916473388672e-01 9.276897907257080078e-01 8.488979339599609375e-01 3.505193293094635010e-01 9.935092329978942871e-01 9.996458292007446289e-01 8.146046400070190430e-01
8.503405451774597168e-01 9.043292403221130371e-01 9.890524744987487793e-01 9.857095479965209961e-01 8.777740001678466797e-01 9.232978820800781250e-01 9.948166012763977051e-01
9.873468279838562012e-01 9.983370304107666016e-01 7.128604650497436523e-01 9.792846441268920898e-01 9.944704771041870117e-01 7.933517098426818848e-01 9.997023940086364746e-01
5.148206353187561035e-01 7.753258943557739258e-01 9.540097713470458984e-01 9.526679515838623047e-01 9.051443338394165039e-01 4.507903158664703369e-01 4.061333835124969482e-01
5.585055351257324219e-01 8.709775805473327637e-01 9.566975235939025879e-01 9.998084902763366699e-01 9.989435076713562012e-01 9.888086915016174316e-01 9.878368973731994629e-01
8.995743393898010254e-01 6.897650361061096191e-01 1.099395602941513062e-01 6.773446202278137207e-01 9.990425705909729004e-01 9.734795689582824707e-01 3.260836899280548096e-01
2.672678232192993164e-01 9.996738433837890625e-01 1.060455664992332458e-01 7.627319097518920898e-01 9.865945577621459961e-01 9.798879623413085938e-01 9.828139543533325195e-01
5.290001630783081055e-02 1.442142724990844727e-01 5.579651594161987305e-01 6.296101212501525879e-01 3.906026780605316162e-01 1.805305294692516327e-02 3.928769230842590332e-01
4.079111516475677490e-01 1.549127846956253052e-01 1.346345990896224976e-01 5.516301393508911133e-01 9.931069016456604004e-01 9.796805977821350098e-01 6.608269810676574707e-01
3.117325007915496826e-01 9.997957348823547363e-01 9.963775277137756348e-01 9.499620795249938965e-01 9.810861349105834961e-01 7.011891603469848633e-01 9.518470168113708496e-01
4.419013559818267822e-01 1.039857417345046997e-01 9.370302557945251465e-01 9.967349171638488770e-01 2.534576654434204102e-01 9.977024197578430176e-01 2.059551924467086792e-01
3.460824489593505859e-01 1.524399071931838989e-01 1.252087801694869995e-01 9.801443815231323242e-01 9.184025526046752930e-01 2.723042368888854980e-01 2.250273674726486206e-01
3.398323059082031250e-02 7.538494467735290527e-01 9.992029070854187012e-01 4.089678823947906494e-01 1.301030814647674561e-01 6.574045419692993164e-01 8.862258791923522949e-01
6.675393581390380859e-01 9.985806941986083984e-01 5.231649279594421387e-01 6.005606055259704590e-01 4.059627652168273926e-01 8.301718235015869141e-01 9.933424592018127441e-01
8.577118068933486938e-02 7.493858337402343750e-01 9.983621239662170410e-01 9.697811603546142578e-01 3.478811681270599365e-01 6.848829984664916992e-01 3.100247383117675781e-01
1.756385713815689087e-01 1.607852876186370850e-01 5.000320449471473694e-02 4.658873379230499268e-01 9.834521412849426270e-01 5.650555491447448730e-01 7.280265688896179199e-01
1.579869836568832397e-01 7.544866949319839478e-02 7.070654630661010742e-01 9.995390176773071289e-01 4.833830147981643677e-02 8.692678809165954590e-01 9.892371296882629395e-01
7.720521688461303711e-01 4.024826288223266602e-01 9.783471822738647461e-01 7.342794537544250488e-01 9.729111194610595703e-01 4.305226504802703857e-01 9.791959524154663086e-01
7.560692429542541504e-01 2.843423187732696533e-01 3.621480762958526611e-01 8.623040914535522461e-01 9.790081977844238281e-01 7.972342967987060547e-01 1.207389384508132935e-01
4.210188090801239014e-01 9.420141577720642090e-01 9.986006617546081543e-01 9.365343302488327026e-02 9.892603158950805664e-01 9.399722814559936523e-01 9.821943044662475586e-01
3.185238540172576904e-01 9.875956773757934570e-01 9.989659786224365234e-01 6.012884974479675293e-01 9.703692197799682617e-01 8.661672472953796387e-01 2.543335258960723877e-01
9.011641144752502441e-01 9.992845654487609863e-01 8.548181056976318359e-01 9.950298666954040527e-01 7.194373607635498047e-01 8.884557485580444336e-01 6.248057484626770020e-01
2.181107997894287109e-01 8.658550381660461426e-01 9.401187300682067871e-01 1.344584971666336060e-01 9.170956611633300781e-01 9.931116104125976562e-01 8.065794110298156738e-01
2.702018916606903076e-01 3.132674694061279297e-01 9.986286163330078125e-01 7.926646471023559570e-01 9.993529915809631348e-01 4.579231739044189453e-01 3.600498437881469727e-01
7.326245307922363281e-02 6.564470380544662476e-02 2.268865704536437988e-01 7.812856435775756836e-01 9.973594546318054199e-01 9.990884065628051758e-01 8.382989168167114258e-01
2.284819781780242920e-01 5.923354029655456543e-01 9.620445370674133301e-01 9.841175079345703125e-01 8.517561852931976318e-02 8.326123952865600586e-01 8.048802018165588379e-01
1.092198863625526428e-01 9.905123114585876465e-01 9.685155749320983887e-01 9.754005670547485352e-01 9.973128437995910645e-01 9.654958248138427734e-01 8.561826348304748535e-01
2.032288759946823120e-01 4.571138024330139160e-01 9.987412095069885254e-01 9.030905961990356445e-01 6.399095654487609863e-01 9.631906151771545410e-01 9.916914701461791992e-01
3.038280606269836426e-01 7.735928297042846680e-01 7.379472255706787109e-01 5.988947749137878418e-01 4.300501644611358643e-01 8.242627978324890137e-01 7.311081290245056152e-01
9.441446065902709961e-01 1.230713054537773132e-01 8.622512817382812500e-01 3.063101768493652344e-01 8.542060852050781250e-01 2.302125692367553711e-01 6.799504160881042480e-01
1.938867270946502686e-01 9.953683614730834961e-01 9.943629503250122070e-01 7.844027876853942871e-01 9.214459657669067383e-01 8.762512207031250000e-01 5.941154360771179199e-01
3.594147861003875732e-01 7.653869986534118652e-01 5.962293222546577454e-02 9.086632132530212402e-01 4.421546459197998047e-01 5.505297780036926270e-01 6.058734059333801270e-01
4.955654591321945190e-02 4.583519324660301208e-02 1.416002511978149414e-01 8.936793804168701172e-01 9.133440256118774414e-01 4.476665854454040527e-01 6.894562244415283203e-01
3.071189224720001221e-01 2.091078609228134155e-01 7.529926896095275879e-01 3.682191967964172363e-01 1.285929232835769653e-01 9.973487854003906250e-01 9.785635471343994141e-01
5.578344464302062988e-01 9.953098893165588379e-01 2.018131688237190247e-02 9.806199073791503906e-01 6.251153349876403809e-01 9.958025813102722168e-01 9.841219186782836914e-01
2.245477885007858276e-01 8.104200959205627441e-01 9.996045231819152832e-01 3.448298573493957520e-01 8.133623003959655762e-01 8.570149540901184082e-01 9.766463637351989746e-01
3.048049807548522949e-01 2.953051328659057617e-01 8.748857975006103516e-01 9.995790123939514160e-01 3.213331401348114014e-01 9.708105325698852539e-01 9.582042694091796875e-01
4.000024795532226562e-01 3.201372027397155762e-01 9.918208122253417969e-01 9.803783297538757324e-01 9.974125027656555176e-01 6.569215655326843262e-01 3.634058237075805664e-01
1.156778410077095032e-01 6.490043997764587402e-01 1.847143322229385376e-01 8.159618377685546875e-01 9.677028059959411621e-01 9.881451129913330078e-01 3.849883973598480225e-01
7.026720792055130005e-02 7.446536421775817871e-02 9.966423511505126953e-01 9.689900875091552734e-01 8.736312985420227051e-01 9.933473467826843262e-01 8.280284404754638672e-01
6.866266131401062012e-01 2.670592069625854492e-01 7.849988937377929688e-01 9.975073933601379395e-01 9.282182455062866211e-01 9.368690848350524902e-01 7.004589438438415527e-01
9.118990972638130188e-03 3.335841596126556396e-01 4.040640890598297119e-01 8.239974379539489746e-01 9.601022005081176758e-01 9.855337738990783691e-01 2.481735497713088989e-01
1.728194579482078552e-02 9.435869455337524414e-01 9.996607303619384766e-01 9.958594441413879395e-01 9.800781011581420898e-01 1.936152279376983643e-01 6.545991301536560059e-01
9.258169680833816528e-02 6.966534852981567383e-01 4.708431959152221680e-01 9.965860843658447266e-01 9.974652528762817383e-01 9.854707717895507812e-01 9.207581877708435059e-01
