# bkg-pred	mN=200GeV-pred	mN=300GeV-pred	mN=500GeV-pred	mN=700GeV-pred	mN=900GeV-pred	mN=1100GeV-pred
5.739367380738258362e-02 9.961311817169189453e-01 7.007490992546081543e-01 2.781711220741271973e-01 6.913871765136718750e-01 3.573879897594451904e-01 5.192279815673828125e-01
1.932017356157302856e-01 1.469694525003433228e-01 9.600279331207275391e-01 4.649394750595092773e-01 9.997981190681457520e-01 8.994785547256469727e-01 3.308523595333099365e-01
9.895772486925125122e-02 9.915952086448669434e-01 4.002575576305389404e-01 7.488718628883361816e-01 9.976879358291625977e-01 1.458369493484497070e-01 9.832947850227355957e-01
5.784710645675659180e-01 4.822676777839660645e-01 2.531081736087799072e-01 9.940337538719177246e-01 5.913591384887695312e-01 9.792576730251312256e-02 2.355117648839950562e-01
4.839698970317840576e-01 9.958055019378662109e-01 7.670993357896804810e-02 7.394791245460510254e-01 8.242355585098266602e-01 3.071402013301849365e-01 8.814480304718017578e-01
2.772130668163299561e-01 9.896534085273742676e-01 7.042453885078430176e-01 5.153740048408508301e-01 3.660308122634887695e-01 5.067997574806213379e-01 9.889674782752990723e-01
9.459341317415237427e-02 9.726630449295043945e-01 2.580291330814361572e-01 9.788784980773925781e-01 9.956188797950744629e-01 9.999963045120239258e-01 3.330039680004119873e-01
5.259197950363159180e-02 5.016525387763977051e-01 8.240188956260681152e-01 1.066884547472000122e-01 1.635183691978454590e-01 9.459835886955261230e-01 9.807553291320800781e-01
6.393457055091857910e-01 9.377857446670532227e-01 4.921548441052436829e-02 9.820100665092468262e-01 9.602576494216918945e-01 5.939772725105285645e-01 9.623013734817504883e-01
1.652178764343261719e-01 6.791574358940124512e-01 9.944990873336791992e-01 9.985948204994201660e-01 1.068817973136901855e-01 6.452146768569946289e-01 9.448024630546569824e-01
1.815083622932434082e-01 9.729113578796386719e-01 1.316024810075759888e-01 9.786224961280822754e-01 1.260796636343002319e-01 9.359564632177352905e-02 8.568654060363769531e-01
6.396883130073547363e-01 1.664581894874572754e-01 9.873742461204528809e-01 4.742577970027923584e-01 2.839536070823669434e-01 9.958299994468688965e-01 2.639161944389343262e-01
8.170385360717773438e-01 9.919257760047912598e-01 8.845511823892593384e-02 4.206347167491912842e-01 3.586472868919372559e-01 3.185963928699493408e-01 7.881620526313781738e-01
9.609792381525039673e-02 9.802489876747131348e-01 9.627031087875366211e-01 9.808365106582641602e-01 4.559568464756011963e-01 4.840663671493530273e-01 9.897717833518981934e-01
3.960632979869842529e-01 9.688878655433654785e-01 8.148676753044128418e-01 8.914052248001098633e-01 9.878199100494384766e-01 5.575796365737915039e-01 3.732070028781890869e-01
3.028250634670257568e-01 9.600598216056823730e-01 9.993411898612976074e-01 4.180307090282440186e-01 3.981648981571197510e-01 9.946035742759704590e-01 9.284797310829162598e-01
3.133701682090759277e-01 9.755167365074157715e-01 1.251880526542663574e-01 4.588823020458221436e-01 2.956214845180511475e-01 6.357353925704956055e-02 9.568785429000854492e-01
3.901142776012420654e-01 2.757601737976074219e-01 9.295512437820434570e-01 9.943581223487854004e-01 2.251870632171630859e-01 3.937398195266723633e-01 3.944591283798217773e-01
5.629612803459167480e-01 9.912692308425903320e-01 9.999079704284667969e-01 4.099490046501159668e-01 5.921542644500732422e-01 3.563805222511291504e-01 9.962849617004394531e-01
2.293258458375930786e-01 8.464648723602294922e-01 9.429568052291870117e-01 8.777372837066650391e-01 9.623788595199584961e-01 4.575733244419097900e-01 8.361553549766540527e-01
5.880637168884277344e-01 9.971461892127990723e-01 2.641423046588897705e-01 2.621769607067108154e-01 5.924338698387145996e-01 1.654235571622848511e-01 9.958435893058776855e-01
1.987175270915031433e-02 7.891967892646789551e-01 9.975173473358154297e-01 2.065706700086593628e-01 9.999154806137084961e-01 1.102954745292663574e-01 1.812350749969482422e-01
2.917466461658477783e-01 2.227064967155456543e-01 3.166094720363616943e-01 9.992244243621826172e-01 9.984868764877319336e-01 1.427047550678253174e-01 4.690543413162231445e-01
3.307303488254547119e-01 9.638829827308654785e-01 9.626011848449707031e-01 4.607599675655364990e-01 9.979934692382812500e-01 9.628077745437622070e-01 3.257819414138793945e-01
1.790017336606979370e-01 9.530230760574340820e-01 3.790094256401062012e-01 9.992521405220031738e-01 1.897529512643814087e-01 9.995704293251037598e-01 8.411396741867065430e-01
6.649735569953918457e-01 5.646207928657531738e-01 9.930346012115478516e-01 9.201886653900146484e-01 5.900722146034240723e-01 1.027843952178955078e-01 2.505103945732116699e-01
5.141395330429077148e-02 2.256255000829696655e-01 3.709968626499176025e-01 8.738858699798583984e-01 9.711541533470153809e-01 8.140614628791809082e-02 9.698222875595092773e-01
1.686778366565704346e-01 1.880229860544204712e-01 9.022329449653625488e-01 7.966121435165405273e-01 6.385217905044555664e-01 8.699555993080139160e-01 9.992713332176208496e-01
1.140542924404144287e-01 9.988614320755004883e-01 9.942388534545898438e-01 4.909728467464447021e-01 8.273409605026245117e-01 3.363228142261505127e-01 5.097765922546386719e-01
4.440900087356567383e-01 1.339314430952072144e-01 1.001553311944007874e-01 2.940854132175445557e-01 5.510233640670776367e-01 2.207946479320526123e-01 2.998041808605194092e-01
2.322490364313125610e-01 7.122961282730102539e-01 2.291403897106647491e-02 9.055557250976562500e-01 2.939393520355224609e-01 9.935443401336669922e-01 9.282718300819396973e-01
2.348585799336433411e-02 9.881274104118347168e-01 3.952057957649230957e-01 1.129971295595169067e-01 3.155264258384704590e-01 9.993070363998413086e-01 9.128898978233337402e-01
7.083076983690261841e-02 9.986162185668945312e-01 2.012484073638916016e-01 7.987477183341979980e-01 5.880338549613952637e-01 9.036143422126770020e-01 9.817566871643066406e-01
3.771586716175079346e-01 6.343253850936889648e-01 5.775929093360900879e-01 7.691497802734375000e-01 9.712556600570678711e-01 2.529902160167694092e-01 9.798932075500488281e-01
1.926875859498977661e-01 1.135885119438171387e-01 7.126070857048034668e-01 4.402829110622406006e-01 8.687939047813415527e-01 1.978894621133804321e-01 9.638183116912841797e-01
1.370037347078323364e-01 6.616005301475524902e-01 9.288112521171569824e-01 5.178602337837219238e-01 9.824841618537902832e-01 5.410240292549133301e-01 3.896955847740173340e-01
5.457081794738769531e-01 9.867656230926513672e-01 6.146797537803649902e-01 7.919844985008239746e-01 1.068424284458160400e-01 9.883751869201660156e-01 9.661317467689514160e-01
1.226446330547332764e-01 9.944104552268981934e-01 4.212952554225921631e-01 9.302789717912673950e-02 7.587224245071411133e-01 9.226825237274169922e-01 9.956244826316833496e-01
6.135336160659790039e-01 7.745858430862426758e-01 8.317446708679199219e-01 3.508432507514953613e-01 9.262858033180236816e-01 2.538397610187530518e-01 9.759760499000549316e-01
9.332600831985473633e-01 9.059736728668212891e-01 9.149371981620788574e-01 4.500195086002349854e-01 7.814776897430419922e-01 2.665288150310516357e-01 2.478247284889221191e-01
1.805301904678344727e-01 4.375679492950439453e-01 9.990074038505554199e-01 9.937896132469177246e-01 9.982265830039978027e-01 4.964960515499114990e-01 9.818051457405090332e-01
3.915026411414146423e-02 5.779411792755126953e-01 7.489245533943176270e-01 8.593989610671997070e-01 9.344400167465209961e-01 3.502943515777587891e-01 8.699300885200500488e-01
5.675370693206787109e-01 9.991886019706726074e-01 9.115476012229919434e-01 9.990891218185424805e-01 8.191417902708053589e-02 1.867969036102294922e-01 6.985713243484497070e-01
6.889836192131042480e-01 9.038109183311462402e-01 3.646826148033142090e-01 7.905912399291992188e-01 9.980500936508178711e-01 7.054575085639953613e-01 7.190380096435546875e-01
4.585335850715637207e-01 5.961019396781921387e-01 9.990922212600708008e-01 9.255713820457458496e-01 8.175989985466003418e-01 2.024537175893783569e-01 8.564939498901367188e-01
1.601268053054809570e-01 9.990922212600708008e-01 6.683267951011657715e-01 6.429901719093322754e-01 4.007962048053741455e-01 9.857707023620605469e-01 9.046382308006286621e-01
3.678656220436096191e-01 7.736569643020629883e-01 9.999513626098632812e-01 1.913443505764007568e-01 1.920226961374282837e-01 1.808453947305679321e-01 9.915142059326171875e-01
2.613475620746612549e-01 9.996993541717529297e-01 2.790721058845520020e-01 9.656453132629394531e-01 7.839810848236083984e-02 1.922147423028945923e-01 5.920253992080688477e-01
4.469666182994842529e-01 9.886421561241149902e-01 5.985576510429382324e-01 4.494278877973556519e-02 5.806465744972229004e-01 9.931648373603820801e-01 5.736063718795776367e-01
4.099666178226470947e-01 8.375968933105468750e-01 9.630777835845947266e-01 9.984855055809020996e-01 3.524926900863647461e-01 2.698366045951843262e-01 6.466853022575378418e-01
8.316630721092224121e-01 5.266699790954589844e-01 2.706905603408813477e-01 1.809616535902023315e-01 9.903433322906494141e-01 1.651183962821960449e-01 9.017644524574279785e-01
5.119343996047973633e-01 9.862258434295654297e-01 9.866271615028381348e-01 1.712969541549682617e-01 3.856216669082641602e-01 2.047044485807418823e-01 2.794475257396697998e-01
1.923012584447860718e-01 9.990682005882263184e-01 9.561044573783874512e-01 9.599748849868774414e-01 2.585268914699554443e-01 3.313168585300445557e-01 1.519735753536224365e-01
5.449650883674621582e-01 9.042618274688720703e-01 7.608396410942077637e-01 3.547658026218414307e-01 3.512222766876220703e-01 5.700689181685447693e-02 3.810741007328033447e-01
3.874689042568206787e-01 9.836475253105163574e-01 9.999231100082397461e-01 3.128223419189453125e-01 4.657663702964782715e-01 9.347801804542541504e-01 4.624648690223693848e-01
6.987953186035156250e-01 9.786641597747802734e-01 6.049692630767822266e-01 9.998431205749511719e-01 5.714924335479736328e-01 2.942375242710113525e-01 9.355569481849670410e-01
3.706614077091217041e-01 3.625030219554901123e-01 2.843773551285266876e-02 7.332959175109863281e-01 9.904511570930480957e-01 9.991635084152221680e-01 9.923883080482482910e-01
1.007433608174324036e-01 9.986628293991088867e-01 5.145734548568725586e-01 9.778980612754821777e-01 1.441465169191360474e-01 5.562649369239807129e-01 9.185483455657958984e-01
2.211775332689285278e-01 1.665651649236679077e-01 8.484491109848022461e-01 5.778778791427612305e-01 1.384340077638626099e-01 3.207279443740844727e-01 9.854852557182312012e-01
3.207505047321319580e-01 9.436714649200439453e-01 9.992234706878662109e-01 9.990184307098388672e-01 9.484004974365234375e-01 4.891972541809082031e-01 8.574960827827453613e-01
4.864931404590606689e-01 2.339393943548202515e-01 4.011706411838531494e-01 9.522011280059814453e-01 4.987609684467315674e-01 1.368926763534545898e-01 9.996348619461059570e-01
3.538484275341033936e-01 9.942173957824707031e-01 8.191133141517639160e-01 1.589717417955398560e-01 4.518598020076751709e-01 3.835707604885101318e-01 2.207400202751159668e-01
1.734123229980468750e-01 5.821129083633422852e-01 6.387318968772888184e-01 7.480537295341491699e-01 3.016305267810821533e-01 9.963830709457397461e-01 9.482278823852539062e-01
5.509865283966064453e-02 9.668717384338378906e-01 9.988583326339721680e-01 1.108155623078346252e-01 1.361135095357894897e-01 9.978664517402648926e-01 9.391037225723266602e-01
1.224188506603240967e-01 9.243124723434448242e-01 6.171073913574218750e-01 9.949294328689575195e-01 6.162790581583976746e-02 9.926950931549072266e-01 9.521618485450744629e-01
6.485033035278320312e-01 9.987064599990844727e-01 7.653765678405761719e-01 4.216250777244567871e-01 2.329537868499755859e-01 1.784597635269165039e-01 9.707790017127990723e-01
5.866116881370544434e-01 3.369582593441009521e-01 4.212933182716369629e-01 8.197966814041137695e-01 9.980242252349853516e-01 2.156208306550979614e-01 4.816255718469619751e-02
4.455040097236633301e-01 4.878626465797424316e-01 6.001942753791809082e-01 5.608756542205810547e-01 2.512378692626953125e-01 9.981282353401184082e-01 9.130624532699584961e-01
8.031069636344909668e-01 6.256262063980102539e-01 9.943629503250122070e-01 9.999997615814208984e-01 3.479708135128021240e-01 9.262048602104187012e-01 9.910847544670104980e-01
6.837917566299438477e-01 9.622110724449157715e-01 9.398445487022399902e-01 9.998488426208496094e-01 2.211528420448303223e-01 2.240350246429443359e-01 9.951293468475341797e-01
5.164523124694824219e-01 9.973643422126770020e-01 1.479942500591278076e-01 9.912016391754150391e-01 9.447529911994934082e-01 3.421587347984313965e-01 9.953966736793518066e-01
4.962741956114768982e-02 9.943124055862426758e-01 3.546997606754302979e-01 9.986794590950012207e-01 8.761334419250488281e-01 4.721057713031768799e-01 9.987738728523254395e-01
9.641593694686889648e-01 7.884407043457031250e-01 9.105985760688781738e-01 8.121574670076370239e-02 3.386825621128082275e-01 4.844317957758903503e-02 1.554891318082809448e-01
9.208143949508666992e-01 8.211560249328613281e-01 1.611814647912979126e-01 4.252083003520965576e-01 9.817927479743957520e-01 6.210856884717941284e-02 9.891110062599182129e-01
2.255276739597320557e-01 9.756643772125244141e-01 9.793135523796081543e-01 9.996985197067260742e-01 2.034680843353271484e-01 1.818068176507949829e-01 9.601498246192932129e-01
2.025486975908279419e-01 9.475889801979064941e-01 9.990334510803222656e-01 8.571391105651855469e-01 9.999769926071166992e-01 2.919052243232727051e-01 1.800137609243392944e-01
3.515627086162567139e-01 2.383678406476974487e-01 9.471159577369689941e-01 9.325811862945556641e-01 7.268728613853454590e-01 6.326464414596557617e-01 5.920838117599487305e-01
1.201245561242103577e-01 8.047884106636047363e-01 4.534672796726226807e-01 4.383508265018463135e-01 1.578121781349182129e-01 3.791558742523193359e-01 7.517018318176269531e-01
2.274294644594192505e-01 8.078868985176086426e-01 6.211488842964172363e-01 4.316938519477844238e-01 9.854875802993774414e-01 6.014779806137084961e-01 8.300438523292541504e-01
4.116966128349304199e-01 8.457766175270080566e-01 9.366705417633056641e-01 9.637172222137451172e-01 9.999654293060302734e-01 4.723072424530982971e-02 7.449226975440979004e-01
2.624529302120208740e-01 7.301383465528488159e-02 9.999908208847045898e-01 3.696466684341430664e-01 9.691848754882812500e-01 5.437593460083007812e-01 9.920300245285034180e-01
1.679943799972534180e-01 9.890676140785217285e-01 7.926851511001586914e-01 2.957988679409027100e-01 7.084696292877197266e-01 1.399465799331665039e-01 2.959122657775878906e-01
1.233521327376365662e-01 2.753295600414276123e-01 2.965501509606838226e-02 3.249219655990600586e-01 2.100828737020492554e-01 8.977143168449401855e-01 9.118124246597290039e-01
1.079519018530845642e-01 3.368218541145324707e-01 9.269509911537170410e-01 8.644101619720458984e-01 3.199200630187988281e-01 8.593109250068664551e-01 2.653486132621765137e-01
2.793883085250854492e-01 1.207193434238433838e-01 9.994009733200073242e-01 9.995284080505371094e-01 7.107971906661987305e-01 1.655800938606262207e-01 3.906711935997009277e-01
2.766897976398468018e-01 9.924314022064208984e-01 9.944615960121154785e-01 5.054726004600524902e-01 9.787146449089050293e-01 3.005211949348449707e-01 5.453859567642211914e-01
1.985928565263748169e-01 7.251735925674438477e-01 8.608718514442443848e-01 9.642539024353027344e-01 1.636364907026290894e-01 2.142745852470397949e-01 9.720568060874938965e-01
6.319230049848556519e-02 9.777923822402954102e-01 9.976576566696166992e-01 9.217304587364196777e-01 9.696050882339477539e-01 4.585359096527099609e-01 9.134377837181091309e-01
4.691772162914276123e-02 2.021043151617050171e-01 3.947881758213043213e-01 7.352515459060668945e-01 2.911814451217651367e-01 5.201022028923034668e-01 8.899322152137756348e-01
3.155465722084045410e-01 6.428564190864562988e-01 9.994899034500122070e-01 7.892324589192867279e-03 4.234315752983093262e-01 6.008017063140869141e-01 5.710161924362182617e-01
4.021291434764862061e-02 9.997979998588562012e-01 6.920213699340820312e-01 9.999892711639404297e-01 9.991099238395690918e-01 8.388573527336120605e-01 9.606762528419494629e-01
1.491787433624267578e-01 6.478214859962463379e-01 9.543572068214416504e-01 2.863394320011138916e-01 3.699728250503540039e-01 9.398906677961349487e-02 7.678045630455017090e-01
3.902261555194854736e-01 2.268952429294586182e-01 9.984883069992065430e-01 9.843460917472839355e-01 8.117069005966186523e-01 5.106220245361328125e-01 9.908539056777954102e-01
1.220939531922340393e-01 8.546093702316284180e-01 1.000544279813766479e-01 9.594774842262268066e-01 2.430119737982749939e-02 4.621932506561279297e-01 9.342293739318847656e-01
2.117035537958145142e-01 9.928656816482543945e-01 2.502427697181701660e-01 9.967445135116577148e-01 9.990894794464111328e-01 9.976543784141540527e-01 9.437139034271240234e-01
1.788573898375034332e-02 4.923606514930725098e-01 9.508087635040283203e-01 2.318032681941986084e-01 9.996680021286010742e-01 3.202178478240966797e-01 9.720088243484497070e-01
1.888659447431564331e-01 3.144863545894622803e-01 2.139911055564880371e-01 3.453828990459442139e-01 3.729503154754638672e-01 9.477397799491882324e-01 9.989377856254577637e-01
6.779847741127014160e-01 1.107104495167732239e-01 9.980601668357849121e-01 2.614820897579193115e-01 9.756875038146972656e-01 2.488363087177276611e-01 1.240073963999748230e-01
6.590915918350219727e-01 9.245058894157409668e-01 9.670501947402954102e-01 2.468531131744384766e-01 5.505176186561584473e-01 7.027941942214965820e-02 9.187588095664978027e-01
8.831109106540679932e-02 2.212827652692794800e-01 9.794402718544006348e-01 2.293781191110610962e-01 9.995033740997314453e-01 7.744731307029724121e-01 2.915723025798797607e-01
1.633798182010650635e-01 6.775381565093994141e-01 5.065013766288757324e-01 4.717931151390075684e-01 9.852693676948547363e-01 2.424341738224029541e-01 5.734019279479980469e-01
1.632590591907501221e-01 6.523534655570983887e-02 8.161342144012451172e-01 8.792982101440429688e-01 3.254209756851196289e-01 4.897692203521728516e-01 1.982139497995376587e-01
2.171407639980316162e-01 9.956631064414978027e-01 9.786648154258728027e-01 9.375972151756286621e-01 9.886940121650695801e-01 9.908955693244934082e-01 8.951870203018188477e-01
1.302341222763061523e-01 9.786102771759033203e-01 9.953415393829345703e-01 9.774437546730041504e-01 3.007837533950805664e-01 1.799574047327041626e-01 7.551457285881042480e-01
7.936308383941650391e-01 8.442820310592651367e-01 9.955179095268249512e-01 9.988207221031188965e-01 3.808014392852783203e-01 4.840097129344940186e-01 9.837360978126525879e-01
2.090040743350982666e-01 9.992899894714355469e-01 9.692915678024291992e-01 6.133470535278320312e-01 6.452887654304504395e-01 8.307168483734130859e-01 9.598366022109985352e-01
2.096585333347320557e-01 9.998615980148315430e-01 9.537687897682189941e-01 8.903850913047790527e-01 5.604058504104614258e-01 1.496828645467758179e-01 4.087008833885192871e-01
1.986932605504989624e-01 8.621123433113098145e-02 5.471054911613464355e-01 2.063162326812744141e-01 4.969026148319244385e-01 7.738249748945236206e-02 8.093335628509521484e-01
2.143028527498245239e-01 6.782371997833251953e-01 9.890366196632385254e-01 9.066446423530578613e-01 4.182189106941223145e-01 1.683645993471145630e-01 9.996097683906555176e-01
4.442211687564849854e-01 7.250776290893554688e-01 6.447602510452270508e-01 2.237632274627685547e-01 4.241598546504974365e-01 5.292405486106872559e-01 7.373645305633544922e-01
2.289242595434188843e-01 6.328626275062561035e-01 9.987376332283020020e-01 2.565393745899200439e-01 7.110081911087036133e-01 2.666350603103637695e-01 3.255026936531066895e-01
9.879497289657592773e-01 6.603194028139114380e-02 6.048352643847465515e-02 6.909289360046386719e-01 6.389473676681518555e-01 8.401837348937988281e-01 9.997238516807556152e-01
5.278862118721008301e-01 8.640472888946533203e-01 1.690294891595840454e-01 7.761620730161666870e-02 4.765299856662750244e-01 2.271663248538970947e-01 9.960592985153198242e-01
2.493172287940979004e-01 9.727223515510559082e-01 9.998962879180908203e-01 9.835512042045593262e-01 9.997825026512145996e-01 6.735759377479553223e-01 3.933141231536865234e-01
2.233889997005462646e-01 3.464420437812805176e-01 9.873694777488708496e-01 9.988200068473815918e-01 2.055770754814147949e-01 1.447279751300811768e-01 9.639446735382080078e-01
1.246055886149406433e-01 5.373516678810119629e-01 2.802146673202514648e-01 3.192717432975769043e-01 7.836796343326568604e-02 5.379498600959777832e-01 4.948026239871978760e-01
4.703465104103088379e-01 9.988725781440734863e-01 5.133108496665954590e-01 9.949187636375427246e-01 9.921161532402038574e-01 3.103516399860382080e-01 7.474628090858459473e-01
1.958736479282379150e-01 5.598266124725341797e-01 9.972674846649169922e-01 7.714123129844665527e-01 9.866841435432434082e-01 1.675265580415725708e-01 9.958156943321228027e-01
2.395804226398468018e-01 9.984702467918395996e-01 9.293525218963623047e-01 1.418755054473876953e-01 9.660506248474121094e-01 2.040763646364212036e-01 5.382235050201416016e-01
1.433635205030441284e-01 9.943769574165344238e-01 8.067323565483093262e-01 3.651419878005981445e-01 9.978759288787841797e-01 7.924194931983947754e-01 8.913685679435729980e-01
3.086843788623809814e-01 3.590875267982482910e-01 5.769140124320983887e-01 9.914693236351013184e-01 6.908445805311203003e-02 3.680734336376190186e-02 4.998752176761627197e-01
2.161774486303329468e-01 1.055472344160079956e-01 5.866810083389282227e-01 3.165842294692993164e-01 6.764965653419494629e-01 8.997398018836975098e-01 8.237626552581787109e-01
6.451804637908935547e-01 9.463053345680236816e-01 1.095220074057579041e-01 9.995079040527343750e-01 9.958498477935791016e-01 2.160028181970119476e-02 9.978310465812683105e-01
2.383329868316650391e-01 9.969975948333740234e-01 7.354384660720825195e-01 9.991558790206909180e-01 7.559720277786254883e-01 9.960594177246093750e-01 9.813597202301025391e-01
2.667754590511322021e-01 4.279523491859436035e-01 9.950357675552368164e-01 9.976161718368530273e-01 9.015859365463256836e-01 6.893371939659118652e-01 6.218444108963012695e-01
1.156708672642707825e-01 6.830168366432189941e-01 9.995018243789672852e-01 8.068521022796630859e-01 9.838762879371643066e-01 9.773465991020202637e-01 1.707829385995864868e-01
9.442949295043945312e-01 9.999990463256835938e-01 9.982885718345642090e-01 5.767675116658210754e-02 3.312688469886779785e-01 5.642646551132202148e-01 6.419703960418701172e-01
3.721102774143218994e-01 9.579862952232360840e-01 3.787949383258819580e-01 7.563656568527221680e-01 2.818277776241302490e-01 1.971637010574340820e-01 9.976356029510498047e-01
7.017874121665954590e-01 1.002018451690673828e-01 9.999843835830688477e-01 8.830685615539550781e-01 9.926816821098327637e-01 1.950384527444839478e-01 8.763611912727355957e-01
9.833880662918090820e-01 9.880038499832153320e-01 3.948516547679901123e-01 7.711155414581298828e-01 9.893690347671508789e-01 1.052259728312492371e-01 8.760988712310791016e-01
1.207289025187492371e-01 9.999538660049438477e-01 9.773876070976257324e-01 5.449323058128356934e-01 9.848397374153137207e-01 4.344544112682342529e-01 8.344600200653076172e-01
5.242573097348213196e-02 4.308509230613708496e-01 9.083762764930725098e-01 9.134421944618225098e-01 3.915424644947052002e-01 2.122052162885665894e-01 5.207607150077819824e-01
4.477154314517974854e-01 4.957731068134307861e-01 9.988225102424621582e-01 9.870334863662719727e-01 9.834589958190917969e-01 3.111217617988586426e-01 8.400084376335144043e-01
8.282023072242736816e-01 8.815218806266784668e-01 9.998812675476074219e-01 7.772616744041442871e-01 4.463218748569488525e-01 6.956468820571899414e-01 6.330060958862304688e-01
5.361400246620178223e-01 1.902541071176528931e-01 8.870092630386352539e-01 8.670533448457717896e-02 5.553266778588294983e-02 1.623549684882164001e-02 9.895456433296203613e-01
3.424349427223205566e-01 4.531051218509674072e-01 7.802582383155822754e-01 1.793773323297500610e-01 8.848382234573364258e-01 3.761208057403564453e-02 9.983920454978942871e-01
4.199439287185668945e-02 9.919181466102600098e-01 9.888116121292114258e-01 5.549685359001159668e-01 3.752613067626953125e-01 9.175860285758972168e-01 9.982359409332275391e-01
2.589973807334899902e-01 9.496492743492126465e-01 3.979281187057495117e-01 4.633438289165496826e-01 6.241178512573242188e-01 4.237708151340484619e-01 7.247569561004638672e-01
6.985654830932617188e-01 9.869889020919799805e-01 7.524312734603881836e-01 9.997233748435974121e-01 6.654335260391235352e-01 5.434269309043884277e-01 8.131157755851745605e-01
5.793573334813117981e-02 8.780081272125244141e-01 9.991790652275085449e-01 9.302816390991210938e-01 9.796124696731567383e-02 1.085880026221275330e-01 4.429833889007568359e-01
1.172856315970420837e-01 2.314079403877258301e-01 7.479303479194641113e-01 9.662252068519592285e-01 9.595773816108703613e-01 1.906986832618713379e-01 5.079213529825210571e-02
4.979898035526275635e-02 5.253439545631408691e-01 5.458227396011352539e-01 5.936136841773986816e-01 9.779077172279357910e-01 1.991405636072158813e-01 6.706086993217468262e-01
6.715750694274902344e-02 6.824433207511901855e-01 7.532048225402832031e-01 9.170376062393188477e-01 2.713417410850524902e-01 2.169642448425292969e-01 9.466358423233032227e-01
7.581441849470138550e-02 9.998177886009216309e-01 9.988817572593688965e-01 9.647760391235351562e-01 5.410207509994506836e-01 6.125958561897277832e-01 2.309699207544326782e-01
9.254810214042663574e-01 8.960744142532348633e-01 9.997966885566711426e-01 3.056818246841430664e-01 4.697213470935821533e-01 1.573627144098281860e-01 9.812954664230346680e-01
6.069718599319458008e-01 2.095928192138671875e-01 8.076280355453491211e-01 9.944834113121032715e-01 1.254491358995437622e-01 1.184003725647926331e-01 8.053330779075622559e-01
6.408240646123886108e-02 5.104671716690063477e-01 9.906036257743835449e-01 9.876218438148498535e-01 2.592427432537078857e-01 8.735472559928894043e-01 5.609822869300842285e-01
4.202259182929992676e-01 5.322862267494201660e-01 1.887864992022514343e-02 9.997599720954895020e-01 9.996974468231201172e-01 1.240528076887130737e-01 7.216432690620422363e-01
7.662787437438964844e-01 5.167727470397949219e-01 8.885444998741149902e-01 9.808838367462158203e-01 9.997602105140686035e-01 9.670708179473876953e-01 2.777835726737976074e-01
4.073240756988525391e-01 9.896530508995056152e-01 4.858829677104949951e-01 9.998782873153686523e-01 2.445052862167358398e-01 4.187244772911071777e-01 7.966424822807312012e-01
1.510058790445327759e-01 9.990248680114746094e-01 9.959650039672851562e-01 2.209368348121643066e-01 9.995076656341552734e-01 7.863053083419799805e-01 3.879964649677276611e-01
1.237993463873863220e-01 9.414904117584228516e-01 3.177573084831237793e-01 9.911695718765258789e-01 4.501052200794219971e-01 3.284590542316436768e-01 6.389241814613342285e-01
3.709245920181274414e-01 9.994224309921264648e-01 3.142895102500915527e-01 3.343557715415954590e-01 8.741425871849060059e-01 1.984136998653411865e-01 8.998491764068603516e-01
3.403470516204833984e-01 9.565806984901428223e-01 9.717819094657897949e-01 9.943238496780395508e-01 5.940368175506591797e-01 9.997326731681823730e-01 6.605249047279357910e-01
2.703576683998107910e-01 7.918593287467956543e-01 2.413741946220397949e-01 7.048357725143432617e-01 9.917343854904174805e-01 9.470308423042297363e-01 7.687538266181945801e-01
1.207441017031669617e-01 2.596836388111114502e-01 9.919075965881347656e-01 9.878405928611755371e-01 9.900430440902709961e-01 1.900743991136550903e-01 9.798346161842346191e-01
1.008084863424301147e-01 2.275371700525283813e-01 8.866713643074035645e-01 1.289927065372467041e-01 9.172761440277099609e-01 9.913165569305419922e-01 6.912994980812072754e-01
2.158808112144470215e-01 7.026613354682922363e-01 9.997774958610534668e-01 2.226526439189910889e-01 9.953574538230895996e-01 9.766547679901123047e-01 9.850944280624389648e-01
2.695784270763397217e-01 9.675214290618896484e-01 9.953786134719848633e-01 9.832057356834411621e-01 9.428588747978210449e-01 1.362225860357284546e-01 9.734672904014587402e-01
2.033078223466873169e-01 7.224117517471313477e-01 9.985229372978210449e-01 9.811636805534362793e-01 9.975353479385375977e-01 4.305278360843658447e-01 3.652595579624176025e-01
2.274738550186157227e-01 9.752126932144165039e-01 9.967252612113952637e-01 7.657352089881896973e-01 7.458310574293136597e-02 9.341572523117065430e-01 2.418687492609024048e-01
2.258991599082946777e-01 9.999244213104248047e-01 9.092121720314025879e-01 3.374704420566558838e-01 8.592439293861389160e-01 2.800737023353576660e-01 9.479291439056396484e-01
5.831084847450256348e-01 5.973377227783203125e-01 9.975197911262512207e-01 8.809696882963180542e-02 7.794615626335144043e-01 1.614422798156738281e-01 8.584286570549011230e-01
1.666497439146041870e-01 9.917430281639099121e-01 9.925645589828491211e-01 8.482021093368530273e-01 6.491504907608032227e-01 2.609031498432159424e-01 7.111666798591613770e-01
3.642409145832061768e-01 2.106351405382156372e-01 3.369947671890258789e-01 9.988268017768859863e-01 1.497093141078948975e-01 7.350569367408752441e-01 8.593162894248962402e-01
