# FPR	msq=2.0TeV-mean	msq=2.0TeV-std	msq=2.0TeV-min	msq=2.0TeV-max	msq=2.2TeV-mean	msq=2.2TeV-std	msq=2.2TeV-min	msq=2.2TeV-max	msq=2.3TeV-mean	msq=2.3TeV-std	msq=2.3TeV-min	msq=2.3TeV-max	msq=2.7TeV-mean	msq=2.7TeV-std	msq=2.7TeV-min	msq=2.7TeV-max	msq=3.0TeV-mean	msq=3.0TeV-std	msq=3.0TeV-min	msq=3.0TeV-max
4.609218436873747243e-02 4.571879571879571280e-01 5.154434846457040149e-03 4.456764456764456539e-01 4.642334642334642325e-01 4.498113498113497921e-01 5.720753354585841020e-03 4.382074382074381824e-01 4.569184569184568945e-01 4.257642257642257344e-01 5.566865935152532502e-03 4.133364133364133552e-01 4.312004312004312223e-01 2.865326865326864869e-01 5.390313381513878524e-03 2.769692769692769785e-01 2.962192962192962131e-01 1.912296912296912177e-01 4.151475414774725807e-03 1.853391853391853361e-01 1.976591976591976496e-01
4.809619238476953162e-02 4.641641641641641725e-01 4.889286616698117552e-03 4.540694540694540926e-01 4.700854700854700807e-01 4.555940555940555248e-01 4.999647670879286444e-03 4.458304458304458429e-01 4.607684607684607858e-01 4.309771309771310288e-01 4.941755523280258466e-03 4.202664202664202486e-01 4.371294371294371373e-01 2.911834911834911832e-01 5.192820340695337294e-03 2.819742819742819817e-01 2.997612997612997821e-01 1.951412951412951624e-01 4.391712065271409678e-03 1.891121891121891052e-01 2.022792022792022915e-01
5.010020040080159776e-02 4.704781704781703655e-01 4.999013181643011464e-03 4.599984599984600075e-01 4.759374759374759289e-01 4.607992607992608680e-01 5.005028697280318462e-03 4.506814506814506571e-01 4.661584661584661782e-01 4.361900361900362677e-01 5.140561126055301702e-03 4.241934241934242067e-01 4.415954415954416179e-01 2.952875952875952947e-01 5.264964373067690905e-03 2.859782859782859510e-01 3.041503041503041405e-01 1.989219989219989104e-01 4.431914670175368665e-03 1.933471933471933579e-01 2.065912065912065831e-01
5.210420841683366389e-02 4.780703780703780548e-01 4.764687365868688733e-03 4.690074690074689800e-01 4.842534842534842454e-01 4.668822668822668054e-01 4.495934206238847222e-03 4.594594594594594850e-01 4.721644721644721598e-01 4.419419419419418626e-01 4.689456411139873715e-03 4.305074305074305108e-01 4.463694463694463654e-01 3.001309001309001023e-01 5.264328073579031299e-03 2.914452914452914656e-01 3.082313082313082320e-01 2.033957033957033700e-01 4.122093962211469641e-03 1.968891968891968991e-01 2.096712096712096685e-01
5.410821643286573002e-02 4.843766843766843522e-01 5.076074949510502206e-03 4.743204743204743057e-01 4.904904904904904828e-01 4.722722722722722533e-01 4.829593130887556950e-03 4.639254639254639101e-01 4.787864787864787863e-01 4.469469469469469769e-01 4.956227656026358785e-03 4.346654346654346690e-01 4.522984522984522804e-01 3.045738045738045630e-01 5.840774339011535823e-03 2.947562947562947788e-01 3.132363132363132352e-01 2.076307076307076227e-01 4.467497752327622904e-03 2.006622006622006682e-01 2.145992145992146050e-01
5.611222444889778921e-02 4.907599907599908273e-01 4.700064768829849068e-03 4.808654808654808654e-01 4.954184954184954193e-01 4.776622776622776456e-01 4.549290708678799776e-03 4.697774697774697583e-01 4.829444829444829446e-01 4.516901516901516977e-01 4.281848208242536487e-03 4.413644413644413622e-01 4.569184569184568945e-01 3.088781088781088480e-01 5.603913040693195638e-03 2.992992992992993262e-01 3.168553168553168708e-01 2.117194117194117209e-01 4.609880851169769443e-03 2.038962038962038870e-01 2.182952182952183073e-01
5.811623246492985534e-02 4.974358974358973340e-01 4.960000468062961652e-03 4.880264880264880145e-01 5.045815045815046362e-01 4.832139832139832336e-01 4.278218794813315289e-03 4.752444752444752174e-01 4.898744898744898935e-01 4.566335566335565366e-01 4.010521494587612583e-03 4.463694463694463654e-01 4.616154616154616308e-01 3.138138138138138467e-01 5.288537717293354326e-03 3.054593054593054413e-01 3.230153230153230415e-01 2.159852159852159448e-01 4.396967348824003426e-03 2.083622083622083676e-01 2.229922229922229882e-01
6.012024048096192147e-02 5.031955031955032132e-01 4.911253001097364360e-03 4.940324940324940517e-01 5.091245091245091281e-01 4.880418880418880834e-01 4.464384515410635239e-03 4.794794794794794979e-01 4.944944944944945076e-01 4.614229614229613530e-01 4.333161802029039840e-03 4.507584507584507794e-01 4.676984676984676792e-01 3.179949179949179694e-01 5.112573179601725450e-03 3.090783090783090770e-01 3.260953260953260990e-01 2.199969199969200040e-01 4.805995443730812049e-03 2.117502117502117476e-01 2.266882266882266905e-01
6.212424849699398066e-02 5.087241087241086701e-01 4.772489370683483459e-03 4.999614999614999666e-01 5.148225148225148429e-01 4.926156926156926019e-01 4.460717538242250577e-03 4.847154847154847013e-01 4.976514976514976318e-01 4.657041657041657290e-01 4.475082576077017704e-03 4.551474551474551378e-01 4.729344729344729381e-01 3.220759220759221164e-01 5.353892375487058833e-03 3.128513128513128461e-01 3.299453299453299349e-01 2.236698236698236586e-01 5.192089555810929825e-03 2.147532147532147662e-01 2.307692307692307820e-01
6.412825651302604679e-02 5.141603141603141580e-01 5.387606853936748215e-03 5.032725032725032799e-01 5.204435204435204909e-01 4.975513975513976561e-01 4.854309839578077428e-03 4.877184877184876921e-01 5.028105028105027685e-01 4.698698698698698384e-01 4.894904039932469926e-03 4.576114576114576060e-01 4.769384769384769629e-01 3.261184261184261191e-01 5.269084381225329350e-03 3.179333179333179160e-01 3.331023331023331147e-01 2.275121275121275433e-01 5.433396279819905153e-03 2.186802186802186687e-01 2.356202356202356241e-01
6.613226452905811292e-02 5.195734195734196259e-01 5.084810144003652256e-03 5.098175098175098396e-01 5.268345268345268062e-01 5.022946022946024325e-01 4.727585259950625556e-03 4.935704935704935958e-01 5.083545083545083498e-01 4.742819742819743278e-01 4.476645678484392384e-03 4.636174636174636432e-01 4.807114807114807320e-01 3.302610302610302639e-01 5.227103027029869099e-03 3.221683221683221410e-01 3.373373373373373396e-01 2.316855316855316593e-01 6.013548265000396263e-03 2.212212212212212314e-01 2.403172403172403049e-01
6.813627254509017905e-02 5.240086240086239133e-01 4.477016504027387864e-03 5.160545160545160215e-01 5.305305305305305641e-01 5.062370062370061818e-01 4.637329237785838693e-03 4.980364980364980210e-01 5.127435127435127082e-01 4.783552783552783572e-01 3.768789987189758144e-03 4.701624701624701475e-01 4.837914837914837896e-01 3.337337337337336618e-01 4.772489370683480857e-03 3.256333256333256432e-01 3.402633402633402637e-01 2.352891352891352539e-01 5.774497552134784904e-03 2.246862246862246781e-01 2.437822437822437793e-01
7.014028056112224518e-02 5.288981288981289275e-01 4.676738990338599918e-03 5.205205205205205576e-01 5.353815353815354339e-01 5.107415107415107514e-01 4.237523488217233118e-03 5.033495033495033466e-01 5.165935165935165996e-01 4.825363825363826464e-01 3.511245725904232635e-03 4.751674751674751507e-01 4.877184877184876921e-01 3.376915376915376465e-01 4.267666316142030777e-03 3.306383306383306464e-01 3.432663432663432546e-01 2.393085393085392920e-01 5.115894619197053177e-03 2.298452298452298426e-01 2.474782474782474817e-01
7.214428857715429744e-02 5.329406329406329856e-01 4.493540038075101960e-03 5.239085239085239376e-01 5.396165396165396588e-01 5.146762146762146051e-01 4.289180761418763185e-03 5.061215061215060818e-01 5.218295218295218030e-01 4.859705859705860109e-01 3.566201021474634750e-03 4.778624778624778746e-01 4.901054901054900936e-01 3.408331408331408130e-01 4.329595945441478029e-03 3.342573342573342821e-01 3.464233464233464344e-01 2.423885423885424051e-01 5.079490290611597160e-03 2.337722337722337729e-01 2.506352506352506615e-01
7.414829659318636357e-02 5.377300377300378020e-01 4.729992578814182919e-03 5.290675290675290743e-01 5.446985446985447288e-01 5.188188188188187500e-01 4.413448013404847915e-03 5.109725109725109515e-01 5.253715253715253164e-01 4.901285901285901692e-01 3.691196085260646086e-03 4.822514822514822330e-01 4.952644952644952858e-01 3.448602448602448578e-01 4.242843986459091110e-03 3.388773388773388962e-01 3.512743512743512486e-01 2.461846461846461387e-01 5.211466238855775104e-03 2.383922383922383870e-01 2.561792561792561873e-01
7.615230460921842970e-02 5.418803418803419536e-01 4.945443465938879381e-03 5.323015323015323208e-01 5.484715484715484424e-01 5.221760221760221032e-01 4.649714538514052031e-03 5.130515130515130862e-01 5.279125279125279624e-01 4.936243936243936981e-01 4.145158097666986827e-03 4.851004851004850904e-01 4.983444983444983434e-01 3.482328482328482799e-01 4.799674897712888702e-03 3.405713405713405861e-01 3.555863555863555958e-01 2.495187495187494997e-01 5.850409909105343947e-03 2.411642411642411776e-01 2.604912604912604790e-01
7.815631262525049583e-02 5.461307461307460809e-01 4.554110301674800694e-03 5.366135366135366125e-01 5.517055517055516889e-01 5.259028259028258878e-01 4.303395083930826488e-03 5.172865172865173111e-01 5.316855316855316760e-01 4.971586971586970938e-01 3.892001625813907174e-03 4.886424886424886593e-01 5.019635019635019235e-01 3.516439516439516244e-01 4.757931894826697081e-03 3.446523446523446776e-01 3.598213598213598208e-01 2.527527527527527740e-01 5.928530909502144168e-03 2.447062447062447188e-01 2.641102641102641146e-01
8.016032064128256196e-02 5.501578501578501257e-01 4.546585592822416713e-03 5.399245399245399257e-01 5.550165550165550021e-01 5.296758296758297124e-01 4.057611826975465567e-03 5.217525217525217363e-01 5.353815353815354339e-01 5.002002002002001735e-01 4.056150356519706672e-03 4.915684915684915834e-01 5.058135058135058149e-01 3.546392546392546641e-01 4.661787141697582189e-03 3.477323477323477352e-01 3.629013629013628783e-01 2.562562562562562540e-01 5.715874993596443965e-03 2.494802494802494941e-01 2.676522676522676281e-01
8.216432865731462809e-02 5.538384538384538702e-01 4.395625454133573855e-03 5.454685454685455070e-01 5.595595595595596050e-01 5.327404327404327011e-01 3.934553246736291476e-03 5.261415261415260947e-01 5.388465388465388806e-01 5.033572033572034643e-01 3.966580325356237544e-03 4.959574959574959419e-01 5.094325094325093950e-01 3.578424578424578284e-01 4.374126262002734494e-03 3.512743512743512486e-01 3.660583660583660581e-01 2.594440594440594605e-01 6.045874234976613380e-03 2.517902517902517734e-01 2.718872718872719085e-01
8.416833667334668034e-02 5.576653576653576305e-01 4.179366709705527316e-03 5.493955493955493541e-01 5.624855624855624736e-01 5.361900361900362455e-01 3.856504867784401377e-03 5.302225302225301862e-01 5.433125433125433057e-01 5.066836066836065688e-01 4.287189761367432052e-03 4.984214984214984101e-01 5.144375144375143982e-01 3.608685608685608948e-01 4.520658716679466956e-03 3.546623546623546841e-01 3.696003696003696271e-01 2.628397628397628472e-01 6.166475581789353927e-03 2.547162547162546975e-01 2.751982751982752218e-01
8.617234468937874647e-02 5.618310618310617954e-01 4.601906236013600382e-03 5.533995533995533789e-01 5.670285670285670765e-01 5.398706398706398790e-01 3.932895298036227262e-03 5.330715330715330991e-01 5.463925463925464188e-01 5.101563101563101332e-01 4.234612216468392268e-03 5.019635019635019235e-01 5.174405174405174446e-01 3.642103642103641792e-01 4.820352421926401773e-03 3.576653576653576749e-01 3.732193732193732072e-01 2.663894663894663672e-01 6.651594504130161484e-03 2.580272580272580107e-01 2.801262801262801028e-01
8.817635270541081260e-02 5.654423654423654799e-01 4.430442846672094127e-03 5.580965580965581152e-01 5.710325710325709903e-01 5.429044429044428410e-01 4.048776515833674844e-03 5.369215369215368794e-01 5.498575498575498655e-01 5.132825132825131753e-01 4.448445793456426954e-03 5.048125048125048364e-01 5.217525217525217363e-01 3.670362670362670166e-01 4.807672942018329475e-03 3.605913605913605990e-01 3.762993762993763203e-01 2.693000693000692780e-01 6.404370023028785851e-03 2.609532609532609349e-01 2.830522830522830269e-01
9.018036072144287874e-02 5.690305690305691444e-01 4.586128723131556451e-03 5.612535612535612950e-01 5.755755755755755931e-01 5.465696465696466833e-01 4.038072275484812235e-03 5.413875413875414155e-01 5.537075537075537568e-01 5.165319165319164352e-01 4.268027515386881368e-03 5.079695079695080162e-01 5.249095249095249160e-01 3.703857703857704187e-01 5.090141909521119293e-03 3.633633633633633897e-01 3.811503811503811345e-01 2.730422730422730204e-01 6.482199243911908153e-03 2.658042658042658046e-01 2.882112882112882191e-01
9.218436873747494487e-02 5.726187726187725868e-01 4.732868470606972980e-03 5.657195657195657201e-01 5.794255794255793734e-01 5.496958496958497253e-01 4.077144988371870019e-03 5.440825440825440840e-01 5.566335566335566254e-01 5.192962192962193857e-01 4.443304771889353133e-03 5.104335104335104845e-01 5.274505274505274510e-01 3.734580734580734140e-01 5.112416618741208278e-03 3.657503657503657357e-01 3.838453838453838585e-01 2.760606760606760801e-01 6.402573765749261687e-03 2.690382690382690511e-01 2.915222915222915323e-01
9.418837675350701100e-02 5.761607761607761002e-01 4.499098092256612058e-03 5.686455686455686998e-01 5.828905828905829312e-01 5.532147532147531077e-01 3.975650509234705463e-03 5.473165473165473305e-01 5.596365596365596717e-01 5.223300223300223477e-01 4.344230794359744789e-03 5.126665126665126415e-01 5.301455301455301194e-01 3.768845768845768829e-01 5.244174459598386143e-03 3.680603680603680705e-01 3.869253869253869160e-01 2.794948794948795001e-01 6.438219516395790945e-03 2.728112728112728202e-01 2.949872949872949790e-01
9.619238476953906325e-02 5.798567798567798581e-01 4.416503183626287361e-03 5.721875721875722132e-01 5.871255871255871561e-01 5.564872564872564986e-01 4.082231539147674823e-03 5.499345499345499322e-01 5.632555632555632519e-01 5.254023254023254541e-01 4.091335165692255686e-03 5.171325171325171777e-01 5.328405328405327879e-01 3.799491799491799826e-01 5.382432061914100077e-03 3.711403711403711281e-01 3.904673904673904850e-01 2.833140833140833093e-01 6.285319655391187650e-03 2.772002772002771787e-01 2.978362978362978364e-01
9.819639278557112938e-02 5.835450835450834983e-01 4.113022378238313098e-03 5.766535766535766383e-01 5.917455917455917147e-01 5.593285593285594048e-01 3.738906813339216029e-03 5.529375529375529785e-01 5.653345653345653865e-01 5.284669284669284428e-01 3.760379784130591079e-03 5.215215215215215361e-01 5.359975359975359677e-01 3.829983829983829025e-01 5.183540868765769763e-03 3.752213752213752196e-01 3.931623931623931534e-01 2.864556864556864202e-01 5.866556986252435824e-03 2.805882805882806141e-01 2.995302995302995264e-01
1.002004008016031955e-01 5.869407869407868850e-01 4.307491946475960204e-03 5.798875798875798848e-01 5.947485947485947611e-01 5.624316624316624269e-01 3.912035876373592090e-03 5.550935550935550689e-01 5.675675675675675436e-01 5.315007315007316269e-01 3.871687608771529673e-03 5.245245245245244714e-01 5.389235389235389473e-01 3.862092862092861845e-01 5.490602242322402404e-03 3.773003773003772987e-01 3.957803957803957551e-01 2.895125895125895132e-01 6.173989864444512886e-03 2.837452837452837384e-01 3.017633017633017389e-01
1.022044088176352616e-01 5.902363902363901849e-01 4.054066850817784548e-03 5.836605836605837094e-01 5.979825979825980076e-01 5.656733656733656801e-01 3.838003937013839337e-03 5.581735581735581819e-01 5.706475706475706566e-01 5.343882343882343511e-01 3.633954983381650853e-03 5.272195272195272508e-01 5.410025410025409709e-01 3.892969892969893042e-01 5.416209718117090920e-03 3.804573804573804785e-01 3.987063987063986792e-01 2.925771925771926130e-01 6.136867491827371207e-03 2.861322861322861399e-01 3.039963039963040070e-01
1.042084168336673278e-01 5.935858935858935315e-01 4.057611826975426536e-03 5.870485870485870894e-01 6.009856009856009429e-01 5.685608685608685153e-01 3.509793248509791071e-03 5.616385616385616286e-01 5.732655732655732583e-01 5.371679371679370929e-01 3.470098834782630193e-03 5.306845306845306975e-01 5.434665434665434391e-01 3.926695926695926708e-01 5.391237250469428297e-03 3.844613844613844478e-01 4.016324016324016588e-01 2.961576961576961597e-01 6.573642283049976887e-03 2.895202895202895199e-01 3.083083083083082987e-01
