# bkg-pred	mb=200GeV-pred	mb=300GeV-pred	mb=500GeV-pred	mb=700GeV-pred	mb=900GeV-pred	mb=1100GeV-pred
8.338534832000732422e-01 9.897582530975341797e-01 9.061161875724792480e-01 1.682077944278717041e-01 9.747378826141357422e-01 8.527000546455383301e-01 9.770756959915161133e-01
6.351761817932128906e-01 9.330907464027404785e-01 8.233713507652282715e-01 9.992603659629821777e-01 9.854379892349243164e-01 9.660023450851440430e-01 9.900211691856384277e-01
5.097035765647888184e-01 9.989711046218872070e-01 9.723076820373535156e-01 9.687472581863403320e-01 9.991878867149353027e-01 8.188988566398620605e-01 9.442281723022460938e-01
1.439378857612609863e-01 9.746706485748291016e-01 8.188490271568298340e-01 9.999048709869384766e-01 9.991524219512939453e-01 8.172011971473693848e-01 7.983024716377258301e-01
6.829217076301574707e-01 9.240477681159973145e-01 9.305559396743774414e-01 6.766571402549743652e-01 9.929041266441345215e-01 9.999586343765258789e-01 8.804063200950622559e-01
6.428984999656677246e-01 9.996007084846496582e-01 6.612527966499328613e-01 9.998567104339599609e-01 9.990469813346862793e-01 9.681854844093322754e-01 9.890329837799072266e-01
6.304870545864105225e-02 8.601857423782348633e-01 9.995711445808410645e-01 9.994827508926391602e-01 2.875344157218933105e-01 9.992337226867675781e-01 7.999768257141113281e-01
3.389318883419036865e-01 6.006947159767150879e-01 9.866053462028503418e-01 9.931222796440124512e-01 9.866710305213928223e-01 9.922434687614440918e-01 9.528689980506896973e-01
3.667395412921905518e-01 9.940080642700195312e-01 9.998512268066406250e-01 8.540346622467041016e-01 9.978625178337097168e-01 9.745864868164062500e-01 7.995964288711547852e-01
2.748043462634086609e-02 9.994058609008789062e-01 7.036046981811523438e-01 9.999977350234985352e-01 9.229174256324768066e-01 9.960874319076538086e-01 7.800535559654235840e-01
5.313174128532409668e-01 8.683228492736816406e-01 9.997257590293884277e-01 6.882537007331848145e-01 9.991338849067687988e-01 8.467416465282440186e-02 6.000975966453552246e-01
6.054019331932067871e-01 9.959909319877624512e-01 9.275444149971008301e-01 9.999784231185913086e-01 9.999983310699462891e-01 9.828184247016906738e-01 9.478819966316223145e-01
7.731446623802185059e-01 9.998225569725036621e-01 9.989032745361328125e-01 9.999994039535522461e-01 9.449333548545837402e-01 5.681673288345336914e-01 8.115358352661132812e-01
5.011336877942085266e-02 6.740074157714843750e-01 9.987517595291137695e-01 9.802917838096618652e-01 8.509508371353149414e-01 9.810294508934020996e-01 9.996762275695800781e-01
2.295721918344497681e-01 9.827673435211181641e-01 8.934196233749389648e-01 8.844267129898071289e-01 9.886558055877685547e-01 9.722028970718383789e-01 9.967413544654846191e-01
6.339073777198791504e-01 8.463240265846252441e-01 5.881883502006530762e-01 9.999971389770507812e-01 2.444690763950347900e-01 5.573597550392150879e-01 7.259930968284606934e-01
2.603973262012004852e-02 9.735974073410034180e-01 9.087302684783935547e-01 9.851152300834655762e-01 9.999475479125976562e-01 9.998571872711181641e-01 9.122253656387329102e-01
2.877710461616516113e-01 5.372397899627685547e-01 3.080645799636840820e-01 9.812560677528381348e-01 9.652926325798034668e-01 3.970601260662078857e-01 7.948174476623535156e-01
2.909266948699951172e-02 9.957597851753234863e-01 8.004091978073120117e-01 8.894842863082885742e-01 9.342568516731262207e-01 4.542075395584106445e-01 3.940810263156890869e-01
1.023282036185264587e-01 8.370342254638671875e-01 9.974547028541564941e-01 9.990001320838928223e-01 9.980111122131347656e-01 9.894100427627563477e-01 9.582046270370483398e-01
1.977689713239669800e-01 6.514022946357727051e-01 4.398528039455413818e-01 7.107129693031311035e-01 9.495358467102050781e-01 9.999973773956298828e-01 7.553027570247650146e-02
4.123145714402198792e-02 9.768145680427551270e-01 9.771111011505126953e-01 9.459857344627380371e-01 9.377478361129760742e-01 7.616090178489685059e-01 9.907349348068237305e-01
9.164617210626602173e-02 9.016303420066833496e-01 9.780672788619995117e-01 9.627037644386291504e-01 9.992852807044982910e-01 9.905835390090942383e-01 9.764447808265686035e-01
8.227683603763580322e-02 9.439407587051391602e-01 5.978769659996032715e-01 7.692915797233581543e-01 6.206842660903930664e-01 8.408601284027099609e-01 9.340790510177612305e-01
1.035220101475715637e-01 9.985308647155761719e-01 9.893269538879394531e-01 5.377518534660339355e-01 9.999955892562866211e-01 9.191928505897521973e-01 9.963221549987792969e-01
1.567033231258392334e-01 9.993960857391357422e-01 9.970177412033081055e-01 9.983823299407958984e-01 7.842662334442138672e-01 4.915810525417327881e-01 9.849082231521606445e-01
8.491069078445434570e-01 9.380214810371398926e-01 9.981983304023742676e-01 4.235112667083740234e-01 9.983255267143249512e-01 8.618891835212707520e-01 1.832118034362792969e-01
6.548158824443817139e-02 8.027841448783874512e-01 9.964522123336791992e-01 9.986444115638732910e-01 9.693920612335205078e-01 9.741175174713134766e-01 6.251546144485473633e-01
1.423465609550476074e-01 9.161523580551147461e-01 5.455833673477172852e-01 9.867401123046875000e-01 8.915934562683105469e-01 1.776977926492691040e-01 9.999624490737915039e-01
9.950542449951171875e-01 2.675393223762512207e-01 9.892974495887756348e-01 9.994600415229797363e-01 9.999991655349731445e-01 9.968379735946655273e-01 6.994557976722717285e-01
2.313842475414276123e-01 9.786182641983032227e-01 9.963399171829223633e-01 5.842916965484619141e-01 9.997140765190124512e-01 9.990965127944946289e-01 9.955791831016540527e-01
1.743558049201965332e-02 9.217069745063781738e-01 9.785592555999755859e-01 9.909515380859375000e-01 9.999748468399047852e-01 9.939439892768859863e-01 9.370321631431579590e-01
1.883473992347717285e-01 9.552206397056579590e-01 7.905194759368896484e-01 9.627190232276916504e-01 9.963234663009643555e-01 9.882497787475585938e-01 8.936539292335510254e-01
4.282237961888313293e-03 9.943915009498596191e-01 5.675229430198669434e-01 7.208777070045471191e-01 9.904772043228149414e-01 9.691786766052246094e-01 9.512647986412048340e-01
9.564813375473022461e-01 4.659863412380218506e-01 9.906692504882812500e-01 8.254967331886291504e-01 6.398241519927978516e-01 8.414928317070007324e-01 7.539120912551879883e-01
8.694672584533691406e-01 9.024160355329513550e-02 9.426180720329284668e-01 7.964042425155639648e-01 9.876452088356018066e-01 9.996651411056518555e-01 9.776039123535156250e-01
5.113995671272277832e-01 8.666037917137145996e-01 9.868539571762084961e-01 1.517441719770431519e-01 9.384970664978027344e-01 4.582981765270233154e-01 5.179475545883178711e-01
5.221953392028808594e-01 6.718915700912475586e-01 9.998108744621276855e-01 7.147877216339111328e-01 9.921749234199523926e-01 8.299741744995117188e-01 3.825635015964508057e-01
7.140517234802246094e-03 9.524561762809753418e-01 9.849211573600769043e-01 8.978452086448669434e-01 9.190902113914489746e-01 9.944021105766296387e-01 1.364126056432723999e-01
6.838552951812744141e-01 6.520617008209228516e-01 9.999922513961791992e-01 9.519698619842529297e-01 9.996204376220703125e-01 2.979776263236999512e-01 5.471733212471008301e-01
7.458361983299255371e-02 9.743347167968750000e-01 9.799149632453918457e-01 9.087939262390136719e-01 9.836740493774414062e-01 9.600836038589477539e-02 5.054867267608642578e-01
1.136126294732093811e-01 9.999756813049316406e-01 9.999248981475830078e-01 9.999378919601440430e-01 9.982051849365234375e-01 9.916455149650573730e-01 9.030497670173645020e-01
2.051688581705093384e-01 3.548642396926879883e-01 4.803061485290527344e-01 9.875590205192565918e-01 9.947276711463928223e-01 5.856505036354064941e-01 9.302608966827392578e-01
6.233124136924743652e-01 9.999928474426269531e-01 9.993538260459899902e-01 9.391407370567321777e-01 6.049728989601135254e-01 6.170356869697570801e-01 9.994658827781677246e-01
9.402965903282165527e-01 9.130180478096008301e-01 8.745218515396118164e-01 4.430316388607025146e-01 9.968407154083251953e-01 1.689098477363586426e-01 2.484658658504486084e-01
6.970177888870239258e-01 9.993583559989929199e-01 8.557736277580261230e-01 9.980044960975646973e-01 2.016817331314086914e-01 5.736393332481384277e-01 8.797594308853149414e-01
4.056770205497741699e-01 9.993379712104797363e-01 8.422484993934631348e-01 8.937836289405822754e-01 4.507785439491271973e-01 9.904716014862060547e-01 6.812600493431091309e-01
3.595297038555145264e-01 7.388983368873596191e-01 9.999978542327880859e-01 8.883237242698669434e-01 9.766495227813720703e-01 9.998949766159057617e-01 8.367851376533508301e-01
6.067901253700256348e-01 9.995566010475158691e-01 9.999896287918090820e-01 9.966802597045898438e-01 9.931077361106872559e-01 9.931995272636413574e-01 9.011843800544738770e-01
2.983464598655700684e-01 7.425249814987182617e-01 8.128274679183959961e-01 9.842141866683959961e-01 6.087335944175720215e-01 8.790193200111389160e-01 9.999699592590332031e-01
7.666772007942199707e-01 9.682744741439819336e-01 9.998674392700195312e-01 9.978392720222473145e-01 9.799741506576538086e-01 9.459858536720275879e-01 2.657564282417297363e-01
4.650891423225402832e-01 9.145531654357910156e-01 9.993045330047607422e-01 9.996445178985595703e-01 9.989266991615295410e-01 9.952406883239746094e-01 1.708060950040817261e-01
6.381044536828994751e-02 8.513521552085876465e-01 9.997972846031188965e-01 8.685468435287475586e-01 5.091811418533325195e-01 9.999495744705200195e-01 9.966982603073120117e-01
3.481923937797546387e-01 9.992301464080810547e-01 9.824574589729309082e-01 9.999996423721313477e-01 8.645707368850708008e-01 9.787566661834716797e-01 3.328824043273925781e-01
2.582708001136779785e-01 4.057838022708892822e-01 9.999432563781738281e-01 9.997630715370178223e-01 9.924775958061218262e-01 9.578444361686706543e-01 9.915207028388977051e-01
3.832715451717376709e-01 7.949238419532775879e-01 9.904013276100158691e-01 7.096354961395263672e-01 9.776560068130493164e-01 9.187171459197998047e-01 9.686555862426757812e-01
5.764833651483058929e-03 9.999954700469970703e-01 9.716943502426147461e-01 9.987426400184631348e-01 9.532694220542907715e-01 9.977916479110717773e-01 7.315237522125244141e-01
8.142128586769104004e-01 3.544924855232238770e-01 9.423069953918457031e-01 3.402076065540313721e-01 9.952844977378845215e-01 9.332108497619628906e-01 2.988109886646270752e-01
3.640164732933044434e-01 9.994254112243652344e-01 5.981862545013427734e-01 5.942443013191223145e-01 9.688563346862792969e-01 8.133633136749267578e-01 7.823300361633300781e-01
6.306006312370300293e-01 9.999741315841674805e-01 9.999811649322509766e-01 9.042090773582458496e-01 9.999816417694091797e-01 8.214263319969177246e-01 6.505717635154724121e-01
1.329738944768905640e-01 9.996986389160156250e-01 7.931429147720336914e-01 9.713347554206848145e-01 8.894564509391784668e-01 5.040754675865173340e-01 9.646100401878356934e-01
5.572339892387390137e-01 9.989655017852783203e-01 9.189334511756896973e-01 9.906432032585144043e-01 8.919454813003540039e-01 1.733012497425079346e-02 9.298256635665893555e-01
1.674009859561920166e-01 9.999794960021972656e-01 7.150412201881408691e-01 9.981262087821960449e-01 9.371221661567687988e-01 7.348980307579040527e-01 7.884595990180969238e-01
1.667732000350952148e-01 9.955890178680419922e-01 6.629325151443481445e-01 9.999140501022338867e-01 7.492307424545288086e-01 9.252424240112304688e-01 7.299180626869201660e-01
6.822654604911804199e-02 9.977868795394897461e-01 8.152866363525390625e-01 9.832198023796081543e-01 6.324204206466674805e-01 9.991936087608337402e-01 4.314011335372924805e-01
7.813780903816223145e-01 2.176660448312759399e-01 9.999097585678100586e-01 9.999849796295166016e-01 4.163265526294708252e-01 9.968530535697937012e-01 2.515948414802551270e-01
3.086257353425025940e-02 9.454693794250488281e-01 9.029098153114318848e-01 9.999989271163940430e-01 9.668803811073303223e-01 6.158715486526489258e-02 9.365197420120239258e-01
2.049775123596191406e-01 9.711909294128417969e-01 8.463388085365295410e-01 9.999386072158813477e-01 9.815042614936828613e-01 9.893946051597595215e-01 7.329968214035034180e-01
1.540376991033554077e-01 6.278774738311767578e-01 9.999998807907104492e-01 9.998579025268554688e-01 7.197536826133728027e-01 7.055654525756835938e-01 4.013656973838806152e-01
5.271473526954650879e-02 9.986898303031921387e-01 9.991951584815979004e-01 8.493304848670959473e-01 4.967088103294372559e-01 9.766523838043212891e-01 5.174625515937805176e-01
8.951354771852493286e-02 1.809482425451278687e-01 8.151104450225830078e-01 9.143094420433044434e-01 4.387781620025634766e-01 9.999893903732299805e-01 7.181020379066467285e-01
1.088340952992439270e-01 9.780006408691406250e-01 9.606746435165405273e-01 9.895117878913879395e-01 2.262385040521621704e-01 9.995335340499877930e-01 9.510589241981506348e-01
7.855660468339920044e-02 8.943523168563842773e-01 9.999815225601196289e-01 6.235073208808898926e-01 9.449627399444580078e-01 9.947611689567565918e-01 9.378654360771179199e-01
5.070078372955322266e-01 9.995028972625732422e-01 9.897935390472412109e-01 8.159618973731994629e-01 6.345217823982238770e-01 6.192304491996765137e-01 7.044927477836608887e-01
1.243410333991050720e-01 9.710774421691894531e-01 9.781658053398132324e-01 9.301624894142150879e-01 9.670936465263366699e-01 9.736236333847045898e-01 9.965475201606750488e-01
6.455895900726318359e-01 9.993069171905517578e-01 5.929030776023864746e-01 9.999796152114868164e-01 9.977492690086364746e-01 8.908912539482116699e-01 3.371345102787017822e-01
2.748166322708129883e-01 7.205585241317749023e-01 9.970102310180664062e-01 9.538493156433105469e-01 9.227433204650878906e-01 9.834709763526916504e-01 8.664360046386718750e-01
4.038155376911163330e-01 9.632450342178344727e-01 1.472558975219726562e-01 2.823320627212524414e-01 3.506605327129364014e-01 8.356763720512390137e-01 9.699028134346008301e-01
2.677826881408691406e-01 9.951450228691101074e-01 9.988551139831542969e-01 8.001074194908142090e-01 9.999448060989379883e-01 9.613211750984191895e-01 9.967145919799804688e-01
4.444459676742553711e-01 9.999955892562866211e-01 7.984233498573303223e-01 9.388930201530456543e-01 6.775554418563842773e-01 9.994640946388244629e-01 9.781228899955749512e-01
2.515301704406738281e-01 9.693393111228942871e-01 9.310441017150878906e-01 8.748407363891601562e-01 9.968925118446350098e-01 9.395816922187805176e-01 9.970514774322509766e-01
1.828666627407073975e-01 9.993588328361511230e-01 9.999513626098632812e-01 8.298589587211608887e-01 9.692915678024291992e-01 8.192357420921325684e-01 8.038164973258972168e-01
1.297678351402282715e-01 7.782166600227355957e-01 9.418562650680541992e-01 8.053265213966369629e-01 9.710144996643066406e-01 9.999614953994750977e-01 9.915475249290466309e-01
4.767819941043853760e-01 9.843205213546752930e-01 9.999991655349731445e-01 9.972522854804992676e-01 2.503231167793273926e-01 3.430943489074707031e-01 9.782343506813049316e-01
8.674116730690002441e-01 9.999141693115234375e-01 6.345585733652114868e-02 9.520171880722045898e-01 9.992121458053588867e-01 9.990738630294799805e-01 9.686859250068664551e-01
2.834597826004028320e-01 9.999464750289916992e-01 9.927196502685546875e-01 9.969143867492675781e-01 9.942356944084167480e-01 9.833725094795227051e-01 8.970031142234802246e-01
1.900908201932907104e-01 9.897734522819519043e-01 4.080888628959655762e-01 8.412061929702758789e-01 9.999628067016601562e-01 9.955915808677673340e-01 9.406699538230895996e-01
6.918297410011291504e-01 9.966498017311096191e-01 5.739459991455078125e-01 9.995558857917785645e-01 3.757137060165405273e-01 6.149029135704040527e-01 9.308703541755676270e-01
9.829575419425964355e-01 9.992709755897521973e-01 9.443211555480957031e-01 9.757775068283081055e-01 9.999910593032836914e-01 9.819344282150268555e-01 6.647896170616149902e-01
1.424841731786727905e-01 9.964646100997924805e-01 6.912962198257446289e-01 9.860717654228210449e-01 9.519268870353698730e-01 9.973849654197692871e-01 8.541081547737121582e-01
9.828681945800781250e-01 9.998711347579956055e-01 8.978961110115051270e-01 9.999653100967407227e-01 3.075808882713317871e-01 7.860346436500549316e-01 9.823993444442749023e-01
7.122457027435302734e-01 8.110067844390869141e-01 9.999636411666870117e-01 7.265659570693969727e-01 9.928463101387023926e-01 3.615546524524688721e-01 9.764994978904724121e-01
3.409736752510070801e-01 9.406256675720214844e-01 9.996914863586425781e-01 9.981977343559265137e-01 9.992745518684387207e-01 1.110227406024932861e-01 9.072362780570983887e-01
3.320088610053062439e-03 9.991559982299804688e-01 5.522635579109191895e-01 8.387022614479064941e-01 1.114354357123374939e-01 5.387730598449707031e-01 9.969710111618041992e-01
1.173797845840454102e-01 2.926482558250427246e-01 9.009456038475036621e-01 9.720826745033264160e-01 5.698055028915405273e-01 7.589688301086425781e-01 3.669170662760734558e-02
1.957713961601257324e-01 8.819018602371215820e-01 9.999961853027343750e-01 9.999940395355224609e-01 3.617435395717620850e-01 3.064119219779968262e-01 9.574272632598876953e-01
5.095499753952026367e-01 9.868505001068115234e-01 9.403209686279296875e-01 9.903297424316406250e-01 9.813683629035949707e-01 8.841341137886047363e-01 9.861801266670227051e-01
2.247155308723449707e-01 9.948675632476806641e-01 9.966490864753723145e-01 9.998608827590942383e-01 9.963037967681884766e-01 9.753324389457702637e-01 5.215793848037719727e-01
7.582200318574905396e-02 9.749479293823242188e-01 9.979490637779235840e-01 5.938991308212280273e-01 7.654725909233093262e-01 7.632785439491271973e-01 9.773790836334228516e-01
1.685127168893814087e-01 9.683913588523864746e-01 9.892248511314392090e-01 9.726301431655883789e-01 9.982518553733825684e-01 6.409471035003662109e-01 2.205096781253814697e-01
9.412363171577453613e-02 9.998139739036560059e-01 6.938496232032775879e-01 9.954780936241149902e-01 2.331077903509140015e-01 9.824652075767517090e-01 9.949278831481933594e-01
2.138489931821823120e-01 9.824302196502685547e-01 9.999508857727050781e-01 9.507408738136291504e-01 3.322977721691131592e-01 2.007131427526473999e-01 9.395467638969421387e-01
1.198216453194618225e-01 9.998835325241088867e-01 4.709107875823974609e-01 9.935385584831237793e-01 5.515097975730895996e-01 4.000475406646728516e-01 9.394252300262451172e-01
1.626213192939758301e-01 9.721515178680419922e-01 6.381825804710388184e-01 9.986211061477661133e-01 9.349145889282226562e-01 4.764815270900726318e-01 4.208957552909851074e-01
7.507070899009704590e-02 9.995125532150268555e-01 9.995235204696655273e-01 6.338809132575988770e-01 9.982146024703979492e-01 7.868754267692565918e-01 5.915744304656982422e-01
6.261538267135620117e-01 9.996956586837768555e-01 9.664339423179626465e-01 9.498460292816162109e-01 3.542748689651489258e-01 9.477232098579406738e-01 6.484217643737792969e-01
3.160448372364044189e-01 8.188030719757080078e-01 9.986228942871093750e-01 8.026592135429382324e-01 9.886656999588012695e-01 3.709978759288787842e-01 7.204713225364685059e-01
5.366349592804908752e-02 9.999830722808837891e-01 9.490386843681335449e-01 9.999978542327880859e-01 8.045586943626403809e-01 9.999310970306396484e-01 7.741858363151550293e-01
1.181401163339614868e-01 9.998741149902343750e-01 9.816792011260986328e-01 9.993410706520080566e-01 8.957456946372985840e-01 9.158440828323364258e-01 9.688110947608947754e-01
1.555204205214977264e-02 7.415789961814880371e-01 7.775141596794128418e-01 3.960608541965484619e-01 7.309861183166503906e-01 8.538398146629333496e-01 9.762403964996337891e-01
4.984841644763946533e-01 3.388293981552124023e-01 9.464425444602966309e-01 9.993563294410705566e-01 7.987827062606811523e-01 6.939433813095092773e-01 9.983881711959838867e-01
4.388920664787292480e-01 9.704132080078125000e-01 9.999065399169921875e-01 6.232749223709106445e-01 9.994687438011169434e-01 9.663936495780944824e-01 7.346125841140747070e-01
1.717736721038818359e-01 4.876437485218048096e-01 9.925738573074340820e-01 9.910565614700317383e-01 9.990880489349365234e-01 9.958720803260803223e-01 7.435646057128906250e-01
1.450053155422210693e-01 9.989583492279052734e-01 9.995910525321960449e-01 8.863267898559570312e-01 9.478311538696289062e-01 9.459793567657470703e-01 6.340469717979431152e-01
2.970387041568756104e-01 9.778052568435668945e-01 9.999914169311523438e-01 9.992070794105529785e-01 9.774625301361083984e-01 6.177208423614501953e-01 6.919762492179870605e-01
7.854315638542175293e-01 9.997670054435729980e-01 9.995285272598266602e-01 9.988381266593933105e-01 9.640068411827087402e-01 8.141262531280517578e-01 9.956295490264892578e-01
1.080094277858734131e-01 9.780983924865722656e-01 9.958353042602539062e-01 9.999996423721313477e-01 9.801369309425354004e-01 9.999992847442626953e-01 7.754132747650146484e-01
2.183672487735748291e-01 3.894425332546234131e-01 9.988854527473449707e-01 8.746331334114074707e-01 9.999846220016479492e-01 9.616258144378662109e-01 9.910318851470947266e-01
7.486748695373535156e-02 9.648261666297912598e-01 9.999839067459106445e-01 9.924489259719848633e-01 9.237035512924194336e-01 9.999874830245971680e-01 9.258060455322265625e-01
3.296820819377899170e-01 2.079510837793350220e-01 3.772173821926116943e-01 9.744429588317871094e-01 9.911660552024841309e-01 9.997696280479431152e-01 9.910586476325988770e-01
5.327123999595642090e-01 8.757246136665344238e-01 9.996924400329589844e-01 5.920104980468750000e-01 2.482638210058212280e-01 9.826913475990295410e-01 8.640310764312744141e-01
7.515801787376403809e-01 9.980093836784362793e-01 9.985062479972839355e-01 4.950973689556121826e-01 6.558714509010314941e-01 9.981926083564758301e-01 5.481348037719726562e-01
5.114364624023437500e-01 9.684205651283264160e-01 2.920846939086914062e-01 7.498202919960021973e-01 9.692271947860717773e-01 9.302824735641479492e-01 9.103810787200927734e-01
1.319044828414916992e-01 3.462667167186737061e-01 9.999309778213500977e-01 9.891051650047302246e-01 9.981884360313415527e-01 7.690861225128173828e-01 9.431419372558593750e-01
2.417414933443069458e-01 9.999898672103881836e-01 9.910113811492919922e-01 9.992489218711853027e-01 8.919666409492492676e-01 9.999967813491821289e-01 4.774860739707946777e-01
1.179381608963012695e-01 8.051688075065612793e-01 3.088189661502838135e-01 1.556800156831741333e-01 5.968867540359497070e-01 9.965355396270751953e-01 8.797924518585205078e-01
4.761197790503501892e-02 6.239757537841796875e-01 9.887084960937500000e-01 9.994825124740600586e-01 9.884923696517944336e-01 8.164013028144836426e-01 2.333285957574844360e-01
3.468716144561767578e-01 9.923872947692871094e-01 9.117645621299743652e-01 9.936477541923522949e-01 9.896586537361145020e-01 9.999912977218627930e-01 9.975762963294982910e-01
8.119160532951354980e-01 9.999978542327880859e-01 3.751378953456878662e-01 9.742627739906311035e-01 9.937571287155151367e-01 9.915424585342407227e-01 9.929441809654235840e-01
7.066165208816528320e-01 9.919019341468811035e-01 9.881700277328491211e-01 9.800909161567687988e-01 9.613634943962097168e-01 6.819846630096435547e-01 9.997050166130065918e-01
1.564312167465686798e-02 8.213680982589721680e-01 9.498515129089355469e-01 9.971410036087036133e-01 5.013937354087829590e-01 4.955207109451293945e-01 8.934174180030822754e-01
2.686907351016998291e-01 9.999996423721313477e-01 9.930266141891479492e-01 8.910720944404602051e-01 9.914331436157226562e-01 9.904333353042602539e-01 8.632695078849792480e-01
6.824889779090881348e-01 9.346458315849304199e-01 9.999513626098632812e-01 7.006616592407226562e-01 8.093640208244323730e-01 9.987936019897460938e-01 5.127466917037963867e-01
9.612013697624206543e-01 9.445579648017883301e-01 9.766011238098144531e-01 9.404808878898620605e-01 7.134165167808532715e-01 6.933380365371704102e-01 6.895793080329895020e-01
1.331771016120910645e-01 9.909857511520385742e-01 9.435436725616455078e-01 4.192043244838714600e-01 9.969191551208496094e-01 6.582998037338256836e-01 2.131770104169845581e-01
2.250150740146636963e-01 9.566615223884582520e-01 3.531435430049896240e-01 9.808511734008789062e-01 9.578933119773864746e-01 8.221080303192138672e-01 9.239102602005004883e-01
1.109929010272026062e-02 9.987830519676208496e-01 9.991391897201538086e-01 9.567404985427856445e-01 9.627627730369567871e-01 9.922879934310913086e-01 9.610441923141479492e-01
3.421211540699005127e-01 8.725428581237792969e-01 9.261913895606994629e-01 9.771013855934143066e-01 7.865347862243652344e-01 9.994242191314697266e-01 6.502291560173034668e-01
1.145424395799636841e-01 9.092531800270080566e-01 9.999644756317138672e-01 9.189401865005493164e-01 7.795831561088562012e-01 4.613336548209190369e-02 3.032293319702148438e-01
3.673692047595977783e-01 1.697062253952026367e-01 9.998944997787475586e-01 9.068975448608398438e-01 9.526444673538208008e-01 9.766430854797363281e-01 2.710396945476531982e-01
7.810968160629272461e-01 8.282864093780517578e-01 9.981145858764648438e-01 6.267007589340209961e-01 9.997467398643493652e-01 5.738758444786071777e-01 9.967882633209228516e-01
3.306215107440948486e-01 9.938579201698303223e-01 9.931432008743286133e-01 9.955238103866577148e-01 9.986934065818786621e-01 2.506817877292633057e-01 9.883089065551757812e-01
2.984776794910430908e-01 9.999020099639892578e-01 9.922244548797607422e-01 8.975887894630432129e-01 5.342036485671997070e-01 8.032195568084716797e-01 9.141502976417541504e-01
3.982330113649368286e-02 9.831175804138183594e-01 7.665516734123229980e-01 9.999508857727050781e-01 5.741526931524276733e-02 4.254420995712280273e-01 2.036856859922409058e-01
6.558699607849121094e-01 9.999986886978149414e-01 8.087703585624694824e-01 9.907842874526977539e-01 7.934474945068359375e-01 9.123266339302062988e-01 9.990781545639038086e-01
4.435086548328399658e-01 9.957980513572692871e-01 9.489614963531494141e-01 9.997109770774841309e-01 7.501258850097656250e-01 9.221112132072448730e-01 7.294282913208007812e-01
1.185398735105991364e-02 9.970424771308898926e-01 9.999903440475463867e-01 9.999572038650512695e-01 9.960225820541381836e-01 6.735278964042663574e-01 9.662783145904541016e-01
8.381296992301940918e-01 9.996095299720764160e-01 8.767029047012329102e-01 9.391664266586303711e-01 8.416863679885864258e-01 9.916983842849731445e-01 9.999735355377197266e-01
4.492907971143722534e-02 9.854699373245239258e-01 9.999887943267822266e-01 7.356345653533935547e-01 9.920406937599182129e-01 6.379655003547668457e-01 9.992746710777282715e-01
3.018766343593597412e-01 9.996290206909179688e-01 9.825965762138366699e-01 9.997543692588806152e-01 9.958464503288269043e-01 6.911761760711669922e-01 9.914222359657287598e-01
1.527034770697355270e-02 9.999395608901977539e-01 9.994055032730102539e-01 8.288782835006713867e-01 9.641140699386596680e-01 8.872279524803161621e-01 9.908623695373535156e-01
6.268210709095001221e-02 9.863334298133850098e-01 9.922081828117370605e-01 9.957948923110961914e-01 9.447079300880432129e-01 9.618619680404663086e-01 9.810066819190979004e-01
5.194132328033447266e-01 8.839626908302307129e-01 9.977396726608276367e-01 9.265574216842651367e-01 9.502156376838684082e-01 9.849309921264648438e-01 9.151580929756164551e-01
4.910288155078887939e-01 9.999861717224121094e-01 8.122763633728027344e-01 4.112737178802490234e-01 9.790844917297363281e-01 9.998045563697814941e-01 8.560144901275634766e-01
3.825327008962631226e-02 9.540687203407287598e-01 9.984833598136901855e-01 9.661787152290344238e-01 7.109668254852294922e-01 9.842095375061035156e-01 9.699991345405578613e-01
4.629097506403923035e-02 9.887096285820007324e-01 9.522149562835693359e-01 9.273768663406372070e-01 9.935712814331054688e-01 8.765205144882202148e-01 8.739422559738159180e-01
3.310122787952423096e-01 9.847524762153625488e-01 9.999940395355224609e-01 1.000000000000000000e+00 9.226526021957397461e-01 5.612820759415626526e-02 9.964325428009033203e-01
1.923954188823699951e-01 9.779407978057861328e-01 6.479064226150512695e-01 9.997292160987854004e-01 6.534686684608459473e-01 9.999998807907104492e-01 6.291431784629821777e-01
9.186703562736511230e-01 3.890664577484130859e-01 9.936750531196594238e-01 9.990468621253967285e-01 9.176174402236938477e-01 9.988551139831542969e-01 7.744845747947692871e-01
6.777282357215881348e-01 9.995973706245422363e-01 9.866077899932861328e-01 9.250198006629943848e-01 9.834466576576232910e-01 9.359422326087951660e-01 4.015272259712219238e-01
6.663037538528442383e-01 9.357899427413940430e-01 7.511986494064331055e-01 9.843640923500061035e-01 9.997752308845520020e-01 9.881662130355834961e-01 9.674089550971984863e-01
2.204771488904953003e-01 9.655113816261291504e-01 9.432478547096252441e-01 4.879820346832275391e-01 9.987083673477172852e-01 9.567139148712158203e-01 7.822985053062438965e-01
1.185776442289352417e-01 9.857074618339538574e-01 9.998450279235839844e-01 6.011613607406616211e-01 9.972731471061706543e-01 9.992390871047973633e-01 9.248327016830444336e-01
4.945427477359771729e-01 9.998786449432373047e-01 9.808329343795776367e-01 9.994515776634216309e-01 1.141651645302772522e-01 9.866437315940856934e-01 9.601827859878540039e-01
1.191852614283561707e-02 7.641820311546325684e-01 8.183382749557495117e-01 9.989328980445861816e-01 9.729557037353515625e-01 7.657216787338256836e-01 5.930118560791015625e-01
